geocode,asian,black,mixed,other,white
E02003184,594,108,281,154,6774
E02003185,167,49,148,38,7122
E02003186,416,178,324,144,7737
E02003187,388,116,210,38,8358
E02003188,718,189,364,189,8490
E02003189,154,60,150,38,7970
E02003190,454,152,288,87,8862
E02003191,77,20,113,29,7756
E02003192,994,199,295,157,8539
E02003202,317,42,119,34,5694
E02003203,194,24,134,33,7030
E02003204,153,33,91,23,8390
E02003205,220,16,73,10,7919
E02003206,236,50,175,44,9091
E02003207,74,24,79,10,6912
E02003208,596,61,210,45,9771
E02003209,84,12,53,17,5876
E02003210,158,21,114,23,8790
E02003211,236,34,119,53,8178
E02003584,120,17,114,4,5978
E02003585,73,21,46,14,6508
E02003586,57,14,100,6,7487
E02003587,111,12,212,6,8067
E02003588,119,59,81,11,7193
E02003589,194,107,114,30,8049
E02003590,71,10,71,2,7296
E02003591,100,10,116,6,8994
E02003592,82,9,84,3,9304
E02003593,17,3,18,5,5265
E02003594,112,6,102,27,8972
E02003595,48,5,90,13,7929
E02003596,70,8,110,16,8522
E02003597,21,1,39,6,5550
E02003598,54,8,130,6,7531
E02004242,34,2,32,3,6357
E02004265,45,2,65,6,8152
E02004266,40,19,75,6,8252
E02004267,11,6,18,0,5000
E02004268,91,12,86,12,9400
E02004275,27,4,62,14,7312
E02004276,15,12,26,3,5619
E02004277,232,41,110,21,9886
E02004278,109,15,105,13,8528
E02004279,42,3,47,3,7674
E02004280,45,2,49,2,7511
E02004281,61,7,52,1,7195
E02004282,100,9,42,16,8474
E02004283,93,10,82,1,8483
E02004284,203,42,124,21,9080
E02004285,65,11,74,10,7305
E02004286,21,7,58,2,5103
E02004287,31,5,31,2,5502
E02004288,46,216,126,20,5235
E02004289,20,14,64,0,7103
E02004801,57,4,55,12,7519
E02006574,78,21,72,9,10557
E02006883,161,40,134,46,5088
E02006885,234,74,174,95,6430
