geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00000029,10,9,75,38,24,22,13,26,8
E00000030,23,28,61,36,35,27,22,5,17
E00000031,20,5,21,19,28,11,18,4,11
E00000032,49,55,62,39,69,49,26,8,12
E00000035,7,4,69,66,50,20,10,1,0
E00008742,55,46,75,67,53,39,33,9,16
E00008743,75,47,78,57,60,34,20,3,13
E00008744,43,30,51,58,35,12,16,2,11
E00008745,37,62,155,100,47,22,20,2,15
E00008746,77,53,81,76,63,32,13,11,17
E00008747,45,36,63,45,37,35,10,8,13
E00008748,61,64,63,50,49,34,14,3,17
E00008828,17,8,66,69,26,25,28,9,24
E00008829,38,33,85,56,46,46,20,9,11
E00008833,17,29,108,63,42,35,19,11,18
E00008834,13,15,145,109,46,23,8,4,0
E00008840,49,55,93,98,55,24,19,7,14
E00008841,38,34,71,45,46,35,20,7,13
E00008842,35,40,48,27,30,28,11,4,9
E00008844,67,55,68,62,37,31,19,5,12
E00008846,13,20,19,28,11,20,14,4,3
E00008847,47,44,62,37,34,26,13,8,17
E00008848,68,80,83,59,66,37,18,5,9
E00008849,34,27,60,44,49,33,22,7,13
E00008850,72,55,87,77,52,18,15,7,5
E00008851,68,50,60,46,43,21,17,7,10
E00008852,38,17,122,106,37,15,12,4,5
E00008853,35,27,37,41,32,34,13,1,6
E00008854,46,33,73,55,44,35,20,12,14
E00008856,46,62,84,50,50,28,15,5,17
E00008857,62,32,150,87,57,24,15,4,4
E00008858,35,31,71,65,45,21,8,10,14
E00008859,52,52,81,48,48,24,18,2,12
E00008860,38,49,155,91,35,29,9,6,14
E00008861,72,36,115,104,49,33,25,3,10
E00008864,36,16,85,74,50,17,18,6,17
E00008867,26,28,96,55,37,31,34,10,19
E00008868,7,9,69,71,27,6,7,1,8
E00008869,64,34,83,63,50,30,13,6,5
E00008870,44,37,112,72,40,25,11,4,3
E00008872,16,12,119,68,31,18,10,2,6
E00008874,6,69,291,95,21,15,11,3,8
