geocode,female,male
E00044139,139,105
E00044140,155,158
E00044141,160,146
E00044142,153,134
E00044143,136,142
E00044144,109,96
E00044145,151,167
E00044146,164,147
E00044147,147,103
E00044148,159,151
E00044149,131,127
E00044150,153,129
E00044151,192,175
E00044152,149,119
E00044153,187,191
E00044154,140,142
E00044155,117,95
E00044156,164,155
E00044157,80,87
E00044158,51,52
E00044159,187,162
E00044160,163,159
E00044161,161,164
E00044162,163,154
E00044163,138,102
E00044164,172,145
E00044165,161,191
E00044166,134,105
E00044168,93,77
E00044169,145,130
E00044170,141,143
E00044171,146,147
E00044172,150,127
E00044173,146,136
E00044174,137,117
E00044175,183,174
E00044177,147,141
E00044185,166,155
E00044189,163,147
E00044191,301,319
E00044197,131,132
E00044200,185,185
E00044203,138,121
E00044317,165,143
E00044318,127,117
E00044319,146,134
E00044320,152,165
E00044321,121,117
E00044322,169,165
E00044323,165,130
E00044324,155,141
E00044325,174,178
E00044327,220,168
E00044328,174,166
E00044329,171,164
E00044330,132,102
E00044331,176,154
E00044332,174,146
E00044333,57,57
E00044336,133,121
E00044337,172,148
E00044338,157,137
E00044339,153,121
E00044340,141,100
E00044341,125,102
E00044342,127,108
E00044343,88,99
E00044344,124,117
E00044345,118,96
E00044346,126,128
E00044347,124,115
E00044348,114,120
E00044349,119,100
E00044462,171,172
E00044463,152,156
E00044464,126,114
E00044465,145,129
E00044466,154,163
E00044467,188,160
E00044468,176,176
E00044469,179,178
E00044470,178,152
E00044471,129,65
E00044472,143,165
E00044473,149,157
E00044474,154,139
E00044475,145,153
E00044476,209,178
E00044477,147,160
E00044478,183,170
E00044479,143,130
E00044480,135,125
E00044481,148,127
E00044482,121,108
E00044483,167,152
E00044484,138,140
E00044485,153,136
E00044486,139,124
E00044487,170,163
E00044488,143,122
E00044489,164,142
E00044490,151,142
E00044491,157,138
E00044492,153,115
E00044493,151,102
E00044494,131,131
E00044495,131,124
E00044496,208,145
E00044559,164,131
E00044560,180,144
E00044561,137,113
E00044562,208,166
E00044564,126,115
E00044566,53,49
E00044609,153,136
E00044682,141,121
E00044686,161,168
E00044733,129,121
E00044735,122,107
E00044737,132,132
E00044738,271,226
E00044739,115,106
E00044740,137,131
E00044741,155,157
E00044743,166,155
E00044744,156,123
E00044745,158,148
E00044746,182,175
E00044748,185,154
E00044749,164,135
E00044750,155,161
E00044751,94,104
E00044752,97,99
E00044753,183,129
E00044754,172,193
E00044755,179,169
E00044756,165,153
E00044757,162,191
E00044759,225,222
E00044760,152,123
E00044761,164,144
E00044762,185,192
E00044763,157,122
E00044764,118,104
E00044765,74,114
E00044766,154,123
E00044767,240,213
E00044768,156,126
E00044769,162,154
E00044770,153,129
E00044771,159,165
E00044772,134,138
E00044777,89,64
E00044781,136,146
E00044783,107,101
E00044784,161,132
E00044785,102,93
E00044786,141,123
E00044789,181,143
E00044790,207,158
E00044791,139,139
E00044792,142,141
E00044793,152,120
E00044794,146,128
E00044796,147,146
E00044798,206,175
E00044799,129,122
E00044800,150,121
E00044801,170,155
E00044802,138,132
E00044803,176,148
E00044804,155,143
E00044805,175,153
E00044806,169,144
E00044807,115,111
E00044808,157,130
E00044809,103,113
E00044810,145,140
E00044811,142,147
E00044812,181,159
E00044813,166,146
E00044814,184,182
E00044815,146,130
E00044816,150,145
E00044817,169,135
E00044818,144,119
E00044819,145,141
E00044820,156,143
E00044821,168,140
E00044822,128,125
E00044823,160,141
E00044824,158,150
E00044825,138,131
E00044826,163,158
E00044827,161,127
E00044828,80,96
E00044829,147,129
E00044830,122,121
E00044831,139,129
E00044832,145,132
E00044846,145,160
E00044848,154,158
E00044869,102,102
E00044875,128,129
E00044876,122,104
E00044877,177,155
E00044878,161,148
E00044879,91,78
E00044880,142,157
E00044881,153,148
E00165667,73,80
E00170204,148,137
E00170205,121,109
E00170206,122,106
E00170211,159,136
E00170233,161,164
E00170243,94,77
E00170244,129,114
