geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01022182,128,142,90,129,204,223,252,109,221
E01022184,106,155,79,89,222,231,280,93,196
E01022185,129,158,80,131,193,196,243,87,216
E01031183,132,154,173,193,267,232,238,83,176
E01031184,134,226,113,128,277,206,198,71,166
E01031185,128,194,143,163,193,188,183,46,132
E01031186,166,173,154,135,207,211,218,70,212
E01031187,193,207,107,155,296,290,359,103,176
E01031188,191,265,154,193,301,357,397,150,220
E01031189,133,186,111,152,246,216,227,88,187
E01031190,226,228,158,240,267,233,193,69,136
E01031191,187,252,141,158,337,270,263,91,152
E01031192,223,182,166,236,328,256,251,87,175
E01031208,171,209,165,189,280,328,361,128,237
E01031213,178,203,146,147,318,326,292,86,162
E01031242,157,188,136,168,218,184,192,82,187
E01031248,203,270,124,154,346,324,374,127,250
E01032228,130,166,98,159,235,248,182,54,115
E01032230,149,184,116,137,249,252,234,39,104
E01032231,199,175,178,202,264,219,223,75,183
E01032340,149,170,154,162,190,194,194,61,159
E01032341,111,143,127,115,191,217,228,78,105
E01032342,244,179,212,258,234,174,151,37,76
E01032343,240,210,494,430,268,266,220,69,139
E01032344,145,164,115,142,212,221,202,81,166
E01032345,160,184,84,157,273,209,213,63,104
E01032349,128,186,129,148,249,251,200,76,146
E01032350,95,119,83,107,172,161,159,52,104
E01032352,116,145,106,136,232,251,260,86,169
E01032356,125,134,86,127,194,167,151,53,86
E01032375,95,140,53,69,195,186,193,73,161
E01032376,120,192,169,145,233,209,205,81,153
E01032377,200,165,295,280,240,194,165,66,187
E01032378,214,197,255,244,215,189,159,65,167
E01032379,206,261,221,229,330,298,183,63,88
E01032380,123,150,164,139,231,211,219,96,242
E01032381,216,241,280,254,286,239,188,52,147
E01032382,108,157,82,88,237,198,193,62,119
E01032383,84,179,123,106,183,247,234,92,232
E01032384,148,159,169,164,206,175,148,56,88
E01032385,78,83,90,104,126,129,261,125,229
E01032388,129,142,85,150,211,186,215,80,145
E01032389,140,154,120,121,181,166,184,72,129
E01032390,150,168,114,126,247,194,201,69,95
E01032391,109,180,104,122,180,149,145,46,62
E01032392,88,163,111,94,251,212,311,118,170
E01032393,155,167,102,130,252,242,239,100,165
E01032394,102,137,80,82,183,219,211,80,93
E01032395,94,155,76,89,198,220,219,62,93
E01032396,253,215,185,256,341,175,116,57,70
E01032397,199,174,187,215,269,217,232,74,178
E01032398,250,256,291,295,337,186,83,21,48
E01032405,133,108,121,115,174,186,251,76,166
E01032406,117,110,143,162,175,165,194,92,231
E01032407,114,172,126,130,193,223,197,71,194
E01032408,96,126,94,105,165,208,276,86,201
E01032409,170,158,151,168,221,208,212,73,208
E01032410,91,154,87,98,197,231,293,78,125
E01032411,150,210,134,112,238,216,224,86,227
E01032414,150,195,91,126,247,218,253,97,147
E01032415,129,161,202,257,298,277,193,55,71
E01032416,85,137,51,72,205,184,178,83,122
E01032417,129,189,99,115,238,200,289,85,147
