geocode,asian,black,mixed,other,white
E00063398,384,4,9,6,154
E00063412,204,1,5,6,141
E00063414,145,0,3,1,156
E00063415,3,1,2,0,222
E00063419,406,8,6,1,37
E00063420,357,1,2,0,52
E00063421,406,0,8,5,58
E00063422,504,2,15,9,37
E00063423,403,1,0,1,15
E00063425,198,2,11,8,77
E00063426,392,1,11,2,119
E00063427,405,0,1,1,27
E00063428,557,10,0,2,5
E00063429,514,0,0,4,6
E00063430,190,3,17,7,85
E00063431,282,0,11,5,135
E00063432,511,9,4,19,15
E00063433,461,8,5,26,27
E00063434,476,6,7,2,12
E00063435,171,2,7,14,231
E00063436,159,0,18,4,231
E00063437,197,1,2,14,181
E00063438,150,1,1,5,188
E00063439,74,5,7,7,254
E00063440,28,0,6,0,210
E00063441,84,0,3,8,262
E00063443,69,0,1,0,238
E00063444,172,4,6,0,236
E00063445,59,2,2,0,256
E00063446,98,0,3,3,225
E00063447,133,0,3,0,226
E00063448,189,3,6,12,191
E00063449,124,1,13,5,207
E00063450,66,0,1,0,202
E00063452,218,1,5,8,217
E00063453,386,0,3,6,66
E00063454,191,2,5,3,222
E00063455,346,6,4,8,79
E00063456,135,3,6,3,139
E00063457,208,1,5,6,128
E00063458,440,0,6,26,68
E00063459,236,0,10,20,235
E00063460,421,5,1,6,117
E00063463,119,0,4,2,228
E00063464,121,0,9,3,169
E00063465,332,1,7,19,90
E00063466,323,1,6,16,86
E00063467,174,0,7,2,112
E00063468,292,0,7,14,76
E00063547,226,3,6,0,87
E00063549,355,0,4,6,56
E00063550,211,0,8,1,166
E00063551,143,5,10,1,164
E00063552,0,0,2,1,243
E00063553,13,2,6,2,265
E00063554,20,0,2,1,254
E00063555,143,1,5,0,265
E00063556,71,1,7,2,232
E00063557,33,4,6,0,255
E00063558,10,0,1,0,225
E00063559,162,1,6,1,225
E00063560,222,2,3,4,172
E00063561,242,1,11,0,115
E00063562,430,4,1,4,38
E00063563,344,5,8,6,40
E00063564,455,0,4,1,28
E00063680,136,2,17,0,136
E00063681,4,0,2,0,238
E00063682,30,1,2,0,220
E00063683,63,2,9,1,205
E00063684,50,5,6,1,246
E00063685,59,7,2,0,186
E00063686,43,0,1,0,224
E00063687,27,1,3,0,248
E00063688,157,3,7,1,165
E00063689,87,0,4,3,182
E00063690,202,1,4,2,134
E00063691,116,0,7,0,166
E00063692,236,0,6,2,141
E00063693,12,2,1,0,319
E00063694,5,0,0,1,233
E00063695,4,0,1,0,300
E00063696,6,0,4,0,325
E00063697,16,1,3,0,213
E00063698,10,3,11,1,265
E00063699,37,0,8,3,222
E00063700,56,0,1,0,256
E00063726,505,3,13,8,29
E00063727,422,1,7,1,44
E00063728,468,1,9,10,10
E00063729,481,2,5,17,19
E00063730,187,7,4,17,99
E00063731,419,2,1,0,6
E00063732,389,5,5,18,152
E00063733,181,1,2,11,223
E00063734,454,0,8,0,11
E00063735,330,6,13,4,133
E00063736,302,2,4,0,147
E00063737,359,0,5,1,139
E00063738,431,1,7,12,68
E00063739,329,1,0,0,24
E00063740,399,0,3,1,111
E00063741,392,1,16,3,38
E00063742,291,6,4,8,60
E00063788,176,5,0,4,92
E00063793,155,0,15,9,124
E00063794,142,5,2,0,137
E00063795,323,15,8,7,111
E00063796,168,3,14,2,118
E00063798,219,8,1,7,75
E00063799,303,10,1,6,111
E00126961,0,0,1,0,368
E00126968,0,0,1,0,246
E00128063,31,0,3,0,254
E00128064,20,3,15,0,331
E00128065,14,3,6,1,302
E00128066,6,1,1,0,214
E00128067,4,1,17,0,230
E00128068,16,2,4,0,388
E00128069,22,0,5,1,309
E00128070,25,2,9,2,207
E00128071,21,2,4,0,244
E00128072,12,1,11,3,232
E00128073,15,0,3,0,194
E00128074,25,1,6,0,284
E00128075,7,2,3,0,307
E00128076,19,7,7,1,358
E00128077,2,1,9,1,228
E00128078,31,1,7,0,233
E00128079,10,1,4,1,360
E00128080,9,0,16,2,278
E00128081,71,13,10,6,283
E00128082,7,2,9,0,249
E00128083,48,7,7,0,248
E00128084,4,5,12,0,353
E00128085,0,6,16,0,227
E00128086,29,3,8,0,291
E00128087,29,0,12,0,311
E00128088,26,4,14,1,258
E00128089,5,1,1,0,213
E00128090,41,1,8,8,207
E00128091,15,1,4,0,167
E00128092,8,0,9,0,272
E00128093,0,2,13,0,378
E00128094,7,4,2,1,260
E00128095,1,2,1,0,204
E00128096,14,6,8,0,289
E00128097,4,0,7,1,298
E00128098,37,6,2,2,260
E00128099,39,8,2,1,307
E00128100,56,6,6,0,231
E00128101,47,2,8,1,295
E00128102,2,0,2,0,308
E00128103,11,0,6,12,285
E00128104,27,1,4,0,292
E00128105,97,2,11,0,209
E00128106,28,4,4,0,258
E00128107,6,0,0,0,266
E00128108,40,6,6,2,241
E00128109,16,0,1,0,303
E00128110,19,0,10,0,280
E00128111,14,1,4,0,233
E00128112,0,1,3,2,277
E00128113,76,2,3,5,305
E00128114,14,0,1,8,287
E00128115,12,5,3,0,344
E00128116,0,3,1,0,189
E00128117,69,1,2,1,276
E00128118,94,2,5,0,229
E00128119,95,1,6,0,206
E00128120,105,4,1,1,177
E00128121,20,6,8,0,293
E00128122,34,3,5,0,273
E00128123,44,2,12,11,283
E00128124,50,1,6,3,247
E00128125,34,4,14,0,261
E00128126,99,5,9,3,225
E00128127,47,9,8,16,207
E00128128,180,0,7,0,223
E00128129,59,10,14,0,250
E00128130,145,5,15,2,193
E00128131,398,6,9,7,44
E00128132,213,11,12,0,172
E00128133,227,0,7,7,167
E00128134,68,6,17,3,295
E00128135,272,5,12,4,116
E00128136,323,7,2,1,82
E00128137,323,4,5,10,52
E00128138,339,11,9,3,64
E00128139,325,7,11,13,92
E00128140,418,0,6,2,36
E00128141,343,7,14,8,50
E00128142,15,1,15,7,389
E00128143,34,2,21,0,281
E00128144,86,17,25,0,313
E00128146,204,6,4,2,100
E00128147,67,6,1,4,260
