geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02002805,81,223,2076,189,91,27,10,10,21
E02002809,70,283,2278,274,95,44,13,14,37
E02002827,87,368,2183,328,85,24,14,10,24
E02002828,88,411,2819,246,104,18,18,4,44
E02002829,195,752,2411,461,99,40,20,25,21
E02002830,140,619,2839,533,80,32,19,26,56
E02002831,68,393,2075,254,97,11,15,15,37
E02002832,69,617,1952,525,81,11,23,12,33
E02002833,87,574,2051,552,75,7,27,12,37
E02002834,185,607,3214,713,117,38,33,16,55
E02002835,85,672,4617,333,192,18,37,15,86
E02002836,89,605,2103,750,81,9,55,16,42
E02002837,96,451,1515,402,43,19,32,31,18
E02002838,139,417,1532,370,56,24,12,14,18
E02002839,70,492,2337,241,89,26,13,18,32
E02002842,250,615,2151,790,77,25,22,25,32
E02002843,99,567,2248,1355,114,10,57,33,50
E02002844,81,431,1684,1034,58,4,38,38,44
E02002845,98,663,2335,777,132,7,33,19,46
E02002846,185,321,2642,470,164,19,20,14,37
E02002847,60,408,2279,896,124,4,39,46,54
E02002848,96,503,1626,985,122,6,32,38,64
E02002849,368,743,3043,1704,202,24,42,32,88
E02002851,48,380,2633,236,130,6,18,20,61
E02002852,113,437,1336,301,39,25,6,20,13
E02002853,109,558,2975,899,209,9,37,41,110
E02002854,205,454,2052,471,59,32,20,31,16
E02002855,239,389,2145,625,96,13,22,18,52
E02002856,301,471,2816,1526,289,18,13,26,166
E02002857,237,510,1904,513,80,26,13,13,28
E02002858,190,308,2463,329,256,17,21,5,124
E02002860,171,493,2582,348,140,27,10,19,25
E02002861,109,467,1526,327,45,25,8,15,11
E02002862,167,579,2084,370,43,33,12,15,18
E02002863,210,28,2311,1008,411,25,36,3,88
E02002864,114,39,2031,419,211,18,12,3,41
E02002865,185,30,2350,754,239,18,21,5,74
E02002866,70,48,2737,219,381,33,22,9,85
E02002867,55,56,2550,567,409,12,21,5,74
E02002868,31,487,1741,164,85,20,11,17,72
E02002869,73,453,1421,378,50,25,15,16,265
E02002871,85,683,2226,388,83,29,19,19,142
E02002872,82,665,2102,394,65,26,16,30,224
E02002873,78,1026,2164,421,60,33,24,33,53
E02002874,76,773,1742,526,129,26,33,26,47
E02002875,83,646,2036,418,96,23,31,17,260
E02002876,104,547,2168,297,103,19,27,22,363
E02002877,204,962,2191,439,215,20,22,19,62
E02002878,87,706,1455,290,48,35,26,20,85
E02002879,147,1014,2548,526,181,25,40,37,146
E02002880,104,769,1639,327,62,36,22,23,36
E02002881,73,519,1267,244,55,27,19,14,25
E02002882,157,821,2132,724,299,11,18,18,104
E02002883,79,851,2057,323,109,22,4,30,38
E02002884,151,554,1032,546,122,12,41,43,181
E02002885,90,566,1123,622,86,8,34,40,363
E02002886,96,558,2022,374,101,16,43,77,104
E02002887,74,437,1340,208,72,15,12,17,24
