geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01000325,6,50,457,42,29,14,4,8,229
E01000326,5,27,405,30,16,12,1,4,235
E01000327,9,30,411,35,34,9,3,4,216
E01000328,11,40,395,46,41,10,7,5,178
E01000329,8,61,310,62,14,12,2,5,150
E01000330,7,75,317,61,23,7,6,5,214
E01000331,3,64,395,57,23,14,2,6,130
E01000332,11,63,371,36,44,7,3,9,162
E01000333,5,82,408,37,21,6,4,2,173
E01000334,7,80,423,43,21,12,6,11,195
E01000335,12,86,311,58,22,4,12,4,236
E01000336,9,121,317,56,25,10,12,1,262
E01000337,13,96,442,36,17,10,5,5,217
E01000338,12,95,450,45,25,6,8,2,279
E01000339,13,38,390,35,19,11,2,12,204
E01000340,6,38,434,38,16,9,8,13,182
E01000341,10,54,412,47,19,20,5,13,141
E01000342,15,63,492,42,15,12,5,10,217
E01000343,9,54,429,41,33,13,2,13,158
E01000344,19,38,400,42,38,7,5,9,240
E01000345,3,32,400,34,29,13,7,7,189
E01000346,7,52,470,44,32,12,7,9,207
E01000347,9,62,417,45,19,11,4,12,162
E01000348,8,22,454,26,39,16,5,12,171
E01000349,15,25,432,21,39,12,8,15,215
E01000350,9,61,398,47,38,9,5,13,194
E01000351,11,33,444,34,35,20,10,15,222
E01000352,9,56,446,38,31,15,2,12,168
E01000353,5,23,447,47,33,8,8,16,235
E01000354,13,65,391,40,19,4,2,4,201
E01000355,3,42,366,41,38,9,6,13,183
E01000356,6,37,355,40,28,11,1,8,207
E01000357,7,31,388,36,24,14,3,5,223
E01000358,13,40,372,54,35,10,7,5,282
E01000359,8,33,332,21,30,8,1,6,197
E01000360,13,55,378,82,34,12,3,2,273
E01000361,7,53,434,53,37,19,2,4,208
E01000362,7,53,356,63,42,9,4,13,155
E01000363,6,37,413,43,39,10,4,11,194
E01000364,5,52,425,43,41,15,5,12,178
E01000365,5,63,345,51,35,11,2,4,241
E01000366,9,52,364,63,35,8,5,6,334
E01000369,9,60,478,51,19,8,1,1,208
E01000370,12,55,378,47,32,5,1,6,227
E01000371,5,45,482,34,29,10,2,3,222
E01000372,6,69,381,58,24,7,3,3,131
E01000378,9,72,510,96,39,14,5,3,347
E01000381,13,65,389,44,38,9,2,1,178
E01000382,16,43,362,43,34,12,2,8,205
E01000383,14,44,414,32,31,12,5,10,141
E01000384,10,73,393,60,28,11,5,8,249
E01000385,10,102,470,44,19,9,2,3,134
E01000386,3,92,276,56,16,6,1,3,106
E01000387,12,36,362,28,39,8,1,7,231
E01000388,5,52,363,39,22,13,1,3,184
E01000389,7,59,410,46,44,9,3,6,253
E01000390,13,33,370,21,20,9,6,7,154
E01000391,12,73,507,50,26,7,4,11,187
E01000392,6,128,310,54,22,6,5,3,245
E01000393,8,78,412,53,27,15,1,9,253
E01000394,6,49,297,48,24,10,4,10,263
E01000395,6,71,402,17,36,8,7,10,177
E01000396,11,52,398,40,17,8,2,5,205
E01000398,7,73,368,33,17,11,3,7,195
E01000399,6,68,374,31,21,12,5,16,206
E01000400,7,86,340,38,26,11,4,5,238
E01000401,14,73,341,40,23,6,6,3,237
E01000402,5,68,372,35,10,14,4,5,186
E01000404,14,136,378,59,29,4,12,4,360
E01000405,5,74,318,49,22,7,2,5,173
E01000406,11,87,409,36,24,9,4,4,167
E01000407,7,39,364,46,29,6,6,3,139
E01000408,6,97,341,53,19,2,7,5,221
E01000409,7,61,455,47,22,17,3,9,238
E01000410,10,54,402,44,24,9,9,12,255
E01000411,4,52,375,33,19,14,8,11,188
E01000412,13,60,420,22,33,12,3,14,301
E01000413,8,54,400,27,23,12,2,10,158
E01000414,10,92,367,38,26,10,4,5,240
E01000415,6,53,427,29,25,13,4,10,191
E01000416,9,110,247,23,17,11,3,2,246
E01000417,15,91,397,21,24,10,5,8,231
E01000418,2,114,401,30,28,11,5,2,329
E01000419,5,48,398,24,23,9,2,8,161
E01000420,9,58,450,32,32,15,5,5,167
E01000421,9,44,382,17,32,11,3,7,156
E01000422,6,140,215,34,21,7,4,1,216
