geocode,employee,inactive,self-employed,student,unemployed
E00048253,158,153,72,8,11
E00048955,129,82,26,16,8
E00048961,89,59,9,8,8
E00048962,122,71,16,11,17
E00048979,88,57,12,5,19
E00048980,108,94,26,6,7
E00048981,82,82,6,5,16
E00048983,110,82,24,9,7
E00048984,129,54,18,12,4
E00049062,129,71,19,15,9
E00049063,123,56,7,9,3
E00049064,109,87,14,4,6
E00049072,220,63,25,7,7
E00049073,102,113,7,9,29
E00049074,71,47,8,4,5
E00049075,85,50,3,4,17
E00049077,86,55,6,4,18
E00049079,73,56,5,5,14
E00049081,105,69,20,10,3
E00049082,27,45,6,0,5
E00049083,147,69,15,4,23
E00049085,53,54,5,9,12
E00049087,50,34,2,1,4
E00049091,135,68,22,9,10
E00049093,126,56,13,4,4
E00049094,129,46,17,8,6
E00049095,111,32,13,3,6
E00049097,118,84,22,6,5
E00049100,158,74,17,4,3
E00049101,142,66,19,2,9
E00049102,122,42,10,9,5
E00049104,96,89,18,10,6
E00049106,124,60,11,6,3
E00049107,183,63,26,7,8
E00049109,132,84,15,9,18
E00049110,53,41,5,4,20
E00049119,82,67,4,6,26
E00049120,92,78,10,1,27
E00049122,63,62,3,5,18
E00051110,136,58,17,5,3
E00051111,129,38,25,1,3
E00051116,119,67,12,6,5
E00051117,120,63,42,4,8
E00051118,89,45,42,10,4
E00051119,123,32,12,3,18
E00051120,229,218,47,7,11
E00051121,141,48,28,5,8
E00051122,155,57,17,5,5
E00051123,128,81,39,10,9
E00051124,149,86,48,4,8
E00051125,221,67,22,8,10
E00051126,104,94,8,10,25
E00051127,110,47,12,6,16
E00051128,97,73,13,6,21
E00051129,147,71,12,5,21
E00051130,129,55,15,5,13
E00051131,129,76,20,4,8
E00051132,138,66,15,7,15
E00051133,84,72,12,4,8
E00051134,217,116,47,11,17
E00051135,134,118,28,4,8
E00051136,145,95,23,5,11
E00051137,144,68,29,11,9
E00051138,162,67,18,10,4
E00051139,104,64,3,8,12
E00051140,123,81,12,5,20
E00051141,149,81,16,10,17
E00051142,80,72,4,3,24
E00051143,88,70,7,3,19
E00051144,115,64,6,3,23
E00051145,115,71,8,5,20
E00051146,91,51,24,2,7
E00051147,112,64,34,7,3
E00051148,110,51,29,4,2
E00051149,101,34,14,1,5
E00051150,116,78,27,8,10
E00051151,63,24,16,5,5
E00051152,107,60,35,4,5
E00051191,94,79,8,12,18
E00051193,114,108,8,6,30
E00051194,124,80,10,4,22
E00051195,80,82,9,3,21
E00051196,87,101,5,3,29
E00051197,99,86,9,12,12
E00051198,99,86,14,5,19
E00051199,70,109,9,1,14
E00051200,134,70,12,1,10
E00051201,100,78,5,10,18
E00051202,138,72,16,7,17
E00051203,55,54,3,1,14
E00051204,71,57,4,2,46
E00051205,96,66,9,9,19
E00051206,96,82,6,6,11
E00051207,145,105,6,9,14
E00051208,116,91,13,5,16
E00051209,95,72,3,3,26
E00051210,135,80,15,6,23
E00051211,115,65,8,3,26
E00051212,95,75,7,8,17
E00051213,125,59,14,5,12
E00051214,103,65,11,7,22
E00051215,94,61,5,5,8
E00051216,81,62,6,3,20
E00051217,95,71,8,5,10
E00051218,81,53,7,0,26
E00051219,83,55,5,4,31
E00051221,82,76,9,6,20
E00051222,70,79,9,8,13
E00051223,116,86,7,7,17
E00051224,82,78,3,5,9
E00051225,115,71,4,7,19
E00051226,81,80,16,2,18
E00051265,99,81,7,4,34
E00051266,107,90,14,6,13
E00051267,123,91,8,4,18
E00051268,84,57,5,7,18
E00051269,74,69,7,5,14
E00051270,66,55,5,2,18
E00051271,74,81,8,2,10
E00051272,101,79,12,4,16
E00051273,125,71,10,8,22
E00051274,220,90,9,4,22
E00051275,80,49,5,7,23
E00051276,136,65,12,4,8
E00051277,107,66,4,4,17
E00051284,95,87,12,9,16
E00051286,80,68,2,6,14
E00051287,80,67,8,3,31
E00051288,117,64,6,5,16
E00051289,73,80,6,4,27
E00051317,129,70,37,5,6
E00051318,103,86,38,4,2
E00051319,131,88,29,10,2
E00051321,103,52,24,0,4
E00051322,172,81,22,9,2
E00051323,129,66,22,6,0
E00051324,132,60,30,7,2
E00051325,143,51,38,7,10
E00051326,143,84,16,11,3
E00051327,171,89,23,7,7
E00051329,155,77,26,4,3
E00051330,88,106,26,2,2
E00051331,86,83,25,3,2
E00051332,103,92,16,0,2
E00051333,104,51,35,10,4
E00051335,145,63,69,8,10
E00051337,140,58,38,7,3
E00051338,103,51,29,4,3
E00051339,130,91,31,9,7
E00051340,134,69,23,8,6
E00051341,96,64,30,3,6
E00051342,89,72,23,8,4
E00051343,81,41,17,4,6
E00051344,125,85,30,3,5
E00051345,108,69,26,5,4
E00051346,99,61,22,8,7
E00051347,69,42,20,3,4
E00051348,96,57,21,6,7
E00051349,94,57,18,5,5
E00051350,121,58,15,7,4
E00051351,78,49,18,0,4
E00051386,97,49,19,4,4
E00051387,174,50,33,8,5
E00051388,186,99,31,17,9
E00051389,99,82,29,7,5
E00051390,139,79,33,6,6
E00051391,157,91,49,6,5
E00051392,162,67,25,10,5
E00051393,111,68,30,7,5
E00051394,142,66,24,9,3
E00051395,99,73,19,9,5
E00051396,154,75,14,10,2
E00051398,139,78,30,10,9
E00051400,156,71,34,11,11
E00051401,140,78,24,10,1
E00051403,170,50,35,14,6
E00051404,228,54,26,4,8
E00051405,112,67,22,4,1
E00051406,120,69,26,0,2
E00051407,134,62,37,9,0
E00051408,115,75,52,5,2
E00051409,92,76,38,6,5
E00051410,124,70,47,5,7
E00051411,124,69,50,9,7
E00051412,138,83,55,14,7
E00051413,105,35,18,2,6
E00051414,143,43,31,2,4
E00051415,94,120,50,4,4
E00051416,105,68,35,2,8
E00051417,128,42,23,6,9
E00051418,145,69,22,9,10
E00051419,101,63,24,6,12
E00051420,94,42,18,3,5
E00051421,42,60,5,2,0
E00051422,90,67,19,5,5
E00051461,109,61,19,6,8
E00051463,137,75,48,12,6
E00051464,130,58,20,8,4
E00051465,60,42,5,5,4
E00051469,122,62,25,14,3
E00051470,136,61,28,6,9
E00051698,201,99,54,6,11
E00158171,79,42,16,1,3
E00158175,59,35,24,4,5
E00159379,113,84,29,8,5
E00159380,108,67,48,9,2
E00165743,153,116,13,6,25
E00172147,93,77,31,10,4
E00172148,136,59,24,5,9
E00172149,158,37,35,16,9
E00172152,133,16,8,9,5
E00172153,145,18,19,10,4
E00172154,170,19,13,8,4
E00172155,160,53,21,11,8
E00172156,171,33,16,6,2
E00172157,129,4,9,4,2
