geocode,employee,inactive,self-employed,student,unemployed
E00033012,69,43,22,1,3
E00033670,168,54,28,12,5
E00033692,178,61,43,3,7
E00034353,76,98,4,2,23
E00034358,143,99,4,6,26
E00034359,107,68,11,6,13
E00034361,57,70,5,4,14
E00034362,46,85,4,1,12
E00036010,109,55,14,7,14
E00036011,148,69,15,11,7
E00036012,158,109,15,7,10
E00036013,100,93,6,8,23
E00036014,143,56,15,4,9
E00036015,123,73,16,7,6
E00036016,68,27,17,4,6
E00036017,167,58,7,9,7
E00036018,93,72,21,1,7
E00036019,150,70,14,11,7
E00036020,136,82,17,5,11
E00036021,128,47,23,1,14
E00036022,127,53,13,9,4
E00036023,135,55,18,2,2
E00036024,86,84,14,5,9
E00036025,100,114,8,11,10
E00036026,144,55,16,9,4
E00036027,131,74,23,2,12
E00036028,103,61,12,7,7
E00036029,106,65,9,3,7
E00036030,123,54,24,8,6
E00036031,161,45,18,14,9
E00036032,162,55,23,6,8
E00036033,85,75,14,4,8
E00036034,124,71,17,5,4
E00036035,104,86,9,2,17
E00036036,127,62,10,12,6
E00036037,138,77,18,9,19
E00036038,106,64,10,5,9
E00036039,152,56,21,5,8
E00036040,147,55,33,9,4
E00036041,116,59,22,5,4
E00036042,159,70,14,15,7
E00036043,159,64,10,8,4
E00036044,123,56,12,2,9
E00036045,138,53,23,8,7
E00036046,121,68,15,3,3
E00036047,135,38,11,5,4
E00036048,147,61,16,7,6
E00036049,92,50,15,6,5
E00036050,71,58,7,6,5
E00036051,69,41,6,1,4
E00036052,65,76,9,8,21
E00036053,153,52,12,8,15
E00036054,118,78,10,6,5
E00036055,144,60,12,5,7
E00036056,70,103,11,6,25
E00036057,218,123,14,9,26
E00036058,56,77,3,7,9
E00036059,93,107,3,5,22
E00036060,92,91,10,8,41
E00036061,57,58,3,6,12
E00036062,133,119,17,11,17
E00036063,81,54,6,1,29
E00036064,104,108,8,5,20
E00036066,154,81,38,11,14
E00036067,72,104,17,9,16
E00036069,27,59,1,0,14
E00036070,75,95,2,7,23
E00036071,62,85,3,4,16
E00036072,100,87,25,6,16
E00036073,104,101,9,6,24
E00036074,78,84,7,6,13
E00036075,46,63,4,3,11
E00036076,23,106,5,0,21
E00036077,74,83,8,9,11
E00036078,76,106,5,5,28
E00036079,95,148,4,11,26
E00036080,108,65,11,9,24
E00036081,61,101,6,6,36
E00036082,64,115,10,3,20
E00036083,116,59,13,10,13
E00036084,101,67,14,4,21
E00036085,130,95,19,1,11
E00036086,94,49,11,4,16
E00036087,102,69,11,2,23
E00036088,83,111,7,6,18
E00036089,118,103,11,10,12
E00036090,78,77,12,7,14
E00036091,69,62,6,6,11
E00036092,29,69,4,4,14
E00036093,42,80,4,4,6
E00036095,120,98,9,4,28
E00036096,113,93,13,4,26
E00036097,116,112,23,6,42
E00036098,112,100,9,2,12
E00036099,114,79,14,3,19
E00036100,128,89,13,8,22
E00036101,121,95,16,6,37
E00036102,96,79,8,3,18
E00036103,60,66,9,4,14
E00036104,75,72,9,4,17
E00036105,114,37,21,7,11
E00036107,73,97,0,9,14
E00036111,141,71,17,7,12
E00036112,76,59,5,1,5
E00036113,67,100,6,4,26
E00036114,131,76,13,5,16
E00036115,47,128,4,1,19
E00036116,109,90,8,2,26
E00036117,101,106,8,4,22
E00036118,34,66,3,4,29
E00036119,120,81,6,6,42
E00036120,36,68,3,2,10
E00036121,88,95,11,1,19
E00036122,32,83,4,5,19
E00036123,45,84,4,4,13
E00036124,47,88,10,4,7
E00036125,81,74,5,2,21
E00036126,146,118,14,5,21
