geocode,bad,fair,good
E00070013,19,43,190
E00070052,17,48,223
E00070053,17,39,200
E00070054,22,50,192
E00142277,26,61,196
E00142278,20,55,244
E00142279,27,47,227
E00142280,21,55,272
E00142281,29,68,217
E00142282,10,47,261
E00142283,30,70,217
E00142284,18,44,266
E00142285,25,47,186
E00142286,17,71,255
E00142287,18,45,289
E00142288,21,81,387
E00142289,38,41,86
E00142290,19,45,244
E00142291,61,87,212
E00142292,12,42,362
E00142293,28,57,201
E00142294,5,37,253
E00142295,15,30,212
E00142296,15,44,231
E00142297,19,51,227
E00142298,34,53,162
E00142299,16,64,438
E00142300,18,32,206
E00142301,26,69,199
E00142302,32,41,213
E00142303,23,58,195
E00142304,32,88,336
E00142305,28,48,261
E00142307,12,37,190
E00142308,15,53,536
E00142309,24,66,479
E00142310,9,40,200
E00142311,21,30,220
E00142312,11,44,229
E00142314,10,69,262
E00142315,20,42,291
E00142316,36,57,224
E00142317,31,91,203
E00142318,16,31,216
E00142319,25,63,150
E00142320,14,50,286
E00142321,28,52,179
E00142322,47,77,244
E00142323,8,38,280
E00142324,14,50,180
E00142325,19,50,210
E00142326,13,32,232
E00142327,7,47,199
E00142328,13,74,274
E00142329,2,18,351
E00142330,21,29,248
E00142331,12,44,346
E00142332,12,55,281
E00142333,17,48,261
E00142334,17,50,191
E00142335,25,58,135
E00142336,22,34,255
E00142337,33,55,159
E00142338,17,53,204
E00142339,18,50,211
E00142340,16,57,244
E00142341,17,50,231
E00142342,13,45,244
E00142345,26,59,198
E00142346,19,37,260
E00142349,21,42,228
E00142350,22,45,214
E00142351,17,52,223
E00142352,10,41,261
E00142353,15,48,157
E00142354,25,42,281
E00142356,45,110,210
E00142357,16,57,252
E00142358,35,50,239
E00142360,38,58,292
E00142361,13,28,150
E00142362,12,47,247
E00142363,14,49,209
E00142364,9,24,225
E00142365,8,36,163
E00142366,15,51,254
E00142367,28,36,296
E00142368,22,58,243
E00142369,34,57,139
E00142370,19,60,195
E00142373,2,27,296
E00142409,31,56,245
E00142415,35,57,194
E00142416,19,51,230
E00142532,8,65,513
E00143391,15,31,284
E00143392,19,87,255
E00143393,32,44,195
E00143394,25,57,256
E00143409,17,24,184
E00143410,16,34,200
E00143431,24,46,498
E00143432,18,54,281
E00143433,24,49,243
E00143434,23,46,221
E00143435,25,55,206
E00143436,15,50,214
E00143437,11,35,218
E00143438,27,55,281
E00143439,11,47,330
E00143440,36,34,245
E00143441,13,58,179
E00143442,19,43,253
E00143443,25,46,254
E00143444,17,49,194
E00143445,13,45,217
E00143446,14,39,258
E00143447,23,38,105
E00143448,5,37,166
E00143449,5,40,272
E00143450,20,56,137
E00143451,17,30,252
E00143452,7,21,207
E00143453,38,67,375
E00143626,10,41,181
E00143627,24,55,233
E00143628,24,44,173
E00143629,22,44,271
E00143630,19,49,224
E00143631,0,9,121
E00143632,7,36,326
E00143633,5,12,97
E00143634,13,34,226
E00143675,6,33,236
E00143676,20,43,250
E00143677,21,62,396
E00143678,11,42,257
E00143679,11,50,207
E00143680,19,37,238
E00143681,18,31,200
E00143682,18,41,260
E00143683,15,33,235
E00143684,7,39,261
E00143685,23,45,226
E00143686,20,40,180
E00143687,8,37,244
E00143688,14,44,278
E00143689,7,49,224
E00143690,13,48,197
E00143691,20,48,215
E00143692,7,28,229
E00143693,6,31,251
E00143714,20,43,349
E00143745,5,27,244
E00143747,12,29,287
E00143748,15,44,170
E00143749,10,35,196
E00143959,26,71,245
E00144170,21,53,284
E00144171,38,84,219
E00144172,27,66,221
E00144173,27,81,209
E00144177,42,51,230
E00144178,22,56,320
E00144179,25,45,248
E00144180,44,57,200
E00144181,41,59,188
E00144182,34,54,206
E00144183,30,45,260
E00144184,66,67,118
E00144185,40,57,296
E00144186,25,38,283
E00144187,26,72,225
E00144188,16,48,239
E00144189,16,36,248
E00144190,10,44,230
E00144339,8,16,141
E00144349,10,28,261
E00144350,20,23,226
E00144415,15,22,258
E00144416,19,38,206
E00144417,47,65,192
E00144418,14,26,298
E00144419,7,32,236
E00144420,25,56,217
E00144421,19,43,227
E00144422,6,32,225
E00144423,17,32,252
E00144424,26,60,266
E00144425,23,72,212
E00144426,35,62,153
E00144427,24,34,250
E00144428,26,46,226
E00144429,50,53,145
E00144430,21,34,286
E00144431,32,63,160
E00173371,2,9,162
E00173372,6,18,197
E00173373,4,21,218
E00173374,10,26,196
E00173375,15,24,229
E00173376,6,27,191
E00173377,10,32,204
E00173378,4,31,125
E00173379,5,15,245
E00173394,7,17,251
E00173395,23,60,85
E00173396,27,40,159
