geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01020099,120,138,78,89,182,238,287,86,162
E01020100,75,138,76,53,161,197,187,78,130
E01020101,145,171,122,150,194,188,259,87,150
E01020111,183,202,151,141,205,196,158,63,152
E01020112,170,144,253,182,229,209,217,79,139
E01020113,183,162,169,160,196,166,205,49,165
E01020114,142,170,124,141,186,185,148,52,84
E01020115,120,106,81,134,179,165,211,78,138
E01020116,178,205,149,168,250,246,228,82,145
E01020117,127,153,82,141,200,254,302,76,163
E01020118,192,212,152,174,189,178,160,38,93
E01020126,103,138,143,126,222,288,315,96,216
E01029336,147,194,141,117,208,339,405,168,355
W01000736,162,168,103,155,235,235,268,111,278
W01000737,127,142,112,131,198,204,233,104,285
W01000749,139,180,486,175,187,171,174,93,255
W01000771,128,170,102,150,193,173,201,75,139
W01000776,192,184,118,159,259,266,346,115,214
W01000804,139,125,88,109,186,192,268,109,267
W01000805,112,160,71,95,183,168,201,54,149
W01000823,168,171,99,145,222,228,281,118,296
W01000824,137,116,104,162,200,226,267,112,264
W01000825,111,108,179,200,204,205,179,82,169
W01000826,122,104,119,125,174,196,199,100,226
W01000827,144,117,151,163,190,189,187,71,146
W01000839,99,111,48,88,160,118,135,99,153
W01000840,157,176,80,127,231,223,295,153,235
W01000856,138,210,162,212,288,203,162,90,300
W01000859,76,127,117,91,159,185,261,118,281
W01000860,101,174,120,123,173,213,258,107,220
W01000861,63,654,415,78,131,99,126,53,194
W01000873,47,208,1012,129,85,110,98,23,97
W01000874,101,237,1019,165,169,129,89,46,130
W01000875,68,249,1011,183,141,131,108,36,96
W01000876,95,240,1192,139,107,105,71,31,70
W01000879,167,193,126,176,217,264,299,104,212
W01000880,132,121,135,133,185,236,240,118,279
W01000881,130,119,117,178,166,153,195,85,239
W01000882,197,192,176,231,216,188,213,104,212
W01000883,102,127,168,151,164,333,209,64,86
W01000884,184,129,228,169,155,154,104,54,67
W01000885,158,149,240,167,151,158,128,74,100
W01000886,177,164,255,212,196,217,114,54,90
W01000889,163,182,185,231,246,256,261,101,164
W01000898,158,173,140,175,229,214,217,57,107
W01000899,181,214,161,195,298,211,230,83,106
W01000900,153,227,197,202,245,241,215,76,153
W01000932,81,118,118,123,160,132,136,51,124
W01000933,299,243,168,309,364,230,225,64,72
W01000949,112,143,134,164,212,213,170,69,120
W01000950,174,169,254,234,231,184,154,49,101
W01000951,172,183,246,208,228,231,132,60,123
W01000952,137,123,175,138,164,195,116,21,102
W01000957,132,158,191,157,238,226,234,98,242
W01000958,222,212,226,190,203,234,176,41,175
W01000959,175,250,200,251,256,269,201,73,143
W01000960,174,210,193,252,253,228,179,74,159
W01000961,150,190,196,185,202,227,168,76,217
W01000962,230,228,228,212,194,195,145,40,105
W01000963,202,262,208,196,225,231,163,66,239
W01000964,146,261,203,186,224,250,151,103,221
W01000966,130,146,184,129,231,171,208,93,140
W01000967,183,159,189,195,217,187,163,71,106
W01000968,202,216,236,265,256,275,258,74,115
W01000974,197,225,259,300,316,295,228,85,134
W01000975,329,330,301,272,321,265,227,80,128
W01000977,148,176,173,169,209,180,188,62,83
W01000979,240,238,263,278,258,220,130,32,43
W01000980,150,192,199,178,239,216,133,36,40
W01000981,195,207,168,161,188,122,81,27,37
W01000982,110,170,195,157,237,208,207,82,134
W01000983,213,187,238,263,262,183,107,45,41
W01000984,298,252,406,365,288,254,154,66,74
W01000985,138,239,170,152,308,227,124,18,23
W01000986,145,177,178,175,253,173,136,29,53
W01000987,304,283,333,336,306,273,213,83,121
W01000989,129,157,147,133,220,193,209,66,159
W01000990,176,183,185,174,221,220,157,73,130
W01000996,129,177,168,156,208,240,205,72,126
W01000997,122,162,138,150,208,227,230,114,186
W01000998,145,272,690,520,377,223,195,73,98
W01000999,136,172,148,160,189,172,192,87,129
W01001000,186,201,190,213,261,257,226,67,175
W01001001,169,174,150,155,197,152,246,74,132
W01001002,402,299,515,369,299,236,210,55,64
W01001003,77,117,79,96,186,215,241,122,232
W01001008,166,242,181,192,352,287,350,150,227
W01001009,139,152,152,153,186,168,187,41,65
W01001010,154,171,156,161,190,173,130,41,43
W01001011,160,173,196,174,201,206,130,48,96
W01001012,200,218,164,199,288,199,175,53,67
W01001013,142,143,154,164,177,243,212,78,156
W01001014,156,183,216,200,231,230,184,78,162
W01001015,171,226,132,167,235,220,176,61,87
W01001016,145,147,150,166,189,234,318,134,175
W01001017,140,211,154,175,213,221,182,53,128
W01001018,130,174,156,170,232,187,183,42,113
W01001019,182,181,134,188,222,206,195,86,118
W01001020,180,182,167,202,246,195,146,61,57
W01001021,175,154,224,280,223,172,149,95,131
W01001022,189,179,175,166,183,152,176,65,108
W01001023,157,168,243,241,220,236,179,83,169
W01001026,214,251,266,240,266,227,222,83,226
W01001027,134,163,125,133,243,217,216,91,249
W01001028,151,201,213,249,251,258,253,100,179
W01001029,123,167,136,154,247,257,321,104,290
W01001030,173,197,120,203,247,248,284,118,219
W01001031,98,159,115,110,223,234,232,95,258
W01001032,157,190,117,177,241,215,276,118,278
W01001033,228,219,204,199,277,205,216,76,114
W01001034,123,166,176,170,195,204,165,59,121
W01001035,192,172,285,234,222,207,117,66,127
W01001036,121,204,154,139,243,256,198,76,193
W01001037,127,179,130,150,268,226,235,90,188
W01001038,273,265,256,308,311,246,213,101,248
W01001041,224,304,200,253,444,339,338,125,220
W01001042,200,161,182,182,193,164,132,48,76
W01001043,136,125,163,145,181,152,135,53,71
W01001044,157,197,132,173,240,213,241,115,195
W01001045,167,216,185,179,288,256,223,77,134
W01001046,133,193,173,154,250,236,243,106,287
W01001047,163,186,118,161,263,223,244,105,211
W01001048,143,145,179,187,235,190,172,51,99
W01001049,155,181,172,130,212,156,141,69,99
W01001050,163,171,254,191,222,200,158,55,125
W01001051,243,255,222,282,274,182,180,74,84
W01001052,152,160,150,175,198,178,158,50,133
W01001053,61,101,60,92,112,139,208,90,147
W01001054,78,126,77,63,167,174,173,107,292
W01001055,149,171,142,159,180,140,147,55,82
W01001056,88,141,139,105,200,175,205,74,91
W01001057,149,150,213,195,208,206,162,66,86
W01001058,239,240,206,293,334,236,188,69,127
W01001105,281,348,180,196,437,453,411,126,211
W01001127,111,110,68,85,192,201,254,45,133
W01001128,123,166,138,126,227,241,221,80,117
W01001918,342,205,166,376,284,115,74,13,18
W01001919,229,198,180,311,243,132,75,17,20
W01001920,176,168,141,215,242,146,69,24,25
W01001921,289,242,176,282,323,120,93,19,33
W01001938,25,47,461,165,103,147,116,33,72
W01001957,61,81,300,182,121,91,96,40,64
W01001958,47,85,446,186,143,151,114,32,78
