geocode,bad,fair,good
W00002268,43,58,240
W00002269,29,60,235
W00002270,26,22,99
W00002271,27,54,176
W00002272,28,56,271
W00002327,40,55,172
W00002328,69,66,230
W00002329,25,40,232
W00002330,14,24,116
W00002331,15,32,164
W00002332,32,49,149
W00002333,13,32,108
W00002649,66,56,279
W00002650,43,57,227
W00002651,16,36,245
W00002652,31,39,180
W00002653,21,51,215
W00002654,7,26,157
W00002655,41,70,255
W00002684,37,71,155
W00002685,26,53,179
W00002686,18,49,203
W00002687,25,36,198
W00002688,34,41,205
W00002689,31,68,229
W00002690,19,52,93
W00002691,25,42,182
W00002695,30,60,256
W00002696,37,53,139
W00002697,32,47,206
W00002698,27,48,200
W00002699,36,54,174
W00002700,44,40,214
W00002701,22,40,186
W00002702,45,53,215
W00002703,30,53,203
W00003856,32,35,189
W00003857,34,47,242
W00003859,43,57,269
W00003862,30,50,222
W00003864,29,48,203
W00003865,31,40,183
W00004724,24,42,224
W00004725,45,48,214
W00004726,14,41,148
W00004728,22,44,242
W00004729,32,36,168
W00004730,38,53,317
W00004731,24,35,252
W00004732,35,56,253
W00004733,23,37,256
W00004734,25,41,315
W00004735,25,44,252
W00004736,32,47,244
W00004737,33,57,241
W00004738,32,35,223
W00004739,19,58,217
W00004740,28,36,218
W00004741,35,45,313
W00004742,22,47,232
W00004743,38,51,227
W00004744,15,35,384
W00004745,21,41,288
W00004746,12,35,224
W00004747,26,53,190
W00004749,10,44,222
W00004750,24,48,226
W00004759,43,71,212
W00004760,17,36,217
W00004761,39,41,224
W00004762,24,52,237
W00004763,30,43,181
W00004764,35,53,205
W00004765,37,54,180
W00004766,34,51,199
W00004767,46,39,79
W00004768,33,37,169
W00004769,34,45,179
W00004770,21,38,262
W00004771,21,49,168
W00004772,27,57,206
W00004773,27,53,181
W00004774,40,56,164
W00004775,22,45,207
W00004776,26,41,230
W00004777,33,42,232
W00004778,25,55,153
W00004779,29,52,172
W00004780,26,49,191
W00004781,56,61,241
W00004782,36,61,280
W00004783,44,47,238
W00004784,43,37,204
W00004785,25,50,263
W00004786,26,39,209
W00004787,37,47,206
W00004794,28,43,208
W00004795,26,32,190
W00004796,22,42,204
W00004797,35,38,209
W00004798,33,63,178
W00004800,44,38,152
W00004801,23,34,226
W00004805,38,54,125
W00004810,20,45,254
W00004811,15,47,247
W00004812,14,43,232
W00004813,13,21,123
W00004814,41,63,201
W00004815,16,40,211
W00004816,18,52,209
W00004817,10,37,204
W00004818,29,44,211
W00004819,48,46,188
W00004820,29,37,174
W00004821,24,42,271
W00004822,8,24,307
W00004823,11,22,284
W00004824,4,23,387
W00004825,10,28,207
W00004826,13,42,178
W00004827,20,39,231
W00004828,38,53,133
W00004829,48,70,179
W00004830,26,22,258
W00004831,38,48,202
W00004832,26,49,185
W00004833,13,37,533
W00004834,25,50,212
W00004836,23,29,174
W00004837,21,36,192
W00004838,29,42,268
W00004839,25,42,256
W00004840,15,44,235
W00004841,19,35,199
W00004842,17,41,270
W00004843,20,26,225
W00004844,13,39,282
W00004845,32,47,205
W00004846,11,34,204
W00004847,23,45,219
W00004848,46,62,214
W00004849,32,59,174
W00004850,33,44,194
W00004851,21,31,305
W00004852,32,34,284
W00004853,21,98,204
W00004854,11,47,241
W00004855,39,51,197
W00004856,27,51,210
W00004857,30,58,253
W00004858,25,43,240
W00004859,33,52,225
W00004860,28,40,207
W00004861,28,46,184
W00004862,39,78,209
W00004863,45,52,220
W00004864,40,40,225
W00004865,43,59,273
W00004866,25,39,228
W00004867,29,41,238
W00004868,49,54,255
W00004869,19,36,200
W00004870,24,53,234
W00004871,25,65,280
W00004872,21,42,206
W00004873,21,44,234
W00004874,16,22,229
W00004875,11,47,224
W00004876,26,45,378
W00004877,17,47,207
W00004878,19,45,446
W00004879,23,44,290
W00004881,40,63,372
W00004882,18,37,232
W00004883,33,71,272
W00004884,18,54,236
W00004885,18,50,231
W00004886,21,34,263
W00004887,46,52,190
W00004888,42,54,225
W00004889,29,53,221
W00004890,32,44,206
W00004891,21,60,220
W00004892,37,56,193
W00004893,47,34,114
W00004894,33,53,211
W00004895,27,43,177
W00004896,33,52,214
W00004897,52,79,219
W00004898,43,65,305
W00004899,63,61,178
W00004900,36,43,111
W00004901,44,48,165
W00004902,58,49,168
W00004903,30,62,223
W00004904,5,9,106
W00004905,34,36,246
W00004906,30,38,200
W00004907,15,37,185
W00004908,23,46,175
W00004909,28,40,239
W00004910,25,41,188
W00004911,20,41,219
W00004912,32,43,191
W00004913,24,41,265
W00004914,42,65,118
W00004915,41,54,156
W00004916,39,43,179
W00004917,41,45,237
W00004918,35,53,173
W00004919,25,37,178
W00004920,14,43,195
W00004921,18,48,218
W00004922,30,56,198
W00004923,17,40,187
W00004924,31,54,191
W00004925,33,63,214
W00004926,31,87,208
W00004927,26,64,246
W00004928,23,60,209
W00004929,27,62,156
W00004930,44,62,235
W00004931,31,49,213
W00004932,39,34,172
W00004933,17,48,365
W00004934,37,61,243
W00004935,44,58,233
W00004947,44,55,196
W00004948,37,50,125
W00004949,32,35,124
W00004950,86,55,239
W00004951,31,41,212
W00004953,60,74,300
W00004964,43,49,141
W00004965,18,37,265
W00004966,33,60,194
W00004968,26,46,266
W00004969,38,45,213
W00004970,31,43,185
W00004971,27,53,187
W00004972,44,49,154
W00004973,60,63,175
W00004974,27,53,166
W00004975,27,50,200
W00004976,51,41,111
W00004977,39,50,178
W00004978,51,48,119
W00004979,33,50,203
W00004980,38,51,184
W00004981,36,43,182
W00004982,30,62,198
W00004983,26,58,190
W00004984,39,56,151
W00004985,39,59,140
W00004986,32,59,194
W00004987,36,58,228
W00004988,27,40,130
W00004989,34,47,156
W00004990,25,41,176
W00004991,31,78,197
W00004992,46,55,80
W00004993,24,51,174
W00004994,28,53,176
W00004995,28,48,122
W00004996,41,41,152
W00004997,44,51,163
W00004998,28,76,224
W00004999,18,48,250
W00005000,59,73,200
W00005001,36,44,266
W00005002,43,59,197
W00005003,38,63,242
W00005004,30,47,186
W00005005,12,40,282
W00005006,14,33,299
W00005007,29,34,221
W00005008,21,47,212
W00005009,31,34,205
W00005010,13,35,232
W00005011,16,52,231
W00005012,15,45,228
W00005013,24,47,249
W00005014,37,43,226
W00005015,45,56,250
W00005016,32,56,278
W00005017,35,48,174
W00005018,29,48,133
W00005019,45,79,278
W00005020,46,54,225
W00005021,38,41,199
W00005022,56,40,227
W00005023,22,37,203
W00005024,33,64,192
W00005025,27,52,252
W00005026,25,50,257
W00005027,45,66,291
W00005028,24,55,328
W00005029,49,51,361
W00005030,28,68,213
W00005031,35,45,151
W00005032,28,50,282
W00005033,35,52,134
W00005034,21,48,168
W00005035,26,51,209
W00005036,38,43,238
W00005037,28,59,250
W00005038,22,44,255
W00005039,37,61,199
W00005040,32,44,187
W00005041,16,42,249
W00005060,26,35,195
W00005061,34,31,193
W00005062,22,42,241
W00005063,33,54,197
W00005064,43,53,226
W00005065,37,35,216
W00005066,35,36,186
W00005067,36,61,192
W00005068,39,45,219
W00005069,22,45,258
W00005070,18,34,196
W00005071,18,43,190
W00005072,20,61,424
W00005073,24,41,98
W00005074,15,34,217
W00005075,29,43,296
W00005076,33,45,250
W00005077,37,53,147
W00005078,33,44,247
W00005125,30,49,223
W00005126,27,56,186
W00005127,34,60,240
W00005128,55,57,238
W00005129,34,29,172
W00005130,24,43,207
W00005131,27,60,272
W00005148,10,22,194
W00005149,21,66,233
W00005150,26,46,203
W00005151,12,37,390
W00005152,61,39,187
W00005153,68,50,220
W00005154,36,48,201
W00005155,19,41,269
W00005156,16,38,215
W00005157,23,36,293
W00005161,29,63,153
W00005162,33,47,236
W00005163,56,55,216
W00005164,43,45,168
W00005165,26,43,162
W00005166,16,43,204
W00005167,47,61,197
W00005168,24,50,166
W00005169,40,46,261
W00005171,57,48,223
W00005193,32,60,216
W00005194,27,63,250
W00005195,28,52,231
W00005196,28,53,224
W00005197,39,36,165
W00005198,33,42,210
W00005256,43,46,178
W00005259,28,45,274
W00005260,25,50,234
W00005261,32,58,181
W00005262,30,49,232
W00005263,21,58,211
W00005264,43,42,165
W00005265,67,70,246
W00005266,42,45,153
W00005267,51,61,171
W00005268,35,66,203
W00005269,50,60,172
W00005270,35,61,195
W00005271,41,61,200
W00005272,51,57,226
W00005273,50,49,159
W00005274,32,65,234
W00005275,40,61,229
W00005276,48,47,148
W00005277,43,55,256
W00005278,65,80,306
W00005422,38,32,156
W00005423,37,50,209
W00005424,28,38,242
W00005426,28,48,255
W00005427,32,56,199
W00005428,39,44,212
W00005429,34,53,249
W00006261,46,51,183
W00006263,41,58,323
W00006477,25,46,178
W00006478,28,58,158
W00006479,26,50,237
W00006480,28,41,171
W00006481,16,29,131
W00006482,32,64,215
W00006483,19,27,121
W00006634,38,54,201
W00006635,46,63,178
W00006636,34,46,177
W00006637,27,61,146
W00006638,35,46,173
W00006639,36,53,229
W00006640,32,62,291
W00006641,43,44,135
W00006642,31,39,213
W00006643,32,49,223
W00006644,50,53,129
W00006645,46,55,231
W00006646,36,40,182
W00006647,38,52,215
W00006648,42,82,238
W00006649,38,52,203
W00006650,44,53,146
W00006651,28,52,185
W00006652,29,43,193
W00006653,38,60,237
W00006655,47,57,197
W00006659,28,52,211
W00006661,37,49,253
W00006662,33,43,166
W00006663,39,42,185
W00006664,29,39,113
W00006666,28,40,226
W00006667,36,66,218
W00006668,23,40,281
W00006670,27,51,192
W00009772,39,73,264
W00009773,20,21,120
W00009935,22,21,194
W00009936,11,22,321
W00009937,17,57,220
W00009938,26,62,199
W00009939,9,15,354
W00009942,13,19,240
W00009946,26,44,198
