geocode,asian,black,mixed,other,white
E01020430,2,1,4,2,1430
E01020431,11,9,11,2,1199
E01020432,3,1,13,1,1208
E01020433,7,5,16,1,1746
E01020434,14,8,5,1,1771
E01020435,12,1,6,3,1759
E01020436,39,0,28,2,1993
E01020437,19,1,20,1,1835
E01020438,57,0,18,3,1915
E01020439,49,4,21,5,2192
E01020440,6,4,7,0,1888
E01020441,6,0,1,1,1842
E01020442,4,6,5,2,1976
E01020443,29,2,28,0,2450
E01020444,9,0,11,1,1753
E01020445,21,7,11,2,1478
E01020446,5,5,11,3,1501
E01020447,3,5,7,0,1758
E01020448,7,0,8,0,1952
E01020449,4,1,10,0,1983
E01020450,7,5,27,1,2257
E01020452,32,7,16,3,2378
E01020453,2,0,14,3,1692
E01020454,39,3,24,6,2049
E01020455,31,7,22,0,1845
E01020456,9,0,8,1,1762
E01020457,33,12,14,1,1448
E01020458,10,0,13,0,2156
E01020459,20,2,20,2,2534
E01020460,20,32,36,1,2188
E01020462,6,2,9,2,1767
E01020463,13,6,17,1,1640
E01020464,5,3,7,0,1528
E01020465,4,0,8,0,1933
E01020494,2,0,6,0,1142
E01020495,4,3,1,1,1378
E01020496,1,2,13,1,1553
E01020497,2,6,5,1,1900
E01020498,9,7,16,1,2005
E01020499,1,7,7,1,1378
E01020501,4,2,16,0,1381
E01020506,3,1,3,1,1728
E01020508,23,1,12,1,1963
E01020509,9,2,28,4,2756
E01020529,5,3,14,0,2188
E01020530,7,2,15,6,1818
E01020531,3,2,18,2,1672
E01020534,12,3,14,1,2051
E01020536,12,1,16,3,2048
E01020539,19,3,11,1,1954
E01020540,11,0,23,0,2403
E01020541,7,3,6,0,1995
E01020542,10,0,11,0,1283
E01020543,19,6,8,1,1418
E01020544,110,6,14,5,1531
E01020546,84,17,36,9,1672
E01020547,5,1,7,0,1104
E01020550,6,1,5,1,1551
E01029019,5,0,15,3,2334
E01029027,7,1,0,0,1187
E01029028,24,0,10,2,1103
E01029046,11,2,22,4,1372
E01029047,25,1,14,0,1458
E01029050,12,2,39,0,2167
E01029051,6,3,15,2,1529
E01029054,3,0,13,0,1525
E01029055,3,0,6,0,1227
E01029058,13,2,11,5,2268
E01029059,8,1,13,2,2054
E01029070,28,2,28,1,1766
E01029071,29,5,17,2,1475
E01029072,10,0,10,2,1617
E01029073,20,9,20,1,1199
E01029074,75,21,46,18,1962
E01029075,19,1,10,1,1352
E01029076,11,2,12,0,2034
E01029077,2,4,8,2,2028
E01029154,4,4,13,4,1789
E01029155,6,3,8,2,1766
E01029156,11,1,12,1,1826
E01029157,25,5,8,2,1316
E01029158,12,11,26,2,1500
E01029159,8,0,5,4,1517
E01029160,60,13,32,7,2547
E01029161,28,10,13,4,1542
E01029162,28,2,17,3,1468
E01029164,6,3,8,0,1508
E01029165,7,1,5,1,1203
E01029166,5,2,11,0,2252
E01029167,3,7,11,1,1598
E01029168,14,4,12,7,1575
E01029178,6,4,8,0,1452
E01029179,1,1,7,0,1106
E01029180,1,1,13,3,1386
E01029181,12,1,7,0,1301
E01029182,4,1,3,1,1454
E01029183,2,4,6,0,1455
E01029184,12,2,3,1,1755
E01029185,33,0,7,0,1614
E01029186,14,6,14,0,1435
E01029189,1,2,10,0,1137
E01029190,6,2,8,3,1252
E01029191,3,2,13,0,1231
E01029192,1,2,8,1,1450
E01029198,13,3,12,2,1276
E01029199,14,16,20,6,2957
E01029202,10,1,5,0,1164
E01029203,9,1,12,0,1496
E01029204,4,0,15,1,1224
E01029205,9,7,21,6,1739
E01029206,5,0,9,1,1447
E01029207,1,0,6,3,1330
E01029210,6,3,6,4,1610
E01029211,8,0,2,1,1365
E01029212,2,0,3,0,1042
E01029213,1,1,4,0,1283
E01029214,3,3,11,0,1137
E01029215,2,2,4,0,1145
E01029216,5,0,8,3,1432
E01029218,5,6,10,2,1881
E01029221,32,6,15,1,2388
E01029223,3,0,7,2,1195
E01029224,8,8,9,0,1579
E01029225,7,0,4,0,2096
E01029226,11,7,13,1,1659
E01029227,9,1,10,0,1618
E01029228,8,0,10,0,1624
E01029229,40,1,20,9,1922
E01029231,107,5,11,4,1437
E01029232,112,10,14,1,1390
E01029233,57,0,9,2,1320
E01029234,71,13,22,3,1723
E01029235,12,4,19,1,1369
E01029236,17,2,11,0,1489
E01029237,16,2,9,0,1454
E01029238,8,1,12,2,1519
E01029239,49,5,16,5,1408
E01029240,14,1,12,4,1519
E01029241,21,10,14,8,1848
E01029242,20,7,6,0,1455
E01029243,9,0,4,7,1620
E01029244,11,8,13,6,1482
E01029245,24,12,27,6,2180
E01029246,13,0,10,1,1496
E01029247,7,6,21,6,1587
E01029248,24,8,13,2,1541
E01029249,13,2,11,1,1324
E01029250,25,0,13,0,1325
E01029251,7,1,7,1,1291
E01029252,19,5,9,6,1384
E01029253,7,6,25,3,1484
E01029254,8,2,13,1,1361
E01029255,9,9,13,0,1364
E01031991,24,1,14,2,2080
E01032010,12,2,7,0,2069
E01032035,12,2,5,0,1516
E01032036,2,1,3,0,1459
E01032037,7,1,5,0,1457
E01032081,7,1,11,0,1207
E01032082,8,0,5,0,1212
E01032627,21,6,30,2,2189
E01032642,29,6,17,4,2110
E01033154,185,36,39,9,1936
E01033156,2,2,19,1,1718
E01033158,19,7,13,0,1435
