geocode,asian,black,mixed,other,white
E01015023,18,9,20,3,1594
E01015024,10,1,11,1,1408
E01015025,27,7,17,6,1519
E01015026,2,9,17,1,1553
E01015027,23,11,19,13,1557
E01015028,8,9,21,0,1408
E01015029,37,31,27,2,1813
E01015030,8,5,5,2,1546
E01015031,37,26,22,33,1490
E01015032,88,21,54,15,1844
E01015033,13,7,19,8,1523
E01015034,29,5,29,11,1327
E01015035,11,0,11,8,1507
E01015036,13,9,10,0,1449
E01015037,6,7,9,2,1316
E01015038,24,12,18,6,1658
E01015039,4,15,14,5,1254
E01015040,10,23,26,4,1442
E01015041,13,5,21,3,1377
E01015042,20,15,23,8,1407
E01015043,27,14,21,10,1419
E01015044,16,10,30,10,1388
E01015045,40,13,24,9,1383
E01015046,28,25,33,8,1911
E01015047,18,19,33,2,1432
E01015048,11,25,28,7,1105
E01015049,57,13,28,12,1511
E01015050,98,21,46,40,1650
E01015051,94,63,65,23,1690
E01015052,90,26,62,26,1763
E01015053,89,23,45,18,1321
E01015054,84,34,44,16,2097
E01015055,10,2,2,0,1419
E01015056,6,12,13,1,1534
E01015057,28,9,12,5,1439
E01015058,9,5,24,0,1433
E01015059,15,6,13,1,1520
E01015060,15,20,8,2,1528
E01015061,33,25,28,19,1352
E01015062,59,41,62,15,1927
E01015063,5,5,6,1,1423
E01015064,14,5,22,0,1582
E01015065,32,8,26,16,1382
E01015066,4,3,6,1,1471
E01015067,11,1,2,0,1500
E01015068,16,6,14,0,1592
E01015069,12,4,6,3,1569
E01015070,74,31,30,17,2367
E01015071,15,24,14,11,1460
E01015072,21,0,14,2,1560
E01015073,4,3,8,0,1435
E01015074,13,0,14,7,1485
E01015075,22,17,5,0,1400
E01015076,5,4,15,0,1414
E01015077,20,13,8,7,1666
E01015078,15,8,18,0,1204
E01015079,13,5,13,0,1450
E01015080,10,5,11,0,1380
E01015081,12,6,22,0,1515
E01015082,4,3,16,0,1602
E01015083,5,5,16,0,1446
E01015084,3,2,15,3,1444
E01015085,9,4,10,1,1587
E01015086,10,5,11,0,1316
E01015087,16,2,17,1,1558
E01015088,5,9,29,2,1556
E01015089,13,5,15,2,1637
E01015090,16,0,2,2,1350
E01015091,10,1,6,6,1516
E01015092,123,7,17,12,1411
E01015093,34,1,7,1,1335
E01015094,4,1,8,1,1391
E01015095,6,5,11,4,1368
E01015096,4,1,4,0,1434
E01015097,18,4,12,5,1630
E01015098,49,11,23,3,1479
E01015099,15,15,18,2,1426
E01015100,57,9,26,9,1376
E01015101,30,7,20,3,1564
E01015102,57,6,27,3,1594
E01015103,12,3,15,3,1443
E01015104,12,7,10,4,1501
E01015105,13,9,25,5,1430
E01015106,8,0,9,3,1212
E01015107,3,7,15,0,1527
E01015108,13,5,21,7,1906
E01015109,9,3,12,2,1431
E01015110,6,10,4,0,1568
E01015111,14,4,10,1,1612
E01015112,15,1,21,0,1460
E01015113,6,0,7,0,1482
E01015114,5,2,12,5,1455
E01015115,5,7,10,1,1412
E01015116,8,8,14,0,1467
E01015117,1,1,17,0,1431
E01015118,4,3,9,1,1617
E01015119,1,4,16,1,1703
E01015120,7,1,11,5,1542
E01015121,7,2,17,0,1482
