geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01020430,492,9,51,62,4
E01020431,298,17,68,54,1
E01020432,346,20,97,75,1
E01020433,569,12,108,53,3
E01020434,558,6,60,160,4
E01020435,589,8,115,68,2
E01020436,598,6,83,104,18
E01020437,576,3,49,140,6
E01020438,534,15,267,267,3
E01020439,591,11,133,251,1
E01020440,653,18,75,76,4
E01020441,569,19,74,122,2
E01020442,634,20,172,59,3
E01020443,588,16,268,218,16
E01020444,462,12,87,185,6
E01020445,387,25,56,45,0
E01020446,531,8,55,53,5
E01020447,624,9,55,154,4
E01020448,615,19,70,106,6
E01020449,716,12,61,111,5
E01020450,742,10,140,44,20
E01020452,434,50,131,205,6
E01020453,577,11,74,50,4
E01020454,538,14,171,236,9
E01020455,592,10,89,80,9
E01020456,523,4,128,104,2
E01020457,561,12,80,71,2
E01020458,743,11,138,33,15
E01020459,656,18,168,313,12
E01020460,653,14,85,89,1
E01020462,629,11,65,59,3
E01020463,643,0,84,28,1
E01020464,556,7,75,52,1
E01020465,517,24,165,170,7
E01020494,372,16,65,35,2
E01020495,494,7,106,55,3
E01020496,468,25,70,226,3
E01020497,634,17,90,64,6
E01020498,747,12,73,98,3
E01020499,260,14,57,286,2
E01020501,510,5,42,40,2
E01020506,585,17,82,86,1
E01020508,641,29,113,52,5
E01020509,885,37,143,68,13
E01020529,699,31,152,83,9
E01020530,541,33,157,48,6
E01020531,583,22,103,50,4
E01020534,600,21,170,108,6
E01020536,626,16,122,104,13
E01020539,594,30,131,90,11
E01020540,744,30,150,109,15
E01020541,543,31,182,102,5
E01020542,455,12,95,102,1
E01020543,340,9,52,206,7
E01020544,539,25,180,74,3
E01020546,225,43,201,108,5
E01020547,297,3,44,165,1
E01020550,554,17,57,79,5
E01029019,795,20,115,38,5
E01029027,388,11,62,25,4
E01029028,369,18,96,69,0
E01029046,311,13,291,135,21
E01029047,424,4,120,73,5
E01029050,649,11,120,168,17
E01029051,554,11,90,45,7
E01029054,486,13,83,42,0
E01029055,419,5,52,20,3
E01029058,700,27,122,97,0
E01029059,689,26,93,61,3
E01029070,520,9,227,65,4
E01029071,407,8,117,144,7
E01029072,332,4,126,278,27
E01029073,327,9,99,108,2
E01029074,438,9,52,13,1
E01029075,423,12,83,93,1
E01029076,719,9,60,28,7
E01029077,621,47,119,38,3
E01029154,506,8,101,149,9
E01029155,645,21,76,46,1
E01029156,580,19,101,109,7
E01029157,320,21,99,133,4
E01029158,383,18,62,37,5
E01029159,514,3,94,11,12
E01029160,736,6,156,49,13
E01029161,417,2,121,82,38
E01029162,467,3,211,61,12
E01029164,450,19,80,64,0
E01029165,408,9,52,52,1
E01029166,739,34,128,40,5
E01029167,369,14,126,222,9
E01029168,614,9,91,18,10
E01029178,529,11,58,44,0
E01029179,306,6,54,138,0
E01029180,427,12,62,88,2
E01029181,478,9,70,62,1
E01029182,512,8,47,44,7
E01029183,417,7,51,122,5
E01029184,689,11,86,30,15
E01029185,522,7,203,78,2
E01029186,415,12,91,200,4
E01029189,339,10,26,105,1
E01029190,462,13,89,19,1
E01029191,367,9,61,106,5
E01029192,438,7,73,93,10
E01029198,144,5,254,82,1
E01029199,643,14,139,81,4
E01029202,310,11,43,187,6
E01029203,524,7,65,47,2
E01029204,442,6,63,25,1
E01029205,536,15,116,85,13
E01029206,425,9,75,128,8
E01029207,499,7,54,40,6
E01029210,522,10,77,25,5
E01029211,455,16,52,61,9
E01029212,400,15,41,21,2
E01029213,398,17,44,86,7
E01029214,379,7,53,44,0
E01029215,299,16,45,140,6
E01029216,545,9,73,31,2
E01029218,561,24,75,202,18
E01029221,776,54,146,38,3
E01029223,422,11,41,36,3
E01029224,585,19,64,31,3
E01029225,760,5,87,75,6
E01029226,454,22,131,200,2
E01029227,491,11,63,90,3
E01029228,534,11,99,74,1
E01029229,490,22,260,174,2
E01029231,452,4,97,120,3
E01029232,398,6,165,49,2
E01029233,299,11,74,186,1
E01029234,408,13,371,202,1
E01029235,378,9,95,133,10
E01029236,265,9,41,287,11
E01029237,281,11,55,302,15
E01029238,379,6,60,193,13
E01029239,325,13,167,194,1
E01029240,458,3,133,29,1
E01029241,484,10,176,126,17
E01029242,499,4,81,45,2
E01029243,644,2,66,61,2
E01029244,565,4,47,3,0
E01029245,696,9,134,75,11
E01029246,489,8,88,26,1
E01029247,203,8,49,362,4
E01029248,368,8,95,168,2
E01029249,374,15,70,176,0
E01029250,481,5,53,9,1
E01029251,476,5,41,31,3
E01029252,467,3,104,24,3
E01029253,471,8,95,125,5
E01029254,556,1,25,9,2
E01029255,373,6,137,83,1
E01031991,556,50,136,101,2
E01032010,659,29,147,92,4
E01032035,551,12,87,26,10
E01032036,384,28,120,104,2
E01032037,376,18,91,203,10
E01032081,300,45,170,20,5
E01032082,391,12,81,37,2
E01032627,646,23,137,158,3
E01032642,729,26,132,128,6
E01033154,93,16,324,34,2
E01033156,467,5,112,45,27
E01033158,439,21,69,28,7
