geocode,female,male
E00065861,172,176
E00065889,145,138
E00065890,176,177
E00065891,182,161
E00065892,192,178
E00065893,160,150
E00065894,129,125
E00065895,243,186
E00065896,156,124
E00065897,160,165
E00065898,158,118
E00065899,160,145
E00066198,151,158
E00066199,124,121
E00066200,47,56
E00066203,82,93
E00066204,195,211
E00066211,63,62
E00066241,106,86
E00066246,102,115
E00067381,155,134
E00067382,190,178
E00067383,147,151
E00067385,145,123
E00067386,161,140
E00067387,150,153
E00067388,151,155
E00067389,155,143
E00067390,116,115
E00067391,134,115
E00067392,86,80
E00067542,165,159
E00067549,162,168
E00067550,153,142
E00067552,193,176
E00067556,147,158
E00067558,147,143
E00067559,157,154
E00067564,189,209
E00067582,149,136
E00067584,178,169
E00067585,141,116
E00067587,163,173
E00067588,122,132
E00067589,146,148
E00067590,109,100
E00067591,161,151
E00067592,120,98
E00067593,141,114
E00067594,154,159
E00067638,128,126
E00067640,179,234
E00067656,288,224
E00067659,221,263
E00067661,203,190
E00067662,240,213
E00067667,151,137
E00067684,202,186
E00067687,122,119
E00067690,160,132
E00067749,170,142
E00067751,132,120
E00067752,167,146
E00067753,175,163
E00067754,239,223
E00067755,191,165
E00067756,168,131
E00067757,177,166
E00067835,154,149
E00067836,168,171
E00067837,150,174
E00067838,117,131
E00067839,163,136
E00067840,106,99
E00067841,158,161
E00067842,305,275
E00067843,190,180
E00067844,134,118
E00067845,172,175
E00067846,205,178
E00067847,162,150
E00067848,215,204
E00067849,146,132
E00067850,119,119
E00067851,135,154
E00067852,190,153
E00067853,255,288
E00067854,165,141
E00067855,148,137
E00067856,151,128
E00140655,102,120
E00141439,199,200
E00141440,57,65
E00141441,106,106
E00141444,132,117
E00141445,186,173
E00141451,116,119
E00141466,85,83
E00141468,104,98
E00141469,149,137
E00141470,61,79
E00141471,140,130
E00141473,188,189
E00141474,116,104
E00141475,137,136
E00141476,155,161
E00141477,87,83
E00141478,172,174
E00141479,164,175
E00141493,87,83
E00141497,174,163
E00141498,65,57
E00141511,106,93
E00141512,145,147
E00141513,132,133
E00141514,198,200
E00141515,143,128
E00141516,128,116
E00141517,73,120
E00141518,123,94
E00141519,38,64
E00141520,154,136
E00141521,114,98
E00141522,59,50
E00141523,93,95
E00141524,136,142
E00141525,176,149
E00141526,128,134
E00141527,128,103
E00141528,133,124
E00141529,143,143
E00141530,126,143
E00141531,172,173
E00141532,185,178
E00141533,169,153
E00141534,189,174
E00141535,196,150
E00141536,135,153
E00141537,98,99
E00141538,150,126
E00141539,157,165
E00141541,193,142
E00141542,151,168
E00141543,144,144
E00141544,159,163
E00141545,182,149
E00141546,175,178
E00141547,181,142
E00141548,142,129
E00141549,172,174
E00141550,153,145
E00141551,149,153
E00141552,168,170
E00141586,134,150
E00141587,51,54
E00141588,119,99
E00141589,170,155
E00141590,110,103
E00141591,123,117
E00141592,157,154
E00141600,178,165
E00141601,78,80
E00141602,151,138
E00141603,152,135
E00141604,94,102
E00141605,137,110
E00141606,109,100
E00141630,139,154
E00170104,193,208
E00170105,181,157
E00170107,167,176
E00175338,112,120
E00175339,120,720
