geocode,asian,black,mixed,other,white
E00089297,1,1,2,3,293
E00089298,4,0,1,0,315
E00089299,5,0,3,0,341
E00089300,2,0,1,0,111
E00089399,7,0,2,0,164
E00089404,2,1,0,0,114
E00089408,1,2,9,1,198
E00089410,2,1,4,0,440
E00138679,1,0,4,0,269
E00138692,8,0,0,0,299
E00138693,10,1,7,0,355
E00138694,1,0,4,0,423
E00138695,1,0,1,0,248
E00138696,2,2,3,1,296
E00138697,2,1,8,0,367
E00138698,1,0,5,0,268
E00138699,7,3,3,0,321
E00138700,0,2,4,0,312
E00138701,0,0,6,0,285
E00138702,4,3,8,0,260
E00138703,0,0,1,0,246
E00138704,1,0,0,1,217
E00138705,5,1,2,1,295
E00138706,1,1,5,0,321
E00138707,2,1,4,0,319
E00138708,1,0,3,2,316
E00138709,1,1,2,0,184
E00138710,3,1,4,0,302
E00138711,8,1,3,0,302
E00138712,1,0,3,0,320
E00138713,4,1,0,2,212
E00138714,3,1,3,0,307
E00138715,1,0,2,1,295
E00138716,1,1,0,0,301
E00138717,3,0,1,0,320
E00138718,11,0,4,0,325
E00138719,1,0,4,0,284
E00138720,5,0,2,0,352
E00138721,1,4,3,0,272
E00138722,0,1,4,1,347
E00138723,3,0,2,0,314
E00138724,6,1,2,0,339
E00138725,1,1,6,1,294
E00138726,1,1,4,0,338
E00138727,0,0,3,0,281
E00138728,1,3,7,0,269
E00138729,8,1,3,3,393
E00138730,0,2,3,0,348
E00138731,3,0,2,0,333
E00138732,6,2,8,0,261
E00138733,0,1,0,0,269
E00138819,1,0,1,1,285
E00138820,1,1,4,1,255
E00138821,1,3,5,0,316
E00138822,2,1,7,0,286
E00138823,0,1,4,0,312
E00138824,5,2,3,0,290
E00138825,2,3,4,0,319
E00138833,1,0,0,0,330
E00138834,0,1,5,3,311
E00138835,29,21,27,1,227
E00138836,11,2,12,1,304
E00138837,0,0,4,0,353
E00138838,0,2,0,0,272
E00138839,1,3,6,2,285
E00138869,4,0,1,0,162
E00138870,1,3,5,1,518
E00144833,1,1,3,0,266
E00144834,3,0,1,1,284
E00144835,4,0,2,0,319
E00144836,2,0,6,0,346
E00144837,8,0,7,2,509
E00144838,3,1,12,1,370
E00144839,0,0,1,0,385
E00144840,5,0,6,0,270
E00144841,3,0,1,0,188
E00144843,6,29,19,9,463
E00144844,10,42,16,7,496
E00144845,4,21,5,4,275
E00144848,5,0,10,0,339
E00144849,5,0,1,3,322
E00144850,3,0,11,0,407
E00144857,23,7,7,0,206
E00144859,14,2,4,0,251
E00144860,7,0,8,0,304
E00144861,1,1,3,5,272
E00144862,7,0,4,3,247
E00144863,9,13,6,2,351
E00144864,6,1,4,1,233
E00144865,14,4,6,2,323
E00144866,26,3,6,0,331
E00144867,25,0,0,0,322
E00144869,0,1,0,1,270
E00144870,6,5,4,2,311
E00144871,5,0,3,0,308
E00144872,0,1,2,0,259
E00144873,0,1,1,0,251
E00144874,3,1,1,0,242
E00144888,16,1,7,0,261
E00144889,13,4,7,0,307
E00144890,8,1,3,1,303
E00144891,19,0,8,1,323
E00144892,11,4,6,0,316
E00144991,2,5,18,1,307
E00144992,9,8,8,0,282
E00144993,19,1,2,1,259
E00144994,8,1,3,0,331
E00144995,4,7,1,1,331
E00144996,4,1,4,1,348
E00144997,30,3,1,0,209
E00144998,4,12,16,0,326
E00144999,1,3,5,0,281
E00145000,4,12,5,0,349
E00145001,11,0,0,0,347
E00145002,2,2,14,0,276
E00145003,5,4,9,2,321
E00145004,7,1,4,0,221
E00145005,2,1,10,4,422
E00145006,8,8,2,0,284
E00145007,10,8,4,0,331
E00145008,17,2,9,0,270
E00145009,12,9,7,0,489
E00145010,16,0,6,0,354
E00145011,9,0,7,1,305
E00145012,11,3,7,0,355
E00145013,22,9,6,2,300
E00145014,7,2,6,0,263
E00145015,7,3,8,0,316
E00145016,9,2,4,0,314
E00145017,2,3,7,4,232
E00145018,10,4,6,0,284
E00145019,10,3,3,2,371
E00145021,14,3,5,0,248
E00145022,16,7,7,1,558
E00145023,8,8,1,1,224
E00145024,4,1,0,0,261
E00145025,22,5,8,1,389
E00145026,16,10,17,5,515
E00145027,5,15,21,2,412
E00145028,10,13,5,0,416
E00145029,11,8,6,0,328
E00145030,0,12,4,3,319
E00145031,12,3,3,0,278
E00145032,5,2,9,1,184
E00145033,9,1,5,0,327
E00145034,8,2,3,0,323
E00145035,8,3,1,1,285
E00145036,5,3,9,0,263
E00145037,7,5,5,0,358
E00145039,3,3,1,1,204
E00145040,2,6,4,0,245
