geocode,asian,black,mixed,other,white
E00083429,41,6,3,7,326
E00083430,32,5,8,0,266
E00083431,18,7,11,0,256
E00083432,32,1,6,3,195
E00083433,9,1,16,8,364
E00083434,28,5,9,0,306
E00083435,45,3,6,2,307
E00083436,29,2,14,0,286
E00083437,50,7,9,1,235
E00083438,67,12,5,1,241
E00083439,40,2,5,2,304
E00083440,16,4,4,0,299
E00083441,182,12,23,10,193
E00083442,133,8,7,2,301
E00083443,24,0,2,3,278
E00083444,107,6,3,4,224
E00083445,21,6,13,9,248
E00083446,13,4,8,0,316
E00083447,130,9,9,2,182
E00083448,26,4,4,0,341
E00083449,46,5,4,1,174
E00083450,27,2,2,0,289
E00083451,11,0,8,0,351
E00083452,7,1,7,4,242
E00083453,21,1,5,4,269
E00083454,9,1,8,2,263
E00083455,4,7,0,0,295
E00083456,11,0,0,0,317
E00083457,3,0,2,1,176
E00083458,8,0,8,0,442
E00083459,13,1,2,0,117
E00083460,4,0,4,0,306
E00083461,2,0,5,0,328
E00083462,7,1,2,0,196
E00083463,12,4,1,1,268
E00083464,3,0,2,1,351
E00083465,3,0,8,1,289
E00083466,13,2,1,1,355
E00083467,6,0,8,1,327
E00083468,1,0,3,0,268
E00083469,16,1,5,0,308
E00083470,5,0,2,0,211
E00083471,5,2,4,1,362
E00083472,2,1,3,0,348
E00083473,8,1,4,0,360
E00083474,17,0,7,3,380
E00083475,1,1,7,0,338
E00083476,28,5,4,4,168
E00083477,21,3,8,1,220
E00083478,57,0,8,1,295
E00083480,35,0,3,3,275
E00083481,106,1,4,0,271
E00083482,98,19,13,12,276
E00083483,133,3,12,2,219
E00083484,50,4,7,5,247
E00083485,19,0,3,0,252
E00083486,65,3,15,3,238
E00083487,15,3,1,1,246
E00083488,11,5,2,0,154
E00083489,35,2,4,5,272
E00083490,46,6,2,1,256
E00083491,91,10,11,8,322
E00083492,49,8,8,0,237
E00083493,27,14,3,1,295
E00083494,59,5,24,5,218
E00083495,35,8,8,7,335
E00083496,60,6,17,8,312
E00083497,12,4,6,0,176
E00083498,103,1,2,3,205
E00083609,49,0,13,6,373
E00083610,50,2,8,0,324
E00083611,14,7,10,7,255
E00083614,27,0,2,0,333
E00083621,27,7,7,4,291
E00083622,12,14,6,0,276
E00083623,38,11,3,0,285
E00083624,37,6,12,3,265
E00083658,33,1,6,3,295
E00083659,92,2,16,3,246
E00083660,42,2,6,1,286
E00083661,39,5,21,2,372
E00083662,16,0,7,9,372
E00083663,70,2,3,0,216
E00083664,120,7,12,0,205
E00083665,30,2,4,3,243
E00083666,40,0,4,0,285
E00083667,102,1,20,3,247
E00083668,52,0,10,2,303
E00083669,30,0,6,0,343
E00083670,70,7,9,5,219
E00083671,40,1,8,1,302
E00083672,56,8,1,5,202
E00083673,37,0,7,10,352
E00083674,18,3,3,3,240
E00083675,36,2,9,0,337
E00083676,34,0,5,1,207
E00083677,19,0,3,1,261
E00083678,24,1,5,0,309
E00083679,42,0,10,2,236
E00083695,4,1,6,0,223
E00083696,12,0,0,0,216
E00083698,12,2,3,0,283
E00083699,3,9,0,1,288
E00083700,13,7,7,5,340
E00083701,2,1,6,2,251
E00083708,1,1,12,0,304
E00083716,11,0,11,12,204
E00083717,33,2,12,3,268
E00083718,256,8,8,7,154
E00083719,174,1,11,7,170
E00083720,30,3,5,0,326
E00083721,23,4,6,0,329
E00083724,24,1,3,9,250
E00083725,49,1,8,13,278
E00083726,141,0,4,10,160
E00083727,25,7,10,6,266
E00083728,44,2,8,1,255
E00083729,65,5,16,7,270
E00083730,97,6,8,14,214
E00083733,98,4,15,6,263
E00083734,37,6,0,0,261
E00083735,11,4,5,0,308
E00083736,63,0,1,0,221
E00083737,24,4,4,0,179
E00083738,42,3,6,6,192
E00083739,47,7,14,7,263
E00083756,32,0,4,2,257
E00083757,28,2,8,6,342
E00083758,62,2,10,4,326
E00083759,80,5,6,4,228
E00083760,49,3,9,1,362
E00083761,24,11,1,2,307
E00083762,49,7,8,1,273
E00083763,68,12,13,8,346
E00083765,33,9,6,0,286
E00083766,25,8,6,5,334
E00083767,74,1,8,1,364
E00083768,63,6,21,3,266
E00083769,38,3,7,0,253
E00083772,51,5,2,2,255
E00083773,122,5,6,2,233
E00083774,70,1,8,10,292
E00083775,42,3,9,3,202
E00083776,75,0,11,9,298
E00083777,5,10,4,2,249
E00083778,41,2,5,1,285
E00083779,37,11,4,9,241
E00083780,57,2,9,3,283
E00083797,18,1,3,1,316
E00083798,6,0,9,7,260
E00083799,30,1,8,3,265
E00083800,20,2,9,3,339
E00083801,17,0,6,0,230
E00083802,29,3,2,1,225
E00083803,9,0,3,8,318
E00083804,36,5,8,0,318
E00083805,23,3,9,0,263
E00083806,4,0,10,2,328
E00083807,10,0,4,0,378
E00083808,17,8,5,4,333
E00083809,4,0,2,0,169
E00083810,7,0,3,1,309
E00083811,20,0,10,0,343
E00083812,39,5,17,10,321
E00083813,38,2,6,5,239
E00083814,40,2,5,0,246
E00083815,34,3,4,0,353
E00083816,11,1,10,5,271
E00083817,14,4,1,0,288
E00083818,10,3,6,1,299
E00083819,8,0,3,2,298
E00084161,8,0,12,0,256
E00084171,3,0,0,1,309
E00089995,63,8,10,4,308
E00090005,56,13,9,1,181
E00090006,97,5,10,4,269
E00090007,76,29,14,0,239
E00090008,98,11,15,3,259
E00090009,118,32,12,0,227
E00090010,100,24,18,10,324
E00090029,19,28,4,3,184
E00090033,35,5,6,0,263
E00090034,38,34,5,0,224
E00090035,96,31,25,7,244
E00090036,45,36,11,3,230
E00090037,82,47,16,4,250
E00090038,110,36,20,1,314
E00090039,73,36,12,0,293
E00090040,60,32,12,4,193
E00090041,24,2,5,1,331
E00090045,1,3,5,0,255
E00090046,6,2,6,0,245
E00090047,5,0,3,0,385
E00090048,2,2,3,1,334
E00090049,4,1,3,0,240
E00090050,8,1,1,0,336
E00090051,8,0,6,1,274
E00090052,0,0,0,0,295
E00090053,4,0,4,0,290
E00090054,11,1,9,0,266
E00090055,5,4,0,0,272
E00090056,16,2,15,0,230
E00090057,20,2,4,0,160
E00090060,32,0,5,0,316
E00090061,15,0,6,0,255
E00090083,1,0,5,6,279
E00090084,2,0,5,0,266
E00090128,2,2,1,0,294
E00090130,5,0,2,0,267
E00090131,3,1,0,0,280
E00090132,4,0,4,1,322
E00090133,9,1,9,0,300
E00090138,2,1,10,0,294
E00090140,7,5,6,0,284
E00090141,16,8,37,0,236
E00090142,3,4,2,0,299
E00090143,17,7,13,2,286
E00090144,28,2,9,1,282
E00090145,2,1,4,0,303
E00090146,8,1,8,5,270
E00090147,2,4,1,0,295
E00090148,2,1,0,0,226
E00090149,1,1,4,2,300
E00090150,3,0,2,0,302
E00090151,12,1,4,0,275
E00090178,8,0,2,0,306
E00090179,0,6,3,2,312
E00090180,10,1,5,1,286
E00090181,3,7,7,0,329
E00090182,28,10,21,8,244
E00090183,15,1,12,0,328
E00090184,15,4,9,1,326
E00090185,10,0,6,1,423
E00090186,23,0,10,0,303
E00090187,4,3,4,0,287
E00090188,7,3,4,0,292
E00090189,3,1,11,1,337
E00090190,13,1,11,2,318
E00090191,12,4,1,1,199
E00090195,6,1,0,0,243
E00090196,5,11,7,0,294
E00090197,1,1,4,0,295
E00090198,2,1,2,0,265
E00090200,2,2,3,1,355
E00090250,1,0,6,0,353
E00090251,0,4,6,0,243
E00090252,3,6,13,11,277
E00090253,1,2,0,1,295
E00090254,11,0,9,1,233
E00090255,10,5,4,0,269
E00090256,3,2,7,0,252
E00090257,21,1,7,1,224
E00090258,5,1,16,0,310
E00090259,1,0,2,1,253
E00090260,2,3,6,0,253
E00090261,9,6,12,0,366
E00090262,7,3,15,0,289
E00090263,7,0,6,0,332
E00090264,23,3,9,4,175
E00090265,4,2,2,0,267
E00090266,10,1,3,0,328
E00090267,2,1,3,0,251
E00090268,1,0,1,0,306
E00090269,16,7,7,1,291
E00090270,5,3,2,0,309
E00090271,1,0,1,1,342
E00090272,12,4,5,2,358
E00090273,4,2,0,0,342
E00090274,3,1,3,1,287
E00090275,2,0,11,3,272
E00090276,4,0,2,0,305
E00090277,5,1,2,0,303
E00090278,7,4,1,0,284
E00090279,6,1,5,0,236
E00090280,7,7,12,0,278
E00090281,15,5,3,6,291
E00090282,9,5,9,0,294
E00090283,17,7,10,0,306
E00090284,5,6,3,2,261
E00090285,10,1,2,6,314
E00090286,14,8,9,5,249
E00090287,12,1,2,5,276
E00090288,9,11,12,1,270
E00090289,16,3,11,1,267
E00090290,2,0,1,0,305
E00090291,5,2,7,0,337
E00090292,4,4,5,1,222
E00090293,2,5,12,0,178
E00090294,4,1,8,0,298
E00090295,4,1,5,0,231
E00090296,1,0,3,0,301
