geocode,female,male
E00072272,234,180
E00072273,137,152
E00072274,166,148
E00072276,151,160
E00072277,195,192
E00072278,179,170
E00072280,136,132
E00072281,132,121
E00072282,161,118
E00072283,144,143
E00072284,142,172
E00072285,177,176
E00072286,150,160
E00072287,114,117
E00072288,145,146
E00072289,176,165
E00072290,142,160
E00072291,129,126
E00072292,150,166
E00072293,156,159
E00072294,117,120
E00072298,112,107
E00072299,150,136
E00072300,193,151
E00072302,160,165
E00072303,162,154
E00072304,101,120
E00072306,140,126
E00072307,159,151
E00072308,196,182
E00072311,117,138
E00072312,160,139
E00072313,143,147
E00072522,180,156
E00072523,192,181
E00072524,127,128
E00072527,161,163
E00072528,213,191
E00072529,114,107
E00072530,95,103
E00072531,161,148
E00072532,127,107
E00072533,130,145
E00072534,203,173
E00072535,154,131
E00072536,172,158
E00072537,202,206
E00072538,96,96
E00072539,130,119
E00072540,97,78
E00072541,119,132
E00072542,200,192
E00072543,160,153
E00072544,137,142
E00072545,87,80
E00072546,150,169
E00072547,120,99
E00072549,134,124
E00072550,132,142
E00072551,159,164
E00072552,166,160
E00072553,132,123
E00072555,163,142
E00072556,143,110
E00072557,158,147
E00072558,139,136
E00072559,127,140
E00072560,137,160
E00072561,138,139
E00072562,124,170
E00099182,100,102
E00099205,73,82
E00099211,90,93
E00099312,218,230
E00099313,162,144
E00149825,125,130
E00149826,156,172
E00149827,179,197
E00149828,142,129
E00149829,145,141
E00149830,148,146
E00149909,169,159
E00149910,233,297
E00149911,183,179
E00149912,62,69
E00149913,144,134
E00149914,141,142
E00149915,144,135
E00149916,209,194
E00149917,173,153
E00150131,165,155
E00150132,148,159
E00150133,132,125
E00150134,146,139
E00150135,101,93
E00150136,141,135
E00150137,129,130
E00150138,83,71
E00151341,138,120
E00151342,139,143
E00151343,123,108
E00151345,135,124
E00151346,134,120
E00151347,137,133
E00151349,200,191
E00151350,136,123
E00151351,122,125
E00151352,181,166
E00151353,181,172
E00151354,158,144
E00151355,138,143
E00151356,150,164
E00151357,155,158
E00151358,145,165
E00151359,141,128
E00151501,169,154
E00151642,108,127
E00151643,154,155
E00151644,175,157
E00151645,180,170
E00151646,71,80
E00151648,218,207
E00151650,115,117
E00151730,138,133
E00151733,179,168
E00151734,168,166
E00151735,127,163
E00151736,252,245
E00151737,128,124
E00151738,206,203
E00151739,141,125
E00151740,175,167
E00151741,159,129
E00151742,148,144
E00151743,165,146
E00151744,149,132
E00151745,207,267
E00151746,156,131
E00151747,162,141
E00151748,139,135
E00151749,118,122
E00151750,169,139
E00151751,144,150
E00151752,169,203
E00151753,158,149
E00151754,171,188
E00151755,185,202
E00151756,163,170
E00151757,176,167
E00151758,162,181
E00151759,140,145
E00151760,154,140
E00151761,180,178
E00151762,146,144
E00151763,153,136
E00151764,161,187
E00151765,140,125
E00151766,144,148
E00151767,130,129
E00151768,137,148
E00151769,144,134
E00151770,198,176
E00151771,148,151
E00151772,173,181
E00151773,147,143
E00151774,151,143
