geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01016849,68,133,325,249,141,9,11,4,126
E01016850,73,144,234,426,115,5,10,7,164
E01016851,79,127,298,369,144,4,13,3,179
E01016852,74,169,249,369,67,6,9,2,114
E01016853,87,169,346,361,107,10,7,4,178
E01016854,64,159,208,409,87,7,7,4,145
E01016855,99,195,361,252,105,9,10,5,189
E01016856,74,170,298,277,72,8,6,7,96
E01016857,86,148,309,173,80,6,9,0,95
E01016858,74,134,316,216,78,3,14,5,124
E01016859,46,122,254,163,84,3,9,6,106
E01016860,60,142,283,231,64,3,10,0,135
E01016861,51,143,301,300,126,4,9,5,114
E01016862,50,93,236,309,95,3,9,3,104
E01016863,29,165,221,212,71,2,10,1,58
E01016864,15,151,252,77,22,8,3,2,19
E01016865,11,187,224,78,6,2,4,6,12
E01016866,12,148,236,78,14,4,3,2,17
E01016867,21,113,235,155,15,5,6,6,23
E01016868,17,136,206,113,16,4,4,2,19
E01016869,61,166,337,194,57,7,8,6,51
E01016870,56,95,305,212,81,8,7,3,156
E01016871,55,148,307,272,84,10,6,1,163
E01016872,81,152,428,253,68,8,8,1,219
E01016873,85,124,310,215,54,5,10,2,206
E01016874,66,130,366,230,73,2,8,3,122
E01016875,63,69,300,231,92,4,4,3,156
E01016876,66,75,261,288,86,9,3,2,158
E01016877,57,98,303,281,81,11,6,3,156
E01016878,48,103,381,174,79,2,7,6,211
E01016879,25,82,402,94,29,11,5,2,46
E01016880,12,89,264,84,13,5,2,4,30
E01016881,28,82,343,100,30,2,3,6,68
E01016882,20,131,382,59,15,6,6,3,29
E01016883,12,48,413,42,40,5,2,3,27
E01016884,22,97,452,75,43,6,4,7,30
E01016885,17,99,296,73,17,3,2,3,16
E01016886,15,95,449,72,54,8,5,6,25
E01016887,17,94,440,72,30,10,4,2,27
E01016888,27,83,376,86,65,8,7,2,46
E01016889,90,140,313,300,59,6,6,3,82
E01016890,89,193,283,284,59,8,1,3,68
E01016891,71,126,276,285,50,2,4,3,76
E01016892,44,134,326,224,57,16,13,3,65
E01016893,68,110,357,344,75,9,9,1,117
E01016894,83,86,253,347,68,7,8,5,126
E01016895,27,100,253,136,23,10,0,5,23
E01016896,91,99,294,345,80,5,9,1,120
E01016897,64,86,309,290,84,9,7,5,126
E01016898,16,186,529,65,41,14,4,7,25
E01016899,29,217,324,149,31,9,9,4,65
E01016900,19,117,202,97,15,7,3,5,58
E01016901,50,121,414,157,50,9,6,4,63
E01016902,24,108,328,98,28,8,2,8,40
