geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02001678,81,330,3299,199,507,19,16,8,150
E02001679,36,534,1634,223,88,15,13,10,31
E02001680,17,575,1337,235,37,23,10,4,37
E02001681,65,399,2533,133,233,13,13,2,105
E02001827,17,96,2039,103,194,4,14,5,287
E02001828,23,118,2215,174,234,21,7,5,309
E02001829,43,93,3186,168,296,12,13,4,423
E02001830,32,155,3199,257,394,7,20,6,410
E02001831,54,500,3340,369,187,29,21,16,202
E02001832,31,196,3154,251,215,8,19,7,249
E02001833,18,291,2257,111,113,16,10,7,50
E02001834,20,495,1764,168,57,13,10,5,24
E02001835,50,293,2836,357,282,23,14,9,451
E02001836,40,358,3427,221,262,20,18,9,210
E02001837,38,972,2213,319,64,36,17,28,45
E02001838,31,282,3116,170,259,15,16,10,107
E02001839,24,545,2122,192,69,19,9,7,34
E02001840,28,679,1903,278,57,31,8,21,47
E02001841,20,162,2156,114,231,12,18,10,230
E02001842,37,627,2627,182,83,13,12,20,51
E02001843,30,543,2182,214,89,17,12,13,31
E02001844,72,388,3137,282,215,23,31,19,639
E02001845,41,572,2202,196,65,18,9,13,20
E02001846,37,611,1990,246,73,17,20,23,168
E02001847,42,260,2077,161,112,22,10,11,68
E02001848,26,586,1468,165,54,14,13,17,47
E02001849,55,499,1651,306,92,15,18,16,347
E02001850,23,681,2298,228,109,4,18,29,126
E02001851,64,529,2730,277,122,21,19,24,129
E02001852,49,593,1735,234,75,21,16,16,125
E02001854,68,541,2215,359,85,19,31,23,109
E02001855,107,708,2059,609,54,19,9,21,36
E02001856,56,737,2279,323,88,18,24,27,275
E02001857,85,1130,3011,483,141,33,36,34,395
E02001858,44,925,2058,203,125,13,32,23,87
E02001859,19,743,1524,408,86,3,30,30,142
E02001860,33,827,1651,286,67,5,27,28,71
E02001861,19,873,1545,334,88,7,29,37,67
E02001862,23,917,1918,353,97,6,18,36,174
E02001863,13,435,1066,250,67,4,20,36,94
E02001864,31,477,993,151,20,7,8,13,31
E02001865,25,968,1779,450,61,6,36,41,149
E02001866,22,620,1313,253,60,4,38,45,70
E02001867,16,503,937,207,39,3,27,21,51
E02001868,20,470,2264,147,96,10,29,39,42
E02001869,31,522,722,239,36,2,19,16,75
E02001870,36,744,2342,295,96,14,41,38,38
E02001871,56,591,1860,180,56,15,15,20,53
E02001872,47,459,1819,198,46,24,9,25,42
E02001873,52,1082,1663,445,88,9,51,32,189
E02001874,21,551,1279,226,56,4,26,38,38
E02001875,27,649,1207,617,62,5,25,32,151
E02001876,57,721,1065,976,87,6,26,35,187
E02001877,16,508,1418,308,55,2,29,50,29
E02001878,31,585,1234,343,70,6,22,26,73
E02001879,65,908,1420,504,84,14,34,60,87
E02001880,57,642,1939,292,57,22,10,36,150
E02001881,19,546,1382,320,74,8,34,45,47
E02002000,74,249,2499,221,77,22,6,6,136
E02002001,33,243,2033,197,89,30,7,9,70
E02002002,28,202,2602,123,136,24,7,5,101
E02002003,51,279,3234,257,93,38,11,7,126
E02002004,49,332,2428,210,64,34,14,6,48
E02002005,43,415,1999,297,64,30,20,10,40
E02002006,35,303,2355,173,79,27,21,6,38
E02002007,28,284,3095,219,133,43,21,3,36
E02002008,37,217,3860,198,137,37,21,8,105
E02002009,29,384,1562,277,53,19,12,22,46
E02002010,27,360,1899,323,102,20,11,20,70
E02002011,32,116,2406,210,114,18,6,3,47
E02002012,41,277,2048,471,54,45,9,4,44
E02002013,29,115,2513,196,159,18,9,2,62
E02002014,30,337,1875,252,66,25,14,24,35
E02002015,46,139,2267,230,81,26,6,5,44
E02002016,68,318,2193,390,51,41,15,13,30
E02002017,52,360,2527,391,77,37,10,31,79
E02002018,53,174,3488,234,166,30,18,5,92
E02002019,53,291,2364,360,80,39,12,8,70
E02002020,60,211,3864,242,150,52,14,4,110
E02002043,75,294,2517,420,89,25,13,26,106
E02002044,40,447,2426,120,63,19,12,12,170
E02002045,57,327,2410,291,66,21,15,10,114
E02002046,49,325,1250,250,23,14,17,11,43
E02002047,43,225,1784,300,63,17,11,17,121
E02002048,16,388,2374,118,123,8,17,6,50
E02002049,32,236,2097,197,37,25,6,10,89
E02002051,55,255,1265,248,38,16,14,14,44
E02002052,64,622,2807,394,86,30,27,30,190
E02002053,24,514,1869,153,72,12,3,10,75
E02002054,17,425,1787,100,65,8,14,15,48
E02002055,72,497,2554,412,65,24,18,25,193
E02002056,83,411,2199,376,36,34,15,17,124
E02002057,62,330,2603,309,80,29,14,12,199
E02002058,106,594,3751,460,91,43,19,28,311
E02002059,82,588,2646,591,98,20,22,38,236
E02002060,54,301,1420,299,42,11,16,17,122
E02002061,39,355,1136,307,48,9,15,12,148
E02002062,50,481,1396,352,47,11,22,18,215
E02002063,63,638,2849,303,64,22,18,25,151
E02002064,59,648,3964,417,93,48,30,15,126
E02002065,46,642,2367,566,77,6,38,42,354
E02002066,39,446,1674,309,67,10,20,16,145
E02002067,28,236,1815,150,55,26,10,14,72
E02002068,52,1088,2061,419,69,10,37,50,157
E02002069,35,371,1894,249,55,24,15,12,87
E02002070,63,692,1822,357,86,12,24,32,133
E02002071,41,296,1865,218,55,26,15,17,115
E02002072,65,477,2672,342,103,31,14,21,163
E02002073,46,527,1907,302,66,21,16,33,76
E02002081,28,300,2097,89,92,10,15,9,31
E02002082,47,503,1504,172,41,14,10,14,23
E02002083,37,330,2348,138,103,14,14,7,31
E02002084,38,516,1664,184,52,22,9,15,23
E02002085,45,460,1671,214,62,12,16,17,37
E02002110,47,201,2684,185,113,31,10,12,18
E02002111,55,179,1811,225,51,22,5,4,26
E02002112,24,190,2099,110,69,23,8,4,41
E02002113,47,224,2300,205,101,15,13,9,17
E02002114,29,179,2111,124,93,18,7,4,30
