geocode,female,male
E00012720,235,202
E00012742,205,224
E00012744,110,104
E00156342,120,115
E00156343,102,101
E00156350,114,124
E00156378,102,103
E00156379,165,150
E00156381,142,135
E00156382,154,145
E00156386,117,124
E00156387,122,121
E00156390,187,198
E00156392,180,159
E00156394,186,183
E00156396,145,149
E00156397,182,172
E00156399,140,135
E00156485,150,155
E00156487,164,150
E00156497,101,101
E00156498,146,155
E00156499,126,146
E00156541,182,163
E00156542,150,151
E00156544,150,150
E00156546,189,177
E00156547,138,146
E00156549,135,143
E00156551,150,144
E00156553,146,151
E00156554,177,142
E00156555,176,179
E00156557,158,129
E00156559,200,206
E00156560,196,163
E00156562,166,157
E00156565,157,144
E00156566,156,150
E00156567,200,187
E00156568,138,138
E00156569,195,171
E00156570,119,122
E00156571,159,152
E00156572,151,169
E00156573,131,126
E00156574,134,112
E00156575,165,157
E00156576,188,189
E00156577,175,158
E00156578,189,186
E00156579,150,147
E00156580,146,113
E00156581,170,154
E00156582,135,164
E00156583,176,176
E00156584,192,194
E00156585,129,130
E00156586,157,136
E00156587,149,149
E00156588,171,164
E00156589,187,216
E00156590,126,143
E00156591,201,188
E00156592,171,179
E00156594,99,93
E00156595,193,203
E00156596,167,158
E00156597,158,165
E00156598,184,190
E00156599,146,152
E00156600,144,143
E00156601,155,167
E00156602,140,135
E00156603,178,183
E00156604,176,166
E00156605,149,163
E00156606,171,158
E00156607,163,193
E00156608,149,156
E00156609,155,150
E00156610,156,144
E00156611,174,173
E00156612,170,174
E00156613,151,173
E00156614,148,166
E00156615,149,151
E00156616,159,149
E00156617,164,173
E00156618,126,158
E00156619,390,170
E00156620,164,148
E00156621,142,140
E00156622,142,183
E00156623,181,157
E00156624,133,141
E00156625,162,174
E00156626,186,145
E00156627,169,163
E00156628,176,166
E00156629,139,139
E00156630,174,155
E00156631,173,148
E00156632,165,165
E00156633,148,139
E00156634,127,118
E00156655,155,151
E00156657,140,138
E00156658,166,150
E00156659,134,117
E00156660,145,155
E00156661,158,159
E00156662,138,144
E00156663,150,160
E00156664,162,171
E00156668,200,166
E00156669,148,127
E00156670,162,161
E00156672,176,181
E00156673,186,208
E00156674,124,101
E00156675,148,160
E00156676,159,166
E00156677,191,169
E00156678,165,143
E00156679,97,102
E00156680,170,158
E00156681,112,97
E00156682,187,179
E00156683,144,128
E00156684,175,141
E00156685,151,133
E00156686,167,153
E00156687,135,130
E00156688,129,138
E00156689,142,134
E00156690,177,169
E00156691,143,114
E00156692,170,166
E00156693,136,123
E00156694,114,123
E00156695,158,168
E00156696,180,174
E00156697,179,187
E00156698,149,150
E00156699,123,116
E00156700,110,98
E00156701,192,197
E00156724,155,145
E00156725,180,159
E00156726,199,176
E00156727,122,123
E00156728,119,129
E00156729,121,124
E00156730,140,130
E00156731,91,57
E00156732,143,135
E00156733,127,126
E00156734,111,124
E00156735,140,149
E00156736,125,119
E00156737,197,167
E00156738,166,200
E00156739,98,115
E00156740,154,164
E00156741,214,205
E00156742,190,194
E00156743,114,137
E00156744,127,129
E00156745,197,172
E00156746,94,103
E00156747,196,193
E00156748,129,157
E00156749,95,114
E00156750,129,154
E00156751,104,102
E00156752,88,94
E00156753,170,158
E00156754,145,110
E00156755,180,188
E00156756,168,170
E00156757,150,140
E00156758,122,119
E00156759,153,149
E00156760,139,122
E00156761,177,155
E00156762,138,139
E00156763,91,73
E00156764,152,161
E00156765,182,185
E00156766,163,151
E00156767,163,168
E00156768,156,161
E00156769,185,158
E00156770,222,221
E00156771,140,144
E00156772,170,181
E00156773,160,140
E00156774,135,105
E00156775,193,171
E00156777,168,157
E00156778,187,169
E00156779,124,111
E00156780,163,161
E00156790,119,118
E00156791,200,175
E00156792,181,155
E00156794,186,142
E00166034,155,136
E00167804,131,120
E00167805,142,126
E00167806,119,115
E00168863,177,186
