geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00068660,34,38,35,35,50,27,27,9,25
E00068662,38,39,37,36,42,39,31,17,59
E00068663,47,35,55,60,49,41,34,14,24
E00068665,59,61,48,38,56,66,19,6,29
E00068666,58,40,30,51,46,30,31,13,25
E00068667,57,35,50,38,42,29,17,3,17
E00068668,80,55,51,45,28,32,19,7,24
E00068672,49,55,52,42,43,44,27,10,21
E00068675,64,77,53,64,51,44,29,7,21
E00068678,35,54,31,35,37,40,35,10,42
E00068680,36,42,49,34,33,36,24,12,33
E00068682,75,78,52,47,55,34,18,13,27
E00068684,40,30,25,42,42,32,24,9,29
E00068688,40,45,49,43,40,56,36,9,16
E00068689,26,31,28,42,32,31,31,8,49
E00068691,21,25,24,29,29,34,37,18,24
E00068693,42,34,52,60,40,45,50,12,11
E00068694,22,27,34,32,32,38,40,13,29
E00068695,65,29,30,38,32,27,25,5,44
E00068696,76,44,51,42,35,30,12,6,18
E00068697,43,50,51,31,44,31,22,9,16
E00068699,43,38,49,27,36,44,19,10,26
E00068700,44,39,58,59,36,31,15,8,15
E00068739,35,44,51,47,52,64,32,7,14
E00068740,55,55,45,39,57,38,38,8,13
E00068741,42,25,53,38,35,39,36,10,8
E00068743,37,51,44,43,55,49,20,2,7
E00068744,45,64,59,55,71,77,27,8,10
E00068745,33,32,56,59,49,53,23,11,9
E00068747,78,58,73,90,73,64,24,12,12
E00068748,38,38,22,26,59,43,16,3,3
E00068749,41,39,35,76,55,24,14,2,0
E00068750,30,42,37,24,44,28,21,3,31
E00068751,26,28,43,37,47,55,56,14,35
E00068752,47,17,75,61,30,12,15,0,4
E00068753,30,28,40,42,42,47,28,8,3
E00068754,38,36,30,53,46,33,22,8,10
E00068755,63,32,51,53,27,34,17,10,10
E00068756,51,50,56,37,48,23,14,2,4
E00068757,31,16,44,42,39,39,16,6,6
E00068758,27,17,60,38,43,43,31,6,10
E00068759,29,15,35,51,38,28,26,4,5
E00068760,88,94,78,61,58,43,28,4,4
E00068761,24,28,39,41,32,34,25,8,6
E00068762,54,40,61,40,56,50,13,3,9
E00068763,29,38,49,30,52,49,19,2,8
E00068764,90,64,73,56,40,44,17,5,3
E00068765,42,58,33,32,35,32,20,3,7
E00068766,79,63,75,75,50,28,11,5,3
E00068767,94,74,70,59,41,16,16,2,6
E00068768,91,70,64,52,39,22,18,5,12
E00068769,24,37,46,38,45,51,64,6,17
E00068770,91,84,36,40,53,41,19,10,13
E00068771,76,42,79,81,41,26,25,6,5
E00068772,63,31,90,65,23,22,12,4,5
E00068773,103,78,73,67,48,41,36,7,9
E00068774,138,109,93,76,52,33,19,7,18
E00068775,29,24,48,59,37,27,34,6,2
E00068776,52,38,44,43,30,24,26,6,7
E00068777,75,66,62,49,43,33,22,5,13
E00068778,78,58,67,70,42,26,16,3,6
E00068779,58,63,31,50,28,32,30,5,6
E00068780,47,25,33,50,45,62,42,5,15
E00068781,45,52,49,48,43,34,22,3,3
E00068782,69,35,72,46,40,22,20,17,16
E00068783,43,42,56,57,48,23,30,6,8
E00069053,49,37,43,60,49,53,33,19,24
E00069063,18,21,23,29,33,46,45,15,34
E00069064,46,44,46,60,60,49,32,4,19
E00069065,33,50,35,27,58,46,41,16,40
E00069066,31,36,43,30,43,43,28,11,13
E00069067,25,28,31,34,35,26,35,3,8
E00069068,19,18,23,21,33,36,50,25,51
E00069069,28,64,56,52,55,56,42,37,42
E00069071,18,24,18,37,36,24,36,14,26
E00069072,80,62,128,116,75,39,40,8,23
E00069073,65,43,107,71,67,43,25,9,23
E00069074,43,33,37,52,44,37,52,16,27
E00069075,35,42,39,44,58,30,24,14,27
E00069076,38,25,101,72,32,22,18,3,2
E00069077,36,28,30,46,50,37,36,10,16
E00069246,87,67,64,58,65,48,35,22,40
E00069247,27,28,19,40,36,37,58,19,20
E00069248,79,62,40,52,37,30,17,5,22
E00069249,84,80,62,40,46,33,27,15,17
E00069251,55,42,38,43,45,41,41,15,63
E00069253,35,64,48,32,59,24,11,5,16
E00069277,53,50,30,29,41,35,29,11,35
E00069278,62,63,39,40,38,35,18,9,16
E00069279,28,28,46,47,28,41,50,24,37
E00069280,82,47,38,38,32,20,26,5,18
E00069281,57,56,24,33,56,35,31,11,23
E00069282,23,31,26,24,35,44,46,7,22
E00069283,61,47,38,29,52,42,23,11,25
E00069284,61,62,60,44,36,27,20,9,13
E00069285,70,77,61,51,57,22,13,4,20
