geocode,bad,fair,good
E02003491,385,1008,6333
E02003492,438,1060,7993
E02003493,307,928,6589
E02003494,261,695,5558
E02003495,352,954,5894
E02003496,480,1131,5819
E02003497,234,697,6360
E02003498,672,1250,6460
E02003499,590,1105,6327
E02003500,201,674,7485
E02003501,308,844,7170
E02003502,405,1071,6098
E02003503,552,1188,7234
E02003504,327,819,7244
E02003505,334,822,7828
E02003506,274,664,5822
E02003507,523,1353,7917
E02003508,293,750,7698
E02003509,519,1027,7158
E02003510,376,923,7210
E02003511,361,902,6723
E02003512,352,828,7899
E02003513,483,938,5198
E02003514,359,832,7246
E02003515,866,1543,6677
E02003516,363,865,7138
E02003517,543,1016,9259
E02003518,474,1038,6060
E02003519,381,811,7477
E02003520,752,1195,6698
E02003521,727,1082,6274
E02003522,459,935,5653
E02003523,477,1350,8144
E02004380,320,971,7495
E02004383,299,912,6491
E02004384,401,1071,6005
E02004385,538,1166,5886
E02006374,259,795,5845
E02006391,136,513,5276
E02006392,367,1040,6890
E02006437,336,1031,6900
E02006438,291,878,6628
E02006448,163,640,6497
E02006449,255,797,5846
E02006450,223,658,6098
E02006451,327,1217,9148
E02006453,294,946,6785
E02006534,474,1251,6799
E02006535,259,838,5537
E02006536,311,969,5820
E02006537,709,1546,7872
E02006538,339,1081,7106
E02006539,455,1192,5442
E02006540,418,980,4267
E02006541,556,1324,5637
E02006542,244,689,4808
E02006543,252,777,4517
E02006544,458,1308,8307
E02006545,543,1197,6519
E02006546,535,1462,7634
E02006547,295,797,4834
E02006548,447,1337,7668
E02006549,313,1056,4501
E02006550,545,1575,7294
E02006551,504,1527,5754
E02006552,550,1166,5393
E02006553,397,1116,5785
E02006554,347,1044,5289
E02006555,473,1165,5838
E02006556,408,1177,6664
E02006557,391,1056,5701
E02006558,797,1832,8009
E02006562,167,594,5094
E02006565,354,926,6797
E02006575,476,1156,6623
E02006576,230,745,6983
E02006577,481,1228,6213
E02006578,426,1248,7999
E02006579,321,969,6587
E02006580,377,1075,6555
E02006581,459,1109,7021
E02006582,114,456,7373
E02006583,377,1031,7537
E02006584,378,961,6103
E02006585,364,1106,6300
E02006586,312,812,6712
E02006587,396,960,7024
E02006588,281,837,6363
E02006589,275,937,9994
E02006590,296,923,7379
E02006591,271,895,6820
E02006592,234,672,5436
E02006593,508,1414,8538
E02006594,243,740,5718
E02006595,222,811,7486
E02006596,215,793,7684
E02006597,291,1016,8072
E02006598,216,558,4726
E02006599,201,805,5978
E02006600,451,1319,7508
E02006601,382,1106,6645
E02006602,235,767,6464
E02006603,313,987,7276
E02006604,493,1467,10520
E02006605,194,639,5694
E02006607,246,711,6591
E02006608,197,625,4948
E02006609,248,740,6190
E02006610,288,727,6072
E02006611,338,1044,8771
E02006612,422,991,8740
E02006613,309,892,6017
E02006614,295,994,8741
E02006615,215,595,5963
E02006616,300,942,6824
E02006617,389,1170,7524
E02006618,214,662,5311
E02006619,269,835,7122
E02006620,329,1193,7671
E02006621,364,1157,6060
E02006622,433,1099,6179
E02006623,452,1208,6227
E02006624,221,761,6170
E02006625,294,898,6823
E02006626,476,1025,5908
E02006627,445,1228,6822
E02006628,428,1135,7445
E02006629,482,1184,6264
E02006630,661,1490,5996
E02006631,500,1409,7407
E02006632,358,1130,6511
E02006633,395,1358,6237
