geocode,female,male
E00008147,273,263
E00008148,176,188
E00008149,203,185
E00008153,265,208
E00008159,117,109
E00008161,166,167
E00008164,151,133
E00008165,151,126
E00008166,98,100
E00008167,133,142
E00008168,104,66
E00008169,135,133
E00008170,157,135
E00008171,119,133
E00008172,128,166
E00008173,135,120
E00008174,168,154
E00008175,113,100
E00008176,154,146
E00008177,142,165
E00008178,124,102
E00008179,121,138
E00008180,118,108
E00008181,111,125
E00008182,116,153
E00008183,143,122
E00008184,106,97
E00008185,153,184
E00008186,134,116
E00008187,173,178
E00016159,143,128
E00016162,125,132
E00016163,179,153
E00016164,211,148
E00016165,141,134
E00016168,81,97
E00016169,134,157
E00016170,177,146
E00016172,132,117
E00016175,182,133
E00016176,182,135
E00016177,136,121
E00016181,167,165
E00016182,182,153
E00016184,122,123
E00016186,156,154
E00016193,114,133
E00016194,126,134
E00016198,145,132
E00016199,153,154
E00016200,89,110
E00016201,92,73
E00016202,148,156
E00016203,151,149
E00016205,126,136
E00016207,192,169
E00016208,165,126
E00016209,225,205
E00016210,173,164
E00016211,138,125
E00016212,197,129
E00016213,197,175
E00016214,192,189
E00016215,155,157
E00016216,160,174
E00016217,197,206
E00016218,117,131
E00016219,131,133
E00016220,144,132
E00016221,156,156
E00016222,185,177
E00016223,102,122
E00016224,171,164
E00016225,134,130
E00016226,179,152
E00016227,210,162
E00016228,134,156
E00016229,230,201
E00016230,172,180
E00016231,162,150
E00016232,165,144
E00016233,202,166
E00016235,160,120
E00016236,162,217
E00016237,151,143
E00016238,180,210
E00016239,169,156
E00016240,87,87
E00016241,141,151
E00016244,182,176
E00016245,124,147
E00016246,177,178
E00016247,137,142
E00016248,135,179
E00016249,120,127
E00016250,136,142
E00016252,170,194
E00016253,150,157
E00016254,189,135
E00016255,116,110
E00016309,159,152
E00016323,149,122
E00016324,212,217
E00016325,138,165
E00016326,165,147
E00016327,157,135
E00016328,144,125
E00016330,136,120
E00016396,136,129
E00016418,204,199
E00016428,168,174
E00016429,129,127
E00016430,138,124
E00016543,184,171
E00016544,166,154
E00016545,204,145
E00016546,161,172
E00016547,220,218
E00016548,195,148
E00016549,222,172
E00016550,175,158
E00016551,228,211
E00016552,189,144
E00016553,202,165
E00016557,115,86
E00016558,114,130
E00016559,160,171
E00016560,158,179
E00016561,133,135
E00016562,178,169
E00016563,151,149
E00016564,181,159
E00016565,182,189
E00016566,140,143
E00016567,102,111
E00016568,140,176
E00016569,158,164
E00016571,160,148
E00016572,174,148
E00016573,172,155
E00016574,195,130
E00016575,139,142
E00016576,141,166
E00016577,194,179
E00016578,145,123
E00016579,182,154
E00016580,211,173
E00016581,263,220
E00016582,232,204
E00016583,142,135
E00016584,320,300
E00016587,225,222
E00016596,171,155
E00016598,243,246
E00016623,183,183
E00016628,163,174
E00016629,204,187
E00016633,131,122
E00016635,175,211
E00016636,109,128
E00016637,237,223
E00016638,78,90
E00016639,250,220
E00016640,158,152
E00016641,209,205
E00016642,205,190
E00016643,154,151
E00016644,257,247
E00016645,202,190
E00016646,196,211
E00016647,185,197
E00016648,145,186
E00016652,154,133
E00016674,134,138
E00016676,138,124
E00016677,300,222
E00016678,137,135
E00016682,113,126
E00016683,131,179
E00016685,175,148
E00016686,184,157
E00016688,149,151
E00016690,155,142
E00016691,152,142
E00016695,159,141
E00016696,110,125
E00016697,190,177
E00016698,151,177
E00016699,138,159
E00016702,142,156
E00016703,153,114
E00016705,108,145
E00016707,229,218
E00016710,138,193
E00016711,131,137
E00016712,183,183
E00016713,192,215
E00016715,171,157
E00016726,70,110
E00016727,179,153
E00016880,188,159
E00016883,194,160
E00016886,175,173
E00016888,187,139
E00016891,205,187
E00016892,170,135
E00016894,227,127
E00016897,170,233
E00016899,155,153
E00016900,163,168
E00016902,159,151
E00016903,181,165
E00016905,157,139
E00016907,152,162
E00016909,189,216
E00016910,178,140
E00016913,262,189
E00016914,175,162
E00016917,198,285
E00016919,162,166
E00016924,190,237
E00016927,134,166
E00165804,113,110
E00173700,101,291
E00173702,106,319
E00173941,317,264
E00173942,147,122
E00173952,116,127
E00174008,101,118
E00174010,69,135
E00174011,36,71
E00174013,101,126
E00174015,77,104
E00174016,134,109
E00174018,160,204
E00174019,80,87
E00174021,58,57
E00174022,96,118
E00174024,114,136
E00174025,87,129
E00174027,63,95
E00174029,105,146
E00174030,121,108
E00174032,268,230
E00174033,72,59
E00174036,105,95
E00174038,166,251
E00176488,91,98
E00176489,119,104
E00176490,485,451
E00176491,123,133
E00176493,95,126
E00176494,61,59
E00176495,137,131
E00176498,206,186
E00176499,135,126
E00176515,58,84
E00176522,92,110
E00176525,129,147
E00176540,137,139
E00176551,166,123
E00176556,113,148
