geocode,bad,fair,good
E00067918,11,32,325
E00067919,4,32,299
E00067920,36,54,250
E00067921,25,57,287
E00067922,30,47,205
E00067923,20,70,279
E00067926,16,16,233
E00067927,14,27,384
E00067928,13,34,237
E00067929,44,63,212
E00067930,16,37,243
E00067931,26,46,188
E00067932,14,54,232
E00067933,24,56,288
E00067934,19,43,231
E00067935,31,62,298
E00067942,44,41,198
E00067943,12,35,219
E00067945,26,37,237
E00067946,23,51,212
E00067947,7,37,225
E00067948,8,54,545
E00067949,13,49,296
E00067950,18,37,246
E00067952,36,46,206
E00067953,28,63,282
E00067954,20,35,276
E00067955,16,48,314
E00067956,13,32,237
E00067957,20,34,249
E00067958,10,48,269
E00067959,14,36,230
E00067960,8,40,226
E00067961,14,45,249
E00067962,13,28,264
E00067963,18,63,514
E00067964,7,46,209
E00067965,10,33,270
E00067966,9,21,306
E00067967,25,56,302
E00067968,9,54,259
E00067969,18,45,250
E00067970,16,48,227
E00067971,11,44,235
E00067972,11,37,292
E00067973,11,39,267
E00067974,9,39,211
E00067975,10,32,206
E00067976,10,44,273
E00067977,18,31,272
E00067978,10,46,193
E00067979,8,40,221
E00067980,10,46,146
E00067981,5,43,270
E00067982,14,51,180
E00067983,8,51,226
E00067984,20,72,151
E00067985,9,45,118
E00067986,5,27,103
E00067987,17,66,160
E00067988,8,53,134
E00067989,4,26,277
E00067990,8,24,302
E00067991,10,32,234
E00067992,8,24,270
E00067993,16,51,238
E00067994,10,47,248
E00067995,18,47,205
E00067996,6,33,271
E00067997,10,33,257
E00067998,7,34,233
E00067999,11,41,163
E00068000,7,40,172
E00068001,9,47,251
E00068002,2,48,220
E00068003,9,42,232
E00068004,15,54,463
E00068005,8,42,403
E00068055,46,67,157
E00068056,37,56,279
E00068057,25,54,405
E00068058,36,110,340
E00068059,29,49,386
E00068060,27,88,387
E00068062,39,69,385
E00068063,22,42,299
E00068065,26,24,261
E00068066,30,62,157
E00068068,21,43,211
E00068069,34,49,264
E00068070,15,32,300
E00068071,43,74,152
E00068072,51,60,220
E00068073,37,53,160
E00068075,15,54,327
E00068076,41,74,316
E00068077,38,67,426
E00068078,39,68,379
E00068079,24,41,288
E00068080,25,55,393
E00068081,59,77,138
E00068082,22,63,374
E00068083,30,63,278
E00068084,16,39,382
E00068085,12,56,197
E00068086,27,56,361
E00068087,23,48,277
E00068088,35,58,264
E00068089,25,49,383
E00068188,16,41,258
E00068189,15,45,242
E00068190,15,49,249
E00068191,9,60,248
E00068192,23,45,221
E00068193,14,36,283
E00068194,18,50,257
E00068195,21,46,234
E00068196,34,67,271
E00068197,16,51,275
E00068198,24,33,260
E00068199,22,39,207
E00068200,26,38,224
E00068201,12,33,219
E00068202,23,43,229
E00068203,22,46,257
E00068204,12,46,240
E00068205,31,84,178
E00068206,29,39,285
E00068207,30,42,160
E00068208,9,44,216
E00068209,16,48,279
E00068210,35,55,199
E00068211,30,55,239
E00068212,12,58,265
E00068213,24,51,206
E00068214,18,44,262
E00068215,19,49,318
E00068216,16,54,256
E00068217,17,34,295
E00068218,16,46,296
E00068219,10,45,303
E00068220,17,41,232
E00068221,17,37,203
E00068222,24,64,264
E00068223,14,51,218
E00068224,15,47,226
E00068225,21,51,192
E00068226,24,40,255
E00068227,22,47,286
E00068228,19,49,243
E00068229,23,67,211
E00068230,28,52,232
E00068272,11,26,270
E00068273,10,44,256
E00068274,5,39,214
E00068275,50,69,205
E00068276,16,50,203
E00068277,19,34,226
E00068278,31,64,237
E00068279,13,37,312
E00068280,15,30,254
E00068281,8,43,352
E00068282,4,39,278
E00068283,30,77,282
E00068284,2,23,295
E00068285,18,48,394
E00068286,4,16,222
E00068287,5,22,299
E00068288,13,15,274
E00068289,27,38,199
E00068290,4,31,321
E00068291,9,45,278
E00068292,5,18,288
E00068293,11,31,278
E00068294,17,36,228
E00068295,43,43,69
E00068296,30,46,226
E00068297,22,45,110
E00068298,33,54,279
E00068299,10,30,103
E00068300,15,33,281
E00068301,36,48,172
E00068302,16,39,245
E00068303,20,49,428
E00068304,31,53,259
E00068306,7,30,257
E00068307,6,31,206
E00068308,9,42,175
E00068309,10,33,271
E00068310,8,29,331
E00068312,25,49,152
E00068314,38,40,187
E00068315,33,56,210
E00068316,10,31,244
E00068317,38,67,270
E00068318,22,50,303
E00068319,44,87,118
E00068320,30,50,207
E00068321,30,47,227
E00068322,22,60,266
E00068323,20,66,191
E00068324,17,61,199
E00068325,11,27,275
E00068326,20,54,309
E00068327,17,35,267
E00068328,15,47,290
E00068329,12,46,275
E00068330,23,50,277
E00068331,36,43,205
E00068332,26,42,264
E00068333,18,59,361
E00068334,39,44,192
E00068335,16,52,248
E00068336,28,48,220
E00068337,40,49,254
E00068338,29,50,233
E00068339,12,51,226
E00068340,17,41,156
E00068341,29,62,367
E00068342,27,41,195
E00068343,17,48,234
E00068344,26,43,302
E00068345,23,51,192
E00068346,17,45,251
E00068347,16,37,200
E00068348,47,76,241
E00068349,13,39,241
E00068350,7,23,257
E00068351,21,69,206
E00068352,25,59,189
E00068353,17,48,237
E00068354,23,55,190
E00068355,24,46,215
E00068356,16,42,227
