geocode,asian,black,mixed,other,white
E00139175,0,0,1,0,227
E00139176,0,0,0,0,217
E00139177,0,0,0,0,267
E00139178,1,0,4,0,327
E00139179,0,1,0,0,333
E00139180,6,0,6,0,329
E00139181,6,0,2,0,318
E00139182,1,0,0,0,288
E00139183,0,0,0,0,295
E00139184,2,0,0,0,213
E00139185,1,0,1,1,229
E00139186,0,0,0,1,291
E00139187,6,1,1,0,228
E00139188,0,0,3,1,412
E00139189,3,0,1,0,312
E00139190,0,0,0,0,258
E00139191,1,0,0,0,231
E00139192,0,0,0,0,243
E00139193,2,0,1,1,260
E00139194,0,0,0,0,343
E00139195,9,0,0,0,333
E00139196,0,1,6,0,421
E00139197,2,2,3,0,377
E00139198,9,0,3,0,298
E00139199,2,0,0,0,244
E00139200,5,0,2,1,190
E00139201,8,0,2,1,236
E00139202,2,0,0,0,265
E00139203,7,0,0,0,229
E00139204,1,1,2,0,255
E00139205,0,0,0,1,251
E00139206,0,0,0,1,263
E00139207,2,0,5,0,276
E00139208,2,0,3,0,438
E00139232,0,1,1,0,195
E00139233,3,0,3,0,209
E00139234,0,0,0,0,260
E00139235,0,0,1,0,211
E00139241,0,0,0,0,191
E00139242,1,0,0,0,384
E00139243,1,0,1,0,361
E00139249,0,0,2,0,303
E00139250,2,0,3,3,446
E00139251,8,0,3,0,458
E00139252,4,0,0,0,456
E00139253,0,2,7,0,568
E00139254,0,0,2,1,333
E00139289,0,0,0,0,239
E00139290,0,0,0,0,245
E00139291,0,0,0,0,280
E00139292,0,0,0,0,238
E00139293,0,2,1,0,276
E00139294,0,0,0,4,131
E00139295,0,0,1,0,142
E00139296,0,0,0,0,210
E00139297,0,0,0,1,197
E00139298,0,0,0,0,138
E00139299,1,0,4,0,283
E00139300,0,0,1,0,261
E00139301,2,0,0,0,387
E00139302,0,0,1,0,341
E00139303,1,0,3,0,261
E00139304,2,0,0,0,136
E00139305,1,0,0,0,337
E00139306,4,0,3,0,228
E00139307,0,0,2,1,116
E00139308,0,0,0,1,137
E00139315,0,1,4,1,330
E00139318,1,0,3,0,148
E00139319,4,0,2,0,240
E00139320,0,1,1,5,215
E00139321,1,0,0,0,305
E00139322,14,0,3,0,266
E00139323,8,1,3,0,267
E00139324,6,0,1,0,329
E00139328,1,0,0,0,220
E00139331,1,0,1,0,259
E00139332,0,0,3,1,311
E00139333,1,0,3,0,339
E00139334,1,1,2,0,285
E00139335,0,0,0,0,263
E00139336,1,1,3,0,175
E00139337,8,1,1,0,328
E00139338,0,5,1,0,307
E00139339,3,0,0,0,264
E00139340,1,0,0,0,262
E00139341,0,0,0,0,229
E00139342,0,1,2,0,299
E00139343,0,0,0,0,178
E00139345,0,1,0,0,372
E00139346,0,0,0,0,179
E00139347,0,0,2,0,113
E00139353,0,0,1,0,147
E00139354,0,0,0,0,221
E00139355,1,0,0,0,234
E00139356,5,0,2,0,244
E00139357,0,0,0,0,282
E00139358,0,0,0,0,335
E00139359,0,0,1,0,377
E00139360,0,0,0,0,257
E00139361,0,0,1,0,275
E00139362,0,0,2,0,333
E00139363,8,4,0,0,341
E00139364,0,0,0,0,322
E00139365,3,0,5,0,315
E00139366,1,0,0,0,321
E00139367,10,0,8,0,384
E00139368,7,0,0,1,282
E00139369,0,0,0,0,332
E00139370,0,0,0,0,184
E00139371,9,0,2,0,203
E00139372,9,0,1,0,252
E00139373,0,0,0,1,118
E00139374,1,0,0,0,266
E00139375,0,0,1,0,266
E00139376,3,1,0,0,223
E00139377,0,1,2,1,270
E00139378,8,0,3,0,317
E00139379,5,0,3,2,228
E00139380,1,0,1,0,304
E00139381,3,0,1,1,393
E00139382,0,0,2,0,301
E00139383,0,0,1,0,325
E00139384,2,1,0,0,293
E00139385,0,1,4,0,320
E00139386,1,1,0,0,275
E00139387,1,0,0,0,394
E00139388,1,0,0,0,345
E00139389,0,0,0,0,259
E00139390,0,0,1,0,189
E00139391,0,0,1,1,290
E00139392,0,0,0,0,263
E00139393,0,0,2,0,236
E00176349,0,0,0,1,194
