geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00111580,2,3,53,22,4,2,1,0,6
E00111581,1,2,74,21,2,0,0,2,5
E00111582,2,2,68,25,4,3,4,0,5
E00111583,5,3,61,28,0,2,1,0,6
E00111584,2,3,52,18,2,1,0,1,3
E00111585,7,3,48,22,3,3,0,0,3
E00111586,4,4,54,16,2,0,0,1,8
E00111587,4,2,79,25,1,0,0,0,4
E00111588,1,1,15,12,1,2,1,0,3
E00111589,5,2,51,18,3,0,0,1,4
E00111590,2,0,75,27,2,1,2,0,3
E00111591,4,1,49,28,1,0,0,1,1
E00111592,11,3,100,33,5,1,0,0,7
E00111593,7,4,86,21,5,1,0,4,3
E00111594,9,2,84,29,7,2,2,1,10
E00111595,3,2,89,21,4,0,1,0,11
E00111596,4,2,39,22,2,0,1,0,3
E00111597,10,2,71,18,4,0,1,2,6
E00111613,3,2,57,3,3,0,0,0,4
E00111614,3,1,55,7,6,2,0,1,2
E00111615,5,1,123,12,2,0,0,2,4
E00111616,5,1,97,7,2,0,0,1,2
E00111617,3,3,87,8,7,1,1,2,6
E00111618,5,1,88,4,2,2,1,6,6
E00111619,1,1,71,6,2,0,0,0,4
E00111620,5,3,147,8,3,1,1,2,5
E00111621,4,2,85,10,5,2,3,0,4
E00111622,2,0,58,6,1,0,1,1,7
E00111623,3,3,178,11,9,2,1,0,3
E00111624,3,5,94,8,3,2,0,1,2
E00111625,7,2,118,21,2,2,0,5,5
E00111626,6,5,99,9,9,1,0,0,5
E00111627,5,0,94,5,4,0,2,1,6
E00111663,2,2,71,16,4,2,0,0,3
E00111664,3,2,69,5,1,1,0,2,3
E00111665,6,3,64,8,5,0,0,0,3
E00111666,1,4,66,7,5,0,0,0,1
E00111667,3,1,59,4,6,1,1,0,5
E00111668,2,2,77,6,2,1,0,0,2
E00111669,5,3,44,3,1,0,0,1,4
E00111670,3,2,89,10,4,1,0,0,3
E00111671,4,0,42,8,10,0,2,0,9
