geocode,female,male
E01000125,1444,1335
E01000126,1160,1002
E01000127,808,697
E01000128,966,903
E01000129,943,839
E01000130,867,736
E01000131,918,888
E01000132,786,692
E01000133,857,744
E01000134,858,774
E01000135,823,741
E01000136,793,739
E01000137,913,816
E01000138,759,690
E01000139,728,701
E01000140,857,774
E01000141,1071,1033
E01000142,1215,1166
E01000143,736,723
E01000144,764,774
E01000145,766,751
E01000146,874,842
E01000147,860,874
E01000148,908,965
E01000150,1054,1006
E01000151,871,840
E01000152,936,793
E01000153,838,703
E01000154,696,664
E01000155,914,966
E01000176,866,747
E01000179,826,788
E01000183,786,687
E01000192,937,913
E01000193,865,844
E01000194,813,827
E01000196,936,866
E01000197,922,908
E01000198,952,941
E01000199,863,754
E01000200,962,883
E01000201,791,740
E01000202,903,848
E01000203,887,831
E01000204,891,837
E01000205,803,719
E01000206,852,724
E01000207,822,761
E01000209,862,701
E01000210,835,713
E01000211,1074,940
E01000212,775,653
E01000213,777,661
E01000214,841,822
E01000215,1045,988
E01000216,1051,917
E01000217,850,875
E01000218,915,903
E01000219,960,945
E01000220,954,917
E01000221,677,617
E01000222,794,788
E01000223,673,614
E01000224,753,806
E01000225,916,860
E01000226,885,873
E01000227,965,889
E01000233,924,893
E01000234,909,792
E01000235,880,808
E01000236,965,895
E01000237,1009,1029
E01000238,986,977
E01000239,1007,963
E01000240,840,830
E01000241,887,857
E01000242,863,793
E01000243,917,967
E01000244,860,845
E01000245,1002,980
E01000255,767,714
E01000256,931,857
E01000257,1028,827
E01000258,852,806
E01000259,1359,1238
E01000260,1039,943
E01000262,1163,1097
E01000278,761,753
E01000295,895,819
E01000296,870,837
E01000297,723,711
E01000298,931,881
E01000299,938,871
E01000300,826,806
E01000301,806,733
E01000302,919,844
E01000303,822,745
E01000304,787,769
E01000305,828,829
E01000306,824,872
E01000307,828,827
E01000308,798,718
E01000309,920,902
E01000310,1015,1014
E01000311,821,811
E01000312,861,811
E01000313,905,953
E01000314,965,900
E01000317,810,803
E01000319,766,734
E01000471,783,855
E01000472,635,711
E01000473,905,978
E01000474,970,1029
E01000475,979,997
E01000476,774,844
E01000477,901,1015
E01000478,805,836
E01000479,831,828
E01000480,852,897
E01000481,762,776
E01000482,1456,1430
E01000483,872,873
E01000484,634,594
E01000485,684,691
E01000486,807,895
E01000487,927,963
E01000488,801,775
E01000489,852,729
E01000490,838,768
E01000491,977,1019
E01000492,674,641
E01000493,854,783
E01000494,860,878
E01000495,730,844
E01000497,901,855
E01000498,840,840
E01000499,856,876
E01000501,971,903
E01000502,704,689
E01000503,980,988
E01000504,815,861
E01000505,826,834
E01000506,840,831
E01000507,805,829
E01000508,996,965
E01000509,699,754
E01000510,802,871
E01000511,837,792
E01000512,836,866
E01000513,844,849
E01000514,723,789
E01000515,879,823
E01000516,826,881
E01000517,820,789
E01000518,803,859
E01000519,948,975
E01000520,813,824
E01000521,1097,1082
E01000522,1020,903
E01000523,1301,1309
E01000524,1245,1269
E01000525,1011,975
E01000526,1222,1057
E01000527,1092,1086
E01000528,747,746
E01000530,936,888
E01000531,1060,1017
E01000532,802,828
E01000533,1086,1173
E01000534,941,834
E01000535,1087,1083
E01000536,784,789
E01000538,805,777
E01000539,786,755
E01000540,763,733
E01000541,715,691
E01000543,776,820
E01000544,881,896
E01000545,902,907
E01000546,861,784
E01000547,912,868
E01000548,998,1046
E01000549,1000,936
E01000550,1000,966
E01000551,1086,1129
E01000552,911,906
E01000553,1007,1093
E01000554,928,929
E01000555,731,766
E01000556,860,1009
E01000557,912,949
E01000558,745,763
E01000559,691,724
E01000560,789,828
E01000561,845,960
E01000562,793,755
E01000563,723,757
E01000564,717,853
E01000565,716,757
E01000566,760,775
E01000567,690,690
E01000568,1229,1031
E01000569,791,774
E01000570,796,783
E01000571,823,884
E01000572,743,738
E01000573,829,767
E01000574,678,677
E01000575,912,943
E01000576,825,835
E01000577,1256,1164
E01000578,892,929
E01000579,841,824
E01000580,982,998
E01000581,821,729
E01000582,949,898
E01000583,1140,1133
E01000584,849,846
E01000585,907,907
E01000586,1222,1235
E01000587,860,848
E01000588,1152,1045
E01000589,976,956
E01000590,926,863
E01000591,1018,1057
E01000592,796,826
E01000593,1081,1053
E01000594,840,858
E01000595,847,838
E01000596,849,845
E01000599,665,643
E01000600,1001,1046
E01000601,795,710
E01000602,803,738
E01000603,786,701
E01000604,952,814
E01000605,855,807
E01000606,824,886
E01000607,1063,1160
E01000608,1087,1176
E01000609,1021,1058
E01000610,986,949
E01000611,660,755
E01000612,834,818
E01000613,810,863
E01000615,775,828
E01000616,818,929
E01000617,820,930
E01000618,823,816
E01000619,810,842
E01000620,835,880
E01000621,829,950
E01000622,807,778
E01000623,863,909
E01000624,871,819
E01000625,770,734
E01000626,797,703
E01000627,969,931
E01000628,944,947
E01000629,914,997
E01000630,1074,1180
E01000631,902,980
E01000632,1025,1062
E01000633,888,1082
E01000634,1113,1230
E01000635,1105,1310
E01000636,828,948
E01000637,841,834
E01000638,930,1009
E01000639,871,886
E01000640,1015,1108
E01000641,989,956
E01000642,999,1055
E01000643,1132,1014
E01000644,979,969
E01000871,843,821
E01000872,937,965
E01000873,823,816
E01000874,813,746
E01000875,780,874
E01000876,871,877
E01000877,788,786
E01000878,858,766
E01000879,744,714
E01000880,835,767
E01000881,726,784
E01000883,691,635
E01000884,745,724
E01000885,790,694
E01000895,819,811
E01000899,845,822
E01000929,891,784
E01000930,1014,896
E01000931,1021,889
E01000932,906,932
E01000933,833,838
E01000934,866,753
E01000935,784,631
E01000960,946,828
E01000961,855,736
E01000962,860,732
E01000964,826,751
E01000965,810,712
E01000966,769,743
E01000968,786,719
E01000969,1053,979
E01000970,725,719
E01000971,779,699
E01000972,1033,976
E01000973,986,899
E01000974,876,831
E01001195,871,962
E01001196,909,857
E01001197,901,852
E01001198,701,739
E01001199,844,860
E01001200,748,768
E01001201,827,734
E01001202,1027,1093
E01001204,813,776
E01001205,821,738
E01001206,912,802
E01001207,789,781
E01001208,711,655
E01001209,883,829
E01001210,846,833
E01001211,893,809
E01001212,836,831
E01001221,961,900
E01001222,1182,1202
E01001223,744,773
E01001224,826,790
E01001225,939,851
E01001226,778,757
E01001227,758,756
E01001228,936,876
E01001234,700,701
E01001235,780,817
E01001236,780,810
E01001238,1288,1580
E01001239,749,793
E01001240,813,802
E01001241,715,786
E01001242,752,703
E01001243,892,850
E01001246,691,669
E01001247,996,1174
E01001249,1211,1159
E01001250,1040,1001
E01001251,856,798
E01001260,961,938
E01001266,884,948
E01001267,1012,941
E01001269,960,1023
E01001271,865,939
E01001272,795,833
E01001273,823,800
E01001274,833,797
E01001275,946,955
E01001276,892,896
E01001277,897,947
E01001278,1010,952
E01001279,761,712
E01001280,892,848
E01001281,857,743
E01001282,811,746
E01001283,842,753
E01001284,777,762
E01001285,848,842
E01001286,880,794
E01001287,790,647
E01001288,776,722
E01001289,723,660
E01001290,955,901
E01001307,863,970
E01001308,1037,1005
E01001309,890,940
E01001311,1040,1042
E01001312,920,919
E01001313,838,863
E01001314,779,806
E01001341,804,908
E01001342,909,958
E01001343,735,769
E01001344,1078,1083
E01001345,788,892
E01001346,938,940
E01001347,728,806
E01001348,761,838
E01001349,684,720
E01001350,758,728
E01001352,760,750
E01001388,800,840
E01001874,1144,911
E01001875,999,855
E01001876,1062,1170
E01001877,700,645
E01001878,920,769
E01001955,953,854
E01001956,833,760
E01001957,829,787
E01001958,914,757
E01001959,902,826
E01001961,863,701
E01002106,1027,1000
E01002107,909,865
E01002108,936,883
E01002109,893,896
E01002110,889,873
E01002111,1080,1092
E01002113,812,735
E01002115,779,730
E01002116,859,809
E01002117,1088,1017
E01002118,880,879
E01002119,870,838
E01002120,674,622
E01002121,899,862
E01002122,829,877
E01002123,857,878
E01002124,932,837
E01002125,796,882
E01002126,1375,1406
E01002127,905,782
E01002128,1020,1005
E01002129,977,1066
E01002130,1090,1170
E01002131,810,814
E01002132,1022,990
E01002133,1038,993
E01002134,703,759
E01002135,898,867
E01002137,500,1208
E01002140,859,847
E01002141,923,840
E01002142,935,844
E01002143,808,763
E01002144,796,775
E01002145,827,731
E01002160,963,1004
E01002162,949,930
E01002164,895,868
E01002165,831,903
E01002166,806,857
E01002167,822,807
E01002168,792,700
E01002169,814,805
E01002170,690,634
E01002171,851,826
E01002172,799,780
E01002173,877,865
E01002174,794,788
E01002175,685,717
E01002176,907,839
E01002177,712,731
E01002178,850,829
E01002179,1085,1165
E01002180,1033,1052
E01002181,899,985
E01002182,947,1102
E01002183,1053,1053
E01002184,940,945
E01002197,712,682
E01002198,891,929
E01002199,772,761
E01002200,823,865
E01002201,894,848
E01002202,1028,1028
E01002203,884,867
E01002226,1193,1035
E01002227,919,890
E01002228,1095,1010
E01002229,920,797
E01002230,898,897
E01002231,950,974
E01002232,995,978
E01002233,1039,992
E01002234,870,871
E01002235,1014,908
E01002236,902,901
E01002237,817,809
E01002240,909,830
E01002829,718,748
E01002830,867,906
E01002831,1040,937
E01002832,908,793
E01002833,764,696
E01002852,996,912
E01002853,552,541
E01002854,589,532
E01002855,856,872
E01002856,876,862
E01002857,683,666
E01002870,719,667
E01002872,774,672
E01002874,738,701
E01002875,753,635
E01002876,883,849
E01002877,920,790
E01002878,853,776
E01002879,837,691
E01002880,838,702
E01002881,715,683
E01002882,750,584
E01002883,955,881
E01002884,654,749
E01002885,750,788
E01002886,792,756
E01002904,590,583
E01002905,860,708
E01002906,864,817
E01002907,732,644
E01002908,743,648
E01002909,1126,1028
E01004646,861,792
E01004648,1254,1144
E01004650,1033,963
E01004651,1040,975
E01004652,914,926
E01004653,922,890
E01004654,1113,1161
E01004656,1000,1107
E01004674,1107,1000
E01004675,1150,1134
E01004676,822,863
E01004677,932,883
E01004678,1034,966
E01004679,1119,1024
E01004681,993,1133
E01004682,690,852
E01004693,675,723
E01004694,853,960
E01004695,598,699
E01004696,816,770
E01004697,730,783
E01004698,722,836
E01004699,1065,1202
E01004700,860,903
E01004701,825,793
E01004703,1156,1152
E01004705,730,739
E01004706,825,775
E01004707,995,959
E01004708,784,804
E01004709,890,783
E01004710,877,771
E01004711,933,814
E01004718,1061,901
E01004719,1031,878
E01004720,1050,950
E01004721,1062,936
E01004722,1292,1202
E01004723,1144,1056
E01004729,848,790
E01004754,850,779
E01004755,1117,1090
E01004756,918,882
E01004757,836,762
E01004760,862,768
E01032512,1290,1250
E01032513,696,659
E01033424,647,861
E01033455,554,635
E01033456,1177,1031
E01033457,804,908
E01033463,1483,1456
E01033464,1531,1491
E01033485,982,1009
E01033572,746,842
E01033573,849,773
E01033600,595,629
E01033606,508,560
E01033607,611,588
E01033608,673,743
