geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00101786,36,30,14,24,46,58,115,30,56
E00101787,38,46,21,30,63,79,66,22,28
E00101788,19,36,25,13,50,40,38,25,53
E00101789,39,40,25,38,35,38,45,11,30
E00101790,39,29,23,35,38,49,53,24,33
E00101791,17,24,17,23,34,26,60,28,36
E00101792,28,42,23,15,43,68,62,26,37
E00101793,28,45,30,28,43,35,50,15,28
E00101794,25,35,27,21,43,55,43,10,29
E00101795,22,33,27,26,44,40,51,9,23
E00101796,21,27,16,14,30,46,63,24,49
E00101797,9,21,13,7,24,31,29,8,17
E00101798,19,39,15,18,44,58,58,19,23
E00101831,14,16,19,16,25,35,57,13,31
E00101843,44,38,59,43,45,39,37,15,13
E00101844,39,29,38,29,26,54,51,12,30
E00101845,60,48,65,38,80,47,57,7,54
E00101846,50,56,47,53,47,30,39,8,30
E00101847,25,21,50,38,49,58,50,20,66
E00101848,38,38,30,41,46,40,31,12,14
E00101849,39,31,35,41,48,41,28,14,13
E00101850,38,28,31,25,39,28,30,9,22
E00101851,34,40,30,24,33,33,35,21,59
E00101852,50,57,38,32,50,53,25,7,15
E00101853,23,39,22,19,37,42,37,14,42
E00101854,34,29,19,40,43,35,58,22,51
E00101855,28,38,38,30,55,48,59,17,19
E00101856,34,16,71,30,32,23,43,13,28
E00101857,30,47,24,25,37,48,38,11,17
E00101858,23,23,22,31,39,51,34,17,29
E00101859,24,31,33,34,46,47,33,8,13
E00101860,29,36,25,29,38,55,40,18,26
E00101861,59,56,42,53,65,35,37,15,28
E00101862,47,33,25,47,58,34,50,18,29
E00101863,29,26,18,30,43,34,61,23,40
E00101864,21,24,16,26,39,46,66,20,40
E00101865,23,39,19,19,37,54,75,17,34
E00101866,37,56,49,26,56,57,50,14,17
E00101867,19,29,9,23,29,31,38,19,62
E00101868,44,47,30,39,69,43,53,18,26
E00101869,47,41,37,50,34,32,42,11,15
E00101870,32,33,18,32,57,43,62,15,33
E00101871,21,32,17,31,36,57,55,16,26
E00101872,54,40,43,36,50,66,62,12,30
E00101873,15,26,12,24,25,55,51,13,26
E00101874,55,54,42,50,43,36,20,6,13
E00101875,25,26,18,31,35,53,49,23,48
E00101876,32,29,15,35,46,49,65,8,22
E00101877,57,41,44,49,60,58,32,15,14
E00101878,36,77,30,38,62,44,36,9,35
E00101915,13,14,16,14,31,32,48,10,28
E00101916,24,24,36,29,44,53,49,24,37
E00101917,21,19,40,32,28,47,63,15,19
E00101918,4,17,15,15,40,63,66,19,44
E00101919,28,42,22,21,47,34,37,11,50
E00101920,13,22,14,15,32,59,52,17,38
E00149478,13,16,18,6,20,33,28,9,14
E00149479,6,11,10,3,20,36,59,25,57
E00149480,22,30,15,10,33,23,38,17,63
E00149481,36,30,25,32,25,45,53,15,40
E00149482,10,12,15,11,17,38,41,21,48
E00149483,14,15,12,13,18,39,46,26,38
E00149484,14,24,14,12,27,37,51,14,34
E00149485,14,33,23,15,34,35,41,20,25
E00149486,18,23,9,15,14,53,48,21,36
W00003947,27,31,14,30,38,24,27,19,33
W00003948,25,30,17,33,33,47,36,18,42
W00003949,13,19,8,15,25,27,39,15,36
W00003950,35,23,18,19,44,41,32,19,24
W00003951,32,31,13,28,42,30,37,17,36
W00003952,17,18,15,16,16,34,47,21,56
W00003953,18,27,14,16,23,56,46,14,62
W00003954,24,25,19,20,42,30,54,27,48
W00003955,21,25,19,17,40,25,63,22,56
W00003956,42,30,21,41,55,47,32,13,34
W00003957,9,11,33,24,25,27,31,4,12
W00003958,26,40,24,27,50,51,57,26,124
W00003982,33,43,136,59,47,48,42,15,17
W00003983,26,42,114,39,46,30,42,7,25
W00003984,35,29,101,34,38,38,41,18,25
W00003988,42,45,130,61,34,29,43,12,34
W00003989,36,46,114,49,52,40,35,15,35
W00003990,5,5,87,35,36,52,31,11,19
W00003991,4,4,102,48,20,27,19,5,19
W00003993,12,22,131,41,24,20,18,6,71
W00003995,6,4,25,10,2,1,11,19,97
W00003996,8,11,80,39,18,20,28,15,53
W00003997,24,45,175,125,67,39,38,16,21
W00003998,25,28,57,31,36,30,41,20,33
W00003999,7,15,106,35,29,30,26,4,9
W00004145,46,36,32,44,52,62,60,16,31
W00004146,29,41,31,45,45,32,31,20,35
W00004147,33,81,30,36,72,51,42,18,26
W00004148,20,12,9,25,24,28,68,21,47
W00004160,15,26,14,18,16,41,14,14,16
W00004161,31,22,26,26,39,41,80,21,77
W00004164,16,18,13,14,35,18,41,13,23
W00004165,34,31,26,32,48,48,72,14,16
W00004166,46,56,17,32,82,65,63,37,53
W00004167,23,20,11,18,30,35,50,14,25
W00004168,35,52,36,37,54,64,45,19,29
W00004169,58,50,19,40,53,65,76,32,46
W00004197,26,29,22,32,38,33,38,20,29
W00004198,12,17,25,12,30,47,44,24,52
W00004199,24,30,34,29,42,52,56,18,22
W00004204,19,24,30,18,41,34,38,20,49
W00004307,30,31,29,26,48,63,91,31,58
W00004308,35,33,12,40,45,28,37,11,50
W00004309,35,27,11,21,45,36,38,16,34
W00004310,34,33,25,27,45,45,46,12,30
W00004311,18,17,12,15,26,25,46,36,64
W00004312,22,17,11,20,22,23,47,14,81
W00004313,24,47,18,15,41,54,57,22,37
W00004314,21,44,20,9,37,51,59,14,45
