geocode,bad,fair,good
E01005355,80,219,1212
E01005356,60,123,1152
E01005357,70,213,1141
E01005358,121,218,1304
E01005361,105,282,1309
E01005387,87,184,1160
E01005388,103,215,1036
E01005397,91,213,1155
E01005410,59,180,1311
E01005411,69,222,1257
E01005412,58,202,1430
E01005414,47,134,1114
E01005415,73,157,918
E01005416,53,167,1165
E01005417,100,204,1159
E01005418,53,175,1282
E01005420,115,238,1325
E01005421,167,237,1305
E01005422,89,190,1224
E01005428,95,246,1395
E01005432,141,284,1074
E01005441,160,267,1165
E01005442,66,179,1163
E01005443,41,153,1202
E01005444,95,236,1173
E01005445,97,223,1217
E01005446,81,179,1133
E01005447,183,303,1144
E01005448,193,277,1002
E01005449,103,241,874
E01005450,123,251,1296
E01005452,66,166,1140
E01005453,48,160,1112
E01005454,81,178,1190
E01005455,71,168,1347
E01005456,139,273,1177
E01005516,57,198,1158
E01005517,81,219,1206
E01005518,113,201,1111
E01005519,59,175,1324
E01005520,101,232,1425
E01005521,83,232,1112
E01005522,88,230,1026
E01005523,104,246,1586
E01005557,71,158,983
E01005558,166,243,1235
E01005561,101,159,1102
E01005562,120,223,1182
E01010868,117,259,1226
E01010869,132,253,1309
E01010870,82,235,1186
E01010871,104,257,1325
E01010872,119,262,1246
E01010873,58,186,980
E01010875,78,222,1434
E01010876,57,179,1392
E01010877,100,258,1167
E01010878,93,266,1397
E01010879,75,255,1504
E01010880,165,241,1076
E01010881,81,185,1386
E01010882,86,187,1175
E01010883,57,164,1312
E01010884,117,277,1208
E01010885,69,223,1138
E01010886,78,165,870
E01010888,87,205,1239
E01010889,137,333,1272
E01010890,113,225,1454
E01010891,138,259,1340
E01010892,62,213,1629
E01010893,67,214,1139
E01010894,90,255,1269
E01010895,114,209,1117
E01010896,66,167,1395
E01010897,52,168,1451
E01010898,75,212,1364
E01010899,69,165,1174
E01010900,66,164,1365
E01010901,79,250,1324
E01010902,110,188,1318
E01010903,96,222,1349
E01010904,52,161,1182
E01010905,63,205,1597
E01010906,29,134,1248
E01010907,37,173,1226
E01010908,88,264,1734
E01010909,83,217,1221
E01010910,97,230,948
E01010917,72,243,1499
E01010918,65,212,1418
E01010919,121,258,1212
E01010920,62,161,1447
E01010921,92,242,1306
E01010922,71,221,1619
E01010923,73,178,1350
E01010924,143,239,804
E01010927,76,250,1331
E01010928,119,225,1071
E01010929,88,296,1985
E01010930,111,248,1217
E01010934,92,259,1616
E01010935,62,179,1319
E01010936,46,198,1756
E01010937,74,172,1314
E01010938,106,197,1124
E01010939,89,185,1492
E01010940,80,225,1132
E01010941,81,187,1078
E01010942,125,242,1238
E01010943,107,239,1149
E01010944,115,229,1035
E01010945,78,227,1313
E01010946,48,185,1146
E01010947,42,189,1259
E01010948,115,269,1067
E01010949,89,237,1219
E01010950,115,216,1109
E01010951,86,224,1201
E01010952,57,210,1279
E01010953,32,144,1291
E01010954,52,185,2152
E01010955,41,127,1303
E01010956,57,173,1309
E01010957,49,155,1281
E01010958,146,316,1009
E01010959,110,267,1399
E01010960,141,244,1307
E01010961,69,155,939
E01010964,123,282,1224
E01010965,161,237,1075
E01010966,130,273,1288
E01010967,122,288,1094
E01010968,99,219,1505
E01010969,52,198,1447
E01010970,67,238,1536
E01010971,59,217,1630
E01010972,57,211,1325
E01010973,92,227,1354
E01010974,111,229,1184
E01010975,106,305,1122
E01010976,86,222,1486
E01010977,64,210,1241
E01010978,59,142,1102
E01010979,129,250,1134
E01010980,89,223,1187
E01010981,62,200,1210
E01010982,75,190,1071
E01010983,135,270,1205
E01010984,80,168,1039
E01010985,85,205,1126
E01010988,125,248,1101
E01010989,100,234,1167
E01010990,77,215,1344
E01010991,79,206,1291
E01010992,65,227,1417
E01010993,111,246,1329
E01010994,202,369,1156
E01010995,110,175,1066
E01010996,122,214,1267
E01010997,61,200,1194
E01010998,85,269,1257
