geocode,bad,fair,good
E01000037,76,190,1422
E01000039,85,207,1311
E01002249,65,205,1635
E01002252,81,209,1221
E01002253,65,195,1279
E01002254,73,182,1361
E01002255,74,182,1227
E01002256,70,211,1217
E01002257,62,192,1465
E01002258,124,283,1269
E01002259,61,172,1253
E01002260,81,210,1244
E01002261,71,209,1369
E01002262,98,253,1275
E01002263,51,176,1372
E01002264,127,271,1077
E01002265,53,184,1235
E01002266,107,230,1102
E01002267,129,239,1303
E01002268,70,165,1115
E01002269,97,217,1471
E01002270,63,205,1405
E01002271,51,161,1279
E01002272,58,150,1111
E01002273,71,157,1134
E01002274,56,188,1394
E01002275,50,163,1146
E01002276,131,322,1473
E01002277,101,213,1180
E01002278,108,252,1239
E01002279,93,226,1265
E01002280,107,215,1200
E01002281,144,256,1214
E01002282,109,258,1227
E01002283,120,230,1167
E01002284,131,260,1451
E01002285,55,179,1011
E01002286,59,207,1384
E01002287,74,207,1277
E01002288,53,149,1346
E01002289,56,190,1368
E01002290,63,233,1220
E01002291,75,207,1300
E01002292,92,232,1225
E01002293,59,165,1367
E01002294,95,209,1188
E01002295,79,154,1325
E01002296,77,233,1363
E01002297,117,232,1135
E01002298,79,208,1251
E01002299,106,224,1391
E01002300,96,256,1241
E01002303,124,289,1630
E01002304,105,236,1073
E01002309,96,246,1197
E01002310,144,288,1245
E01002311,106,239,1345
E01002312,100,257,1043
E01002313,124,243,1159
E01002314,115,249,1292
E01002315,93,229,1215
E01002316,141,278,1126
E01002317,48,173,1320
E01002318,64,199,1353
E01002319,82,219,1295
E01002320,62,141,1277
E01002321,65,185,1392
E01002322,47,209,1684
E01002323,63,215,1404
E01002324,111,259,1085
E01002333,62,154,1104
E01002334,75,213,1375
E01002336,62,187,1243
E01002337,71,179,1051
E01002339,57,183,1370
E01002340,33,148,1200
E01002341,67,191,1114
E01002342,72,212,1304
E01002343,72,235,1398
E01002344,83,200,1245
E01002345,79,229,1371
E01002346,79,184,1240
E01002347,84,197,1159
E01002348,79,208,1244
E01002349,100,219,1189
E01002350,125,192,1234
E01002351,64,184,1332
E01002352,90,200,1345
E01002353,93,251,1666
E01002354,38,161,1173
E01002355,57,158,1255
E01002356,114,289,1740
E01002358,58,201,1513
E01002359,48,161,1113
E01002360,93,266,1070
E01002361,99,240,1361
E01002362,48,166,1280
E01002363,97,247,1246
E01002364,106,230,1110
E01002365,68,187,1061
E01002366,58,187,1219
E01002367,62,172,1339
E01002369,96,234,1561
E01002370,117,277,1579
E01002371,93,229,1305
E01002372,77,204,1330
E01002373,81,233,1267
E01002374,70,183,1273
E01002375,117,258,1366
E01002376,42,144,1256
E01002377,76,193,1369
E01002378,52,197,1429
E01002379,65,172,1229
E01002380,90,219,1767
E01002381,70,180,1289
E01002382,78,194,1504
E01002383,55,165,1359
E01002384,61,209,1252
E01002385,73,185,1338
E01002386,68,221,1557
E01002387,65,195,1345
E01002388,45,194,1419
E01002389,48,211,1276
E01002390,39,155,1255
E01002391,123,258,1241
E01015924,92,221,1238
E01015932,75,215,1295
E01015971,104,224,1131
E01015972,116,266,1322
E01015973,120,233,1405
E01015974,59,151,1211
E01015975,94,199,1266
E01015976,140,246,1393
E01021435,85,266,1507
E01021436,87,245,1869
E01021437,114,235,1381
E01021438,47,197,1781
E01021439,84,226,2002
E01021445,71,259,1845
E01021446,68,233,1236
E01021454,30,135,1080
E01021468,51,207,1633
E01021472,127,199,1207
E01021473,72,199,1080
E01021474,45,172,1356
E01021475,44,119,1353
E01032741,55,120,903
E01032742,82,194,1034
E01033063,32,92,1216
E01033064,69,159,1142
