geocode,all
E01004766,30.89
E01004767,32.18
E01004768,4.09
E01004769,37.92
E01004770,33.11
E01004771,36.25
E01004772,53.23
E01004773,73.7
E01004774,53.86
E01004784,52.28
E01004785,24.6
E01004786,16.59
E01004787,53.53
E01004788,18.61
E01004789,2.48
E01004790,26.78
E01004791,30.99
E01004792,22.96
E01004793,52.3
E01004794,44.62
E01004795,36.63
E01004796,29.27
E01004797,42.9
E01004798,30.63
E01004799,46.8
E01004800,54.2
E01004801,31.21
E01004802,51.82
E01004803,6.66
E01004804,30.95
E01004805,16.59
E01004806,23.93
E01004807,46.12
E01004808,22.0
E01004809,49.36
E01004810,20.02
E01004811,35.7
E01004812,22.93
E01004813,73.07
E01004814,18.12
E01004815,66.3
E01004816,66.11
E01004817,18.44
E01004818,65.5
E01004819,42.82
E01004820,102.76
E01004822,53.66
E01004823,54.69
E01004824,62.18
E01004825,101.42
E01004826,87.87
E01004827,101.06
E01004828,125.7
E01004829,67.47
E01004830,62.11
E01004832,93.59
E01004833,2.78
E01004834,123.21
E01004846,104.78
E01004847,83.6
E01004848,19.41
E01004849,58.86
E01004850,92.52
E01004851,71.99
E01004852,82.84
E01004853,153.75
E01004854,112.99
E01004855,18.63
E01004856,35.76
E01004857,39.85
E01004858,49.98
E01004859,42.98
E01004860,50.48
E01004861,33.6
E01004862,49.53
E01004863,53.73
E01004864,71.26
E01004865,52.05
E01004866,45.29
E01004867,83.21
E01004868,88.7
E01004869,64.11
E01004870,59.65
E01004871,81.13
E01004872,63.8
E01004873,71.57
E01004874,57.64
E01004875,30.01
E01004876,47.64
E01004877,33.02
E01004878,63.44
E01004879,82.11
E01004880,28.37
E01004902,38.19
E01004903,27.53
E01004904,8.38
E01004905,46.55
E01004906,26.97
E01004910,19.33
E01004911,50.34
E01004912,24.95
E01004913,45.74
E01004914,25.64
E01004915,26.63
E01004916,33.82
E01004917,11.75
E01004918,61.46
E01004921,67.61
E01004922,61.19
E01004923,94.12
E01004924,2.52
E01004925,71.64
E01004926,58.62
E01004927,30.37
E01004928,76.81
E01004929,34.67
E01004930,33.89
E01004931,46.25
E01004932,29.0
E01004941,35.74
E01004942,68.02
E01004943,53.7
E01004944,67.52
E01004945,4.08
E01004946,41.9
E01004947,69.85
E01004948,19.63
E01004949,34.94
E01004950,11.06
E01004951,54.35
E01004952,39.66
E01004953,30.88
E01004954,11.35
E01004955,31.88
E01004956,10.14
E01004957,25.02
E01004958,55.12
E01004959,75.26
E01004960,39.77
E01004961,41.96
E01004962,56.23
E01004963,26.89
E01004964,45.79
E01004965,13.32
E01004966,27.38
E01004967,33.64
E01004968,52.52
E01004969,5.64
E01004970,27.75
E01004971,61.65
E01004976,47.14
E01004977,39.27
E01004978,47.66
E01004979,22.71
E01004980,65.91
E01004981,5.57
E01004982,10.83
E01004983,37.63
E01004984,54.53
E01004985,3.87
E01004986,17.85
E01004987,43.72
E01004988,32.72
E01004989,38.49
E01004990,54.82
E01004991,20.15
E01004992,19.49
E01004993,26.18
E01004994,18.99
E01004995,14.86
E01004996,59.89
E01004997,55.91
E01004998,28.97
E01004999,7.55
E01005000,13.67
E01005001,56.19
E01005002,64.9
E01005003,93.3
E01005004,49.37
E01005005,4.04
E01005006,8.57
E01005007,24.79
E01005008,42.96
E01005009,29.57
E01005010,6.38
E01005011,24.59
E01005012,23.4
E01005013,47.04
E01005014,24.4
E01005015,7.6
E01005016,40.02
E01005017,14.65
E01005018,34.07
E01005019,29.5
E01005020,30.64
E01005021,1.82
E01005022,5.18
E01005023,33.38
E01005024,18.96
E01005025,17.42
E01005026,69.38
E01005027,25.77
E01005028,64.53
E01005029,74.19
E01005030,41.03
E01005046,29.69
E01005047,2.25
E01005048,20.58
E01005049,12.15
E01005050,35.5
E01005051,24.89
E01005052,61.56
E01005053,21.12
E01005054,4.38
E01005055,39.09
E01005056,29.57
E01005057,26.64
E01005058,49.96
E01005059,28.46
E01005060,18.15
E01005327,41.35
E01005329,49.95
E01005333,52.62
E01005334,51.2
E01005335,37.0
E01005336,41.97
E01005337,79.93
E01005338,42.58
E01005339,8.68
E01005340,42.96
E01005348,85.13
E01005349,98.62
E01005350,40.38
E01005351,80.93
E01005352,80.14
E01005353,50.18
E01005354,33.53
E01005359,13.79
E01005360,14.87
E01005390,59.11
E01005391,11.06
E01005392,48.49
E01005393,33.17
E01005394,8.16
E01005395,43.37
E01005396,34.19
E01005398,28.93
E01005399,48.83
E01005400,38.83
E01005401,37.07
E01005402,42.5
E01005403,22.69
E01005433,26.13
E01005464,47.91
E01005465,30.74
E01005466,38.81
E01005467,14.79
E01005468,7.82
E01005469,59.91
E01005470,130.77
E01005471,39.88
E01005472,28.57
E01005473,55.73
E01005474,13.53
E01005475,56.36
E01005476,13.02
E01005477,37.51
E01005478,8.69
E01005479,12.94
E01005480,27.37
E01005481,43.45
E01005482,23.97
E01005483,102.62
