geocode,all
E02003184,65.01
E02003185,51.59
E02003186,53.78
E02003187,58.8
E02003188,53.03
E02003189,58.03
E02003190,99.34
E02003191,19.7
E02003192,53.74
E02003202,24.81
E02003203,56.11
E02003204,37.09
E02003205,38.56
E02003206,38.54
E02003207,21.68
E02003208,37.36
E02003209,28.36
E02003210,29.27
E02003211,16.82
E02003584,45.93
E02003585,5.53
E02003586,5.04
E02003587,28.59
E02003588,3.31
E02003589,11.43
E02003590,4.54
E02003591,3.69
E02003592,3.45
E02003593,0.59
E02003594,4.98
E02003595,4.05
E02003596,14.06
E02003597,0.75
E02003598,4.91
E02004242,29.48
E02004265,2.29
E02004266,0.67
E02004267,0.35
E02004268,8.56
E02004275,0.59
E02004276,14.27
E02004277,23.19
E02004278,32.68
E02004279,0.65
E02004280,0.83
E02004281,9.54
E02004282,10.62
E02004283,12.28
E02004284,45.49
E02004285,43.0
E02004286,42.35
E02004287,31.7
E02004288,9.14
E02004289,12.18
E02004801,4.51
E02006574,11.11
E02006883,61.85
E02006885,42.81
