geocode,all
E00108600,0.69
E00108705,51.41
E00108706,7.31
E00108707,32.84
E00108708,8.11
E00108709,0.53
E00108710,5.67
E00108717,41.43
E00108718,30.68
E00108719,41.87
E00108744,0.29
E00108746,36.22
E00108748,2.51
E00108749,0.33
E00108750,0.49
E00108751,0.33
E00108753,1.68
E00108754,0.33
E00108761,9.86
E00108765,5.62
E00108769,0.26
E00108770,4.12
E00109905,106.37
E00109906,53.3
E00109907,13.06
E00109908,52.81
E00109910,46.49
E00109911,32.8
E00109912,11.5
E00109914,52.8
E00109915,38.44
E00109916,71.95
E00109917,20.2
E00109918,40.5
E00109919,51.37
E00109920,94.68
E00109921,54.8
E00109922,75.88
E00109923,69.79
E00109924,43.56
E00109925,51.04
E00109926,3.29
E00109927,61.41
E00109928,24.42
E00109929,80.87
E00109930,35.12
E00109931,43.85
E00109932,3.03
E00109933,21.47
E00109934,0.24
E00109937,54.67
E00109938,15.5
E00109939,0.2
E00109940,5.21
E00109941,1.57
E00109942,17.36
E00109943,4.46
E00109949,62.92
E00109950,63.33
E00109952,63.22
E00109953,15.13
E00109954,74.25
E00109955,29.13
E00109956,69.62
E00109958,28.91
E00109959,58.3
E00109961,86.58
E00109962,60.36
E00109963,32.39
E00109964,39.01
E00109965,84.51
E00109966,21.46
E00109967,66.02
E00109968,37.31
E00109969,123.81
E00109972,73.32
E00109973,73.32
E00109974,86.22
E00109975,29.53
E00109976,13.7
E00109977,10.15
E00109978,31.43
E00109979,72.12
E00109980,19.56
E00109981,38.59
E00109982,90.78
E00109983,47.68
E00109984,89.97
E00109985,76.37
E00109986,47.88
E00109987,66.74
E00109988,47.13
E00109989,50.31
E00109990,63.79
E00109991,17.45
E00109992,0.44
E00109993,8.47
E00109994,4.77
E00109995,0.93
E00109996,0.98
E00109997,5.16
E00109998,1.08
E00109999,1.52
E00110000,0.99
E00110001,14.62
E00110002,4.21
E00110003,1.59
E00110004,0.82
E00110005,0.39
E00110006,2.87
E00110007,38.06
E00110008,12.64
E00110009,73.22
E00110010,0.54
E00110012,4.05
E00110013,28.08
E00110014,48.06
E00110015,1.68
E00110016,0.97
E00110017,2.31
E00110018,0.6
E00110019,2.24
E00110020,2.29
E00110021,0.57
E00110022,2.65
E00110023,0.51
E00110024,5.87
E00110025,18.97
E00110026,47.71
E00110027,21.77
E00110028,4.8
E00110029,0.36
E00110030,0.49
E00110031,0.42
E00110032,1.9
E00110033,2.41
E00110034,0.76
E00110035,3.74
E00110036,0.33
E00110037,1.92
E00110038,0.48
E00110039,0.62
E00110040,0.76
E00110042,63.65
E00110043,3.69
E00110044,5.52
E00110045,22.89
E00110046,47.85
E00110047,57.66
E00110048,22.52
E00110049,63.35
E00110050,80.39
E00110051,64.32
E00110052,94.37
E00110053,23.92
E00110054,2.57
E00110055,40.13
E00110056,62.45
E00110057,7.46
E00110058,45.26
E00110059,85.71
E00110060,53.23
E00110062,22.38
E00110063,96.98
E00110064,32.96
E00110067,11.0
E00110068,24.89
E00110069,2.84
E00110070,25.81
E00110071,96.71
E00110072,106.94
