geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
W00000001,32,33,28,28,54,65,66,23,34
W00000002,20,12,32,13,38,41,38,23,40
W00000003,40,38,39,34,58,49,48,20,30
W00000004,30,38,23,36,43,64,86,32,42
W00000022,28,38,36,37,45,43,43,17,22
W00000023,28,28,22,35,40,42,65,20,26
W00000024,24,33,32,34,50,71,51,18,32
W00000025,26,29,20,37,45,46,42,9,29
W00000026,33,30,24,27,49,34,50,20,24
W00000027,20,32,22,34,52,53,61,17,64
W00000028,33,34,24,29,43,38,63,18,29
W00000029,16,22,31,13,30,55,41,13,34
W00000030,47,43,39,41,51,67,65,18,28
W00000031,43,49,29,48,70,52,49,16,28
W00000037,75,58,40,57,64,65,68,25,37
W00000038,38,37,55,46,46,70,61,16,36
W00000039,57,43,47,43,68,41,44,20,42
W00000040,20,29,25,36,48,39,55,24,34
W00000041,39,42,33,31,56,44,21,12,16
W00000042,11,26,17,15,35,27,59,15,54
W00000043,24,25,17,25,33,32,56,29,51
W00000044,52,54,36,50,78,91,67,31,50
W00000045,15,38,15,20,31,46,53,26,49
W00000046,21,15,20,15,26,30,38,23,55
W00000047,21,23,16,22,24,43,64,17,43
W00000052,14,27,28,11,38,45,43,15,38
W00000053,50,46,51,62,64,66,37,17,32
W00000054,31,23,10,18,31,34,45,24,54
W00000055,32,23,22,34,29,33,44,23,40
W00000056,19,29,19,19,42,39,30,11,42
W00000064,29,14,39,25,26,50,30,8,31
W00000065,44,21,43,36,26,40,28,13,21
W00000066,34,48,35,48,47,32,22,12,11
W00000067,76,33,55,87,56,65,53,22,33
W00000068,54,45,55,50,67,56,36,13,34
W00000069,44,45,52,39,44,34,36,16,36
W00000075,27,23,39,31,37,24,34,18,14
W00000076,51,43,40,55,47,34,25,6,8
W00000077,46,47,69,55,52,53,38,9,16
W00000078,31,34,38,35,41,23,34,14,12
W00000079,37,30,39,38,46,38,26,9,16
W00000080,67,56,40,47,39,35,19,2,14
W00000081,28,47,36,38,64,33,39,11,17
W00000082,29,34,40,35,34,29,32,15,23
W00000083,32,45,19,27,54,65,54,17,30
W00000091,23,37,31,26,49,46,65,19,28
W00000092,5,19,16,7,12,30,60,29,46
W00000093,7,17,16,9,15,25,47,28,57
W00000095,6,15,6,7,29,33,40,33,49
W00000096,24,26,25,15,33,22,38,8,22
W00000097,34,38,38,25,44,71,65,25,32
W00000098,32,36,27,28,54,50,55,13,27
W00000099,24,52,40,34,51,50,50,23,43
W00000109,29,34,26,31,36,23,34,12,26
W00000110,33,36,22,44,43,49,63,22,26
W00000113,26,38,29,34,54,30,38,13,36
W00000114,37,34,40,38,58,41,32,9,24
W00000115,43,51,65,45,67,69,56,18,26
W00000116,93,58,56,64,49,29,37,3,0
W00000117,121,29,80,112,60,13,6,0,2
W00000118,70,63,50,56,54,35,24,8,8
W00000119,22,25,127,43,33,32,25,10,22
W00000120,37,36,34,37,44,52,55,25,35
W00000121,33,29,44,42,43,43,24,11,22
W00000122,34,30,34,24,50,41,29,8,36
W00000123,41,36,49,56,52,30,16,12,22
W00000124,31,37,33,31,72,69,62,24,32
W00000125,20,37,29,26,34,39,41,17,26
W00000126,62,54,46,41,76,59,59,25,43
W00000132,30,30,24,35,54,41,52,11,25
W00000133,52,64,59,50,79,68,45,28,29
W00000134,48,36,51,61,38,46,53,10,21
W00000135,23,31,44,31,43,52,64,30,60
W00000136,46,45,41,54,43,31,33,16,24
W00000137,27,33,19,22,36,29,33,11,17
W00000139,59,59,66,44,55,56,54,9,17
W00000140,46,30,43,53,46,60,67,23,33
W00000143,20,23,28,32,27,50,41,14,29
W00000144,44,25,18,38,32,27,42,15,40
W00000145,53,53,47,45,43,43,43,17,30
