geocode,bad,fair,good
E01013458,133,224,1276
E01013459,108,234,1654
E01013470,99,264,1107
E01013471,90,259,1509
E01013472,180,362,1551
E01013473,98,249,1169
E01013474,119,311,1105
E01013475,98,216,1273
E01013476,72,181,1194
E01013477,106,305,1382
E01013486,142,287,1575
E01013487,155,305,1794
E01013488,64,224,1275
E01013489,100,275,1190
E01013490,88,203,1230
E01013491,87,289,1292
E01013492,94,231,1270
E01013493,90,270,1157
E01013494,107,301,1452
E01013495,95,244,1427
E01013496,115,222,1208
E01013497,98,233,1202
E01013498,83,244,1129
E01013499,138,291,955
E01013500,115,322,1253
E01013501,117,250,1033
E01013502,114,227,1088
E01013503,80,213,1232
E01013504,86,249,1577
E01013514,75,178,1379
E01013515,98,241,1503
E01013517,136,332,958
E01013518,120,246,1050
E01013519,41,115,1492
E01013520,41,179,1312
E01013521,139,271,936
E01013539,56,204,2216
E01013540,64,203,1291
E01013541,62,136,1427
E01013544,60,168,1616
E01013545,107,210,1328
E01013546,66,210,1403
E01013560,49,202,1258
E01013562,104,286,991
E01013563,45,162,1151
E01013565,88,201,1430
E01013566,167,265,1587
E01013567,122,267,1633
E01013568,141,299,1625
E01013569,109,257,1215
E01013570,133,267,1564
E01013571,211,269,1424
E01013572,150,304,1270
E01013573,143,290,1640
E01013583,142,245,1276
E01013584,136,269,1465
E01013585,124,253,1374
E01013586,120,210,1222
E01013587,81,223,1224
E01013588,135,250,1147
E01013589,79,238,1106
E01013590,119,271,1384
E01013591,135,297,1603
E01019834,62,203,1241
E01019835,48,156,1417
E01019837,91,257,1583
E01019838,120,281,1268
E01019839,45,199,1621
E01019840,105,236,1283
E01019841,75,196,1251
E01019842,144,276,1292
E01019843,95,227,1218
E01019844,110,283,1155
E01019845,51,129,1144
E01019846,77,205,957
E01019847,67,173,1116
E01019848,29,134,1963
E01019850,87,210,1265
E01019851,108,279,1252
E01019852,101,229,1462
E01019853,47,188,1308
E01019854,83,264,1394
E01019855,55,176,1328
E01019856,150,245,1101
E01019857,36,119,1120
E01019858,110,243,1268
E01019859,83,265,1326
E01019860,54,181,1087
E01019861,142,303,1338
E01019862,93,277,1110
E01019863,159,275,1159
E01019864,104,216,1172
E01019865,73,190,1055
E01019866,80,299,2008
E01019867,81,230,1241
E01019868,52,192,1479
E01019869,31,121,1510
E01019870,106,294,1196
E01019871,114,272,1382
E01019872,81,292,1525
E01019873,50,140,1271
E01019874,77,192,1180
E01019875,55,141,1222
E01019876,127,308,1493
E01019877,132,274,1164
E01019878,110,251,1190
E01019879,81,240,1530
E01019880,55,167,1385
E01019881,51,188,1120
E01019882,89,250,1226
E01019883,128,316,2401
E01019885,79,206,1416
E01025914,34,112,1240
E01025915,47,166,1080
E01025916,61,143,1265
E01025917,49,197,1796
E01025918,107,250,1202
E01025919,125,205,1190
E01025920,91,254,1296
E01025921,95,252,1273
E01025947,96,269,1434
E01025948,56,153,1527
E01025949,125,260,1289
E01025950,120,273,1290
E01025951,54,214,1521
E01025952,90,238,1122
E01025953,69,174,878
E01025954,63,171,1282
E01025955,43,154,1172
E01029407,83,194,1177
E01029408,98,244,1776
E01029409,100,236,1345
E01029410,98,203,1255
E01029413,83,208,1197
E01029414,43,190,1425
E01029415,34,124,1464
E01029416,67,178,1000
E01029417,51,182,985
E01029418,59,194,1853
E01029419,76,193,1278
E01029420,105,244,1383
E01029426,100,220,1427
E01029427,132,251,1138
E01029428,49,166,1369
E01029429,67,200,1083
E01029434,81,186,1300
E01029435,74,240,1182
E01029436,120,297,1442
E01029437,164,331,1822
E01029438,85,225,1202
E01029439,71,217,1157
E01029440,35,141,1117
E01029441,72,177,1264
E01029442,49,163,1130
E01029443,57,189,1431
E01029444,85,244,1261
E01029445,127,277,1528
E01029446,89,246,1395
E01029447,103,215,1421
E01029448,127,308,1225
E01029449,87,240,1323
E01029450,137,242,1123
E01029451,95,283,1367
E01029452,119,314,1141
E01029453,140,281,1085
E01029454,47,182,1409
E01029455,46,206,1575
E01029456,82,250,1187
E01029457,35,114,1221
E01029458,64,210,1221
E01029463,63,170,1028
E01029464,93,262,1218
E01029465,55,227,1221
E01029466,49,162,1349
E01029468,103,250,1302
E01029469,87,257,1502
E01029470,71,204,1287
E01029471,89,239,1444
E01029472,99,233,1299
E01029477,52,172,1323
E01029478,91,196,1295
E01029516,91,242,1605
E01032896,54,141,897
E01032897,66,146,961
E01032898,106,187,963
E01033168,41,152,1157
E01033169,20,84,1670
E01033170,49,162,1021
E01033171,83,181,1135
E01033172,79,194,1284
E01033531,33,109,1454
E01033532,24,98,1341
E01033533,29,108,1559
E01033534,17,52,1004
E01033535,38,151,1358
E01033536,60,179,1409
E01033537,117,230,1338
