geocode,all
E02000002,31.34
E02000003,46.91
E02000004,24.8
E02000005,72.06
E02000007,50.65
E02000008,81.48
E02000009,87.39
E02000010,76.84
E02000011,38.82
E02000012,76.04
E02000013,64.4
E02000014,78.83
E02000015,55.54
E02000016,86.62
E02000017,96.95
E02000018,65.47
E02000019,27.24
E02000020,27.13
E02000021,27.44
E02000022,117.2
E02000023,37.14
E02000065,23.92
E02000066,61.29
E02000067,37.82
E02000068,32.52
E02000069,42.68
E02000070,42.43
E02000071,61.93
E02000072,26.82
E02000073,67.03
E02000074,67.8
E02000075,51.77
E02000077,70.02
E02000078,51.52
E02000079,47.73
E02000080,55.75
E02000081,34.06
E02000082,59.27
E02000083,26.13
E02000084,41.03
E02000085,48.62
E02000086,49.23
E02000087,20.4
E02000088,38.71
E02000089,56.91
E02000090,48.22
E02000091,35.42
E02000092,10.72
E02000127,38.12
E02000128,28.75
E02000133,16.07
E02000134,55.67
E02000136,12.56
E02000140,42.61
E02000142,46.55
E02000144,43.73
E02000145,7.17
E02000146,46.15
E02000148,23.46
E02000149,41.03
E02000151,36.04
E02000152,25.54
E02000153,34.5
E02000154,38.15
E02000155,38.0
E02000157,32.54
E02000158,34.08
E02000159,11.57
E02000160,9.29
E02000161,48.92
E02000162,5.25
E02000163,6.77
E02000165,12.44
E02000313,89.87
E02000314,41.29
E02000315,76.12
E02000316,57.05
E02000317,128.22
E02000318,89.08
E02000319,118.53
E02000320,45.37
E02000321,115.68
E02000323,140.17
E02000324,56.11
E02000326,96.8
E02000327,36.72
E02000328,75.41
E02000329,35.07
E02000331,78.92
E02000332,35.95
E02000333,49.7
E02000334,46.69
E02000335,50.6
E02000337,56.54
E02000339,47.51
E02000340,18.64
E02000341,42.88
E02000342,47.41
E02000343,53.12
E02000344,49.43
E02000464,11.01
E02000465,28.32
E02000466,13.2
E02000467,70.97
E02000468,19.01
E02000469,37.59
E02000470,11.66
E02000471,34.83
E02000472,58.53
E02000473,33.58
E02000474,37.8
E02000475,32.81
E02000476,53.71
E02000477,53.5
E02000478,23.62
E02000479,59.16
E02000480,29.02
E02000481,6.36
E02000482,22.63
E02000483,47.51
E02000484,44.3
E02000485,38.12
E02000486,57.8
E02000487,6.09
E02000488,40.64
E02000489,30.33
E02000490,38.16
E02000491,18.38
E02000492,4.46
E02000493,48.17
E02000661,49.29
E02000665,98.91
E02000668,66.0
E02000675,57.23
E02000678,58.91
E02000683,67.19
E02000714,148.03
E02000715,172.86
