geocode,bad,fair,good
E00009587,15,25,177
E00009588,12,28,153
E00009591,12,32,180
E00009592,26,51,138
E00009593,34,31,183
E00009594,5,19,322
E00009596,10,20,272
E00009597,8,28,299
E00012792,25,58,286
E00012793,16,53,290
E00012794,15,34,266
E00012795,20,24,238
E00012796,16,40,262
E00019092,3,15,230
E00019093,24,43,115
E00019094,13,24,288
E00019095,13,31,275
E00019096,16,55,357
E00019097,10,14,337
E00019098,10,26,345
E00019099,10,36,287
E00019100,3,19,335
E00019101,4,15,328
E00019102,3,30,306
E00019103,8,25,303
E00019104,9,36,278
E00019105,7,25,233
E00019106,4,23,320
E00019107,10,24,322
E00019110,10,22,332
E00019114,15,38,301
E00019118,14,33,305
E00019120,4,14,249
E00019121,3,20,279
E00019122,6,16,207
E00019123,7,36,291
E00019124,1,22,313
E00019127,9,29,306
E00019370,4,15,235
E00019371,8,21,307
E00019372,10,28,276
E00019373,2,12,274
E00019374,9,26,328
E00019375,7,27,324
E00019377,1,18,288
E00019378,2,11,273
E00019379,2,10,208
E00019380,6,13,249
E00019382,10,26,242
E00019383,15,22,247
E00019386,5,10,267
E00019387,12,32,203
E00019389,7,14,263
E00019390,7,22,203
E00019391,16,26,198
E00019392,12,19,254
E00019393,10,31,191
E00019394,7,25,302
E00019395,10,24,340
E00019396,7,23,209
E00019397,7,19,206
E00019398,20,45,219
E00019399,14,38,230
E00019400,10,31,330
E00019401,7,20,258
E00019402,17,29,248
E00019403,6,14,221
E00019404,10,33,241
E00019405,13,18,310
E00019406,3,15,293
E00019407,11,25,279
E00022629,13,27,245
E00022630,2,14,201
E00022636,9,18,265
E00022639,19,42,311
E00022667,4,20,487
E00022668,9,39,244
E00022672,16,22,277
E00022675,14,24,280
E00023002,21,46,188
E00023003,6,22,295
E00023032,31,44,434
E00023033,25,41,316
E00023034,58,100,175
E00023035,11,42,210
E00023036,18,35,270
E00023037,18,40,251
E00023191,4,11,378
E00023192,8,16,265
E00023209,14,41,231
E00023210,16,31,174
E00023211,9,28,255
E00023212,4,17,212
E00023213,8,23,281
E00023214,4,12,232
E00023216,11,24,286
E00023217,2,11,261
E00023218,6,21,243
E00023219,18,25,253
E00023220,6,23,290
E00023221,10,10,269
E00023222,3,22,295
E00023224,13,24,267
E00023227,9,10,272
E00023228,3,18,271
E00023231,2,10,224
E00023232,2,13,369
E00023233,5,19,232
E00023368,5,22,298
E00023369,18,34,266
E00023370,4,22,342
E00023371,7,18,341
E00023372,17,38,254
E00023373,19,31,236
E00023374,15,30,264
E00023375,3,14,253
E00023376,21,35,216
E00023377,5,34,283
E00023378,8,29,392
E00023379,13,34,231
E00023380,17,32,233
E00023381,11,54,236
E00023382,25,26,256
E00023383,87,67,320
E00023384,16,23,262
E00023386,8,20,262
E00023387,38,55,329
E00023389,17,40,303
E00023395,3,16,185
E00023396,11,25,254
E00023397,13,32,234
E00023398,6,35,267
E00023399,24,51,214
E00023400,15,31,259
E00023401,9,14,189
E00023402,19,34,222
E00023403,14,18,291
E00023404,8,13,311
E00023405,2,10,286
E00023406,20,42,288
E00023407,15,44,342
E00023408,12,22,271
E00023409,10,29,319
E00023410,5,20,260
E00023411,21,45,260
E00170903,12,47,660
E00170907,7,35,189
