geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00015203,49,51,63,56,69,29,27,20,82
E00015207,47,26,85,61,47,19,20,6,5
E00015208,38,22,142,117,53,38,20,8,9
E00015209,48,52,126,82,62,30,12,9,13
E00015210,20,15,82,70,34,21,19,7,9
E00015211,20,10,68,87,48,21,7,5,14
E00015212,12,10,96,57,25,17,12,8,7
E00015213,31,26,98,73,67,32,11,4,12
E00015214,62,51,72,61,80,17,13,10,12
E00015215,42,20,80,80,43,36,15,3,9
E00015216,9,5,67,59,31,15,8,5,6
E00015217,17,9,115,81,36,19,11,6,9
E00015218,35,14,49,65,41,26,12,4,9
E00015219,43,11,214,119,55,20,14,10,7
E00015220,15,17,83,82,37,21,19,5,2
E00015221,22,21,126,59,47,29,12,9,14
E00015222,19,30,125,85,43,16,7,1,7
E00015223,12,5,79,111,29,14,10,2,3
E00015224,19,13,60,60,35,31,22,8,9
E00015225,28,25,30,39,41,20,18,9,17
E00015227,59,40,82,62,59,32,19,10,20
E00015228,37,23,148,101,45,31,11,6,10
E00015283,46,17,115,102,55,21,11,3,4
E00015285,19,12,101,83,40,17,7,8,35
E00015288,19,10,104,72,23,19,17,3,17
E00015291,13,5,117,78,29,13,18,4,10
E00015341,32,22,84,82,34,24,2,3,1
E00015342,74,118,101,75,73,69,25,7,13
E00015343,9,10,74,51,31,15,18,6,20
E00015344,38,63,56,48,51,37,20,4,5
E00015345,23,32,112,88,57,24,9,5,6
E00015346,34,12,77,64,40,21,16,15,26
E00015347,20,19,108,88,37,36,10,6,7
E00015348,35,42,86,95,59,12,7,8,8
E00015349,29,12,83,72,48,35,10,5,14
E00015350,32,29,54,63,51,24,7,2,5
E00015351,32,20,117,58,43,22,14,10,22
E00015352,44,42,24,45,60,28,12,5,0
E00015353,123,119,93,89,95,51,26,15,27
E00015354,56,46,60,66,55,44,13,4,6
E00015355,75,34,66,54,43,27,17,2,7
E00015356,3,12,55,51,48,31,11,5,7
E00015357,49,109,63,45,57,37,13,3,7
E00015358,33,30,35,54,61,33,26,5,16
E00015359,101,101,85,74,100,45,26,6,18
E00015360,72,53,66,54,57,28,16,4,9
E00015361,48,44,60,45,63,28,16,1,11
E00015362,110,89,74,74,70,43,15,6,3
E00015363,43,37,137,58,38,38,14,3,0
E00015364,57,44,85,59,53,30,25,7,17
E00015366,56,35,52,33,72,24,14,5,7
E00015367,56,63,70,59,48,40,23,12,14
E00015368,70,44,58,52,55,27,14,4,3
E00015369,116,62,48,64,41,36,18,5,9
E00015370,47,22,79,88,38,15,5,0,0
E00015371,47,34,46,37,46,31,17,1,8
E00015372,34,42,50,35,38,48,28,21,18
E00015373,29,44,43,46,43,21,9,4,11
E00015374,26,22,63,34,44,24,14,8,5
E00015375,56,45,39,56,53,25,10,2,17
E00015376,27,79,69,36,53,38,13,9,8
E00015377,48,59,151,104,59,25,16,2,2
E00015378,57,39,47,54,44,34,19,7,11
E00015379,39,48,51,51,33,30,6,3,7
E00015380,41,50,45,40,51,38,14,2,2
E00015381,88,65,58,58,57,46,14,8,2
E00015382,18,9,165,128,53,14,9,3,3
E00015383,25,15,94,77,56,18,6,0,4
