geocode,asian,black,mixed,other,white
E02002805,42,22,48,8,5581
E02002809,91,84,135,22,6344
E02002827,1038,626,323,96,4348
E02002828,4456,192,175,137,2622
E02002829,1293,830,436,121,7929
E02002830,2277,1466,463,255,5588
E02002831,4548,167,161,183,1773
E02002832,6559,205,139,114,1055
E02002833,6430,213,160,151,1206
E02002834,2740,368,267,239,6117
E02002835,6419,627,456,693,4433
E02002836,7889,224,159,91,968
E02002837,3142,758,361,273,2911
E02002838,570,511,268,99,6275
E02002839,2313,264,283,188,4590
E02002842,740,569,370,111,5868
E02002843,10106,921,393,395,1234
E02002844,7970,2321,333,412,918
E02002845,5462,880,479,308,3221
E02002846,943,169,227,93,5953
E02002847,8268,491,156,439,920
E02002848,7780,1130,289,373,1627
E02002849,2093,762,622,333,8622
E02002851,4339,171,189,311,2974
E02002852,245,731,254,47,5821
E02002853,8324,717,396,578,2784
E02002854,694,420,327,119,6664
E02002855,1776,264,237,321,3985
E02002856,2123,303,414,301,8480
E02002857,381,222,298,52,5277
E02002858,1540,128,249,165,5382
E02002860,461,180,240,37,7026
E02002861,429,661,402,98,6162
E02002862,177,279,308,23,7530
E02002863,79,153,113,21,7446
E02002864,40,11,34,5,5761
E02002865,117,44,95,13,7633
E02002866,41,20,60,9,7254
E02002867,88,23,87,15,8207
E02002868,484,431,220,37,4601
E02002869,157,351,456,16,6445
E02002871,164,386,375,19,6897
E02002872,187,623,672,26,7224
E02002873,463,855,656,55,7013
E02002874,791,565,563,114,5925
E02002875,501,751,785,42,6171
E02002876,810,598,588,54,5907
E02002877,331,306,358,55,6477
E02002878,330,1034,817,35,6767
E02002879,1461,734,678,92,6142
E02002880,529,848,852,64,6346
E02002881,274,451,489,27,4934
E02002882,901,500,495,90,6215
E02002883,563,782,782,72,5375
E02002884,2241,367,336,120,3067
E02002885,2841,1009,655,289,3355
E02002886,2985,587,483,288,4442
E02002887,517,245,266,48,5387
E02002888,492,1101,736,123,4102
E02002889,1143,661,754,158,5869
E02002890,2251,1468,1038,401,6012
E02002891,1475,369,440,90,5958
E02002892,472,456,443,41,4659
E02002893,3553,1685,1004,464,6713
