geocode,asian,black,mixed,other,white
E01019078,7,1,6,1,1531
E01019079,6,0,2,0,1461
E01019080,25,1,10,1,1772
E01019081,0,1,4,0,1879
E01019082,2,3,8,1,1482
E01019083,9,1,12,3,1807
E01019084,6,1,8,1,1492
E01019085,33,6,6,3,1502
E01019086,11,1,4,0,1104
E01019087,7,0,5,1,1612
E01019088,38,4,18,0,1654
E01019089,4,1,4,2,1583
E01019090,4,0,6,1,1561
E01019091,0,0,5,1,1852
E01019092,18,5,17,3,1572
E01019093,6,1,4,0,1550
E01019094,2,1,9,0,1691
E01019095,11,0,17,1,1507
E01019096,4,0,7,1,2262
E01019097,8,5,14,1,1775
E01019098,1,0,6,0,1637
E01019099,4,0,11,0,1692
E01019100,4,2,6,3,1645
E01019101,1,1,8,0,1497
E01019102,6,1,9,3,1709
E01019103,15,4,4,1,1267
E01019104,10,6,9,2,1330
E01019105,32,2,14,4,1075
E01019106,12,3,7,0,1446
E01019107,2,1,3,1,1601
E01019108,14,1,3,0,1469
E01019109,16,3,3,2,1794
E01019110,0,0,1,0,1672
E01019111,1,0,4,1,1531
E01019112,6,2,5,0,1680
E01019113,5,2,7,7,1728
E01019114,4,3,7,0,1458
E01019115,16,2,7,1,1583
E01019116,9,0,3,0,1240
E01019117,2,0,5,1,1301
E01019118,9,1,11,0,1348
E01019119,0,0,3,1,1505
E01019120,8,2,9,3,1761
E01019121,24,2,15,0,1948
E01019122,13,0,3,1,1398
E01019123,12,0,14,0,1551
E01019124,11,0,7,1,2064
E01019125,3,0,5,0,1528
E01019126,3,0,13,0,1687
E01019127,5,0,3,0,1557
E01019128,1,0,6,1,1623
E01019129,1,1,6,2,1684
E01019130,0,0,3,2,1678
E01019131,4,0,8,0,1928
E01019132,0,0,4,0,1799
E01019133,5,0,8,2,1531
E01019134,4,0,3,0,1516
E01019135,0,0,7,0,1586
E01019136,6,1,5,1,1607
E01019137,7,1,5,0,1082
E01019144,4,0,11,3,1440
