geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01015471,254,195,160,327,324,179,129,38,49
E01015472,480,351,340,622,521,233,158,27,22
E01015473,167,188,135,139,290,295,263,76,163
E01015474,178,199,117,144,262,289,247,90,118
E01015475,294,258,409,392,322,242,131,43,91
E01015476,214,188,515,480,350,227,146,53,78
E01015477,182,153,336,277,250,131,95,51,73
E01015478,179,176,228,237,250,177,111,51,74
E01015479,203,204,253,272,263,205,121,33,64
E01015480,354,274,416,479,343,273,142,38,52
E01015481,192,221,282,240,269,177,179,64,120
E01015482,109,152,145,124,223,211,163,64,87
E01015483,105,141,110,114,204,206,213,100,245
E01015484,105,144,110,112,228,220,216,98,170
E01015485,157,152,224,236,268,191,104,47,61
E01015486,148,156,169,155,196,219,221,73,102
E01015487,161,218,177,152,260,259,213,72,103
E01015488,152,167,160,176,211,215,173,64,121
E01015489,149,188,149,155,197,240,215,66,79
E01015490,166,133,156,196,194,208,147,37,48
E01015491,173,154,175,189,241,184,183,54,120
E01015492,204,235,169,189,210,184,149,29,65
E01015493,234,199,284,311,280,199,95,36,135
E01015494,171,152,465,385,269,158,86,30,67
E01015496,172,104,385,408,222,151,88,25,59
E01015497,195,136,237,326,278,171,115,32,102
E01015498,196,185,249,331,315,203,143,45,65
E01015499,126,176,158,143,239,270,123,12,23
E01015500,193,190,217,225,261,239,119,26,53
E01015501,130,197,158,160,235,256,152,27,54
E01015502,217,209,226,238,238,187,130,36,64
E01015503,170,157,170,173,180,190,108,42,124
E01015504,176,207,139,177,316,235,79,18,25
E01015505,207,192,225,290,279,171,97,8,27
E01015506,194,248,170,212,236,178,156,61,96
E01015507,304,257,227,211,237,159,124,30,64
E01015508,153,215,138,206,242,153,141,51,101
E01015509,200,164,274,308,228,170,134,52,90
E01015510,213,201,326,322,262,189,174,62,125
E01015511,184,139,258,266,231,196,136,36,110
E01015512,322,220,175,341,358,169,98,13,19
E01015513,201,182,220,269,331,180,122,30,20
E01015514,115,157,73,124,175,166,241,105,110
E01015515,155,167,161,192,250,244,188,41,33
E01015516,96,125,135,132,194,172,183,77,189
E01015517,116,129,92,131,189,198,263,123,197
E01015518,289,230,112,324,332,158,72,16,28
E01015525,227,157,229,262,311,187,159,26,20
E01015526,210,157,246,252,256,155,127,31,46
E01015527,252,261,190,217,263,200,184,60,124
E01015528,264,249,233,239,264,194,142,54,178
E01015529,148,164,165,183,215,181,233,77,175
E01015530,194,250,164,210,233,205,199,68,154
E01015532,199,174,194,266,267,194,110,31,121
E01015533,113,170,81,134,219,215,199,99,274
E01015534,157,140,280,280,257,208,220,66,296
E01015535,163,161,126,167,224,222,192,66,173
E01015536,327,266,312,326,363,280,231,79,216
E01015537,300,236,249,244,246,189,148,58,103
E01015538,220,238,258,229,268,178,173,61,142
E01015539,241,227,214,205,236,187,130,74,106
E01015540,280,260,278,231,284,188,136,55,147
E01015541,252,259,259,208,262,191,180,54,126
E01015542,193,234,176,188,201,181,134,54,110
E01015543,163,150,149,154,183,174,160,64,165
E01015544,265,212,259,215,187,193,142,44,149
E01015545,310,197,290,202,185,165,116,39,94
E01015546,345,253,290,212,219,145,120,36,82
E01015547,175,240,200,149,294,263,196,57,175
E01015548,183,209,84,167,289,302,190,57,96
E01015549,198,215,174,231,290,229,159,96,173
E01015550,146,150,223,201,261,266,252,97,206
E01015551,147,181,103,150,258,204,169,98,224
