geocode,female,male
W00001336,168,131
W00001337,151,173
W00001338,172,176
W00001339,151,137
W00001340,169,182
W00001341,139,128
W00001342,163,159
W00001343,176,167
W00001344,154,140
W00001345,158,156
W00001346,120,133
W00001347,146,151
W00001348,137,119
W00001349,153,144
W00001350,160,156
W00001351,166,147
W00001352,133,113
W00001353,126,126
W00001354,135,120
W00001355,160,158
W00001369,140,142
W00001371,136,137
W00001372,157,152
W00001373,246,257
W00001376,169,181
W00001377,172,175
W00001378,151,138
W00001379,155,163
W00001380,174,154
W00001381,140,131
W00001387,161,165
W00001395,168,156
W00001396,134,127
W00001397,142,153
W00001398,115,106
W00001399,158,132
W00001400,144,128
W00001401,173,177
W00001402,157,156
W00001403,127,154
W00001404,126,87
W00001405,160,136
W00001406,173,156
W00001407,131,126
W00001408,189,202
W00001409,159,165
W00001410,168,158
W00001411,73,85
W00001412,129,119
W00001413,183,188
W00001414,171,154
W00001415,128,132
W00001416,194,161
W00001417,183,181
W00001418,154,142
W00001419,175,152
W00001420,139,143
W00001421,123,120
W00001422,133,122
W00001423,263,274
W00001424,157,122
W00001425,106,112
W00001426,155,166
W00001427,218,204
W00001428,138,144
W00001429,219,244
W00001430,141,95
W00001431,140,141
W00001432,140,141
W00001433,143,126
W00001434,145,120
W00001435,163,154
W00001436,224,215
W00001437,108,107
W00001438,244,235
W00001439,136,143
W00001440,193,194
W00001441,169,165
W00001442,189,215
W00001443,226,217
W00001444,134,153
W00001467,170,131
W00001468,152,149
W00001469,137,113
W00001470,157,179
W00001471,128,129
W00001472,124,139
W00001473,170,145
W00001474,172,160
W00001475,82,107
W00001476,138,149
W00001477,100,106
W00001478,170,149
W00001479,167,195
W00001480,176,152
W00001481,160,172
W00001482,168,169
W00001483,167,156
W00001484,157,143
W00001485,190,186
W00001486,199,161
W00001487,167,153
W00001488,177,151
W00001489,226,189
W00001491,63,88
W00001492,162,159
W00001493,151,166
W00001494,166,153
W00001495,162,163
W00001496,125,135
W00001497,176,193
W00001498,140,125
W00001499,148,166
W00001500,166,151
W00001501,179,186
W00001502,156,141
W00001503,135,117
W00001504,145,138
W00001505,166,154
W00001506,185,164
W00001507,144,160
W00001508,221,242
W00001509,180,185
W00001510,278,272
W00001511,164,148
W00001512,134,136
W00001513,169,175
W00001514,153,138
W00001515,217,202
W00001516,174,156
W00001517,161,164
W00001518,133,135
W00001519,132,150
W00001520,192,170
W00001521,214,196
W00001522,156,144
W00001523,134,133
W00001524,184,186
W00001525,171,165
W00001526,206,208
W00001527,174,177
W00001528,153,142
W00001530,144,131
W00001531,211,241
W00001532,173,144
W00001533,187,189
W00001534,113,118
W00001574,134,149
W00001582,201,186
W00001609,144,183
W00001610,134,124
W00001617,256,261
W00001618,104,81
W00001619,172,154
W00001620,125,108
W00001621,117,106
W00001622,138,109
W00001623,86,70
W00001624,186,182
W00001625,195,163
W00001626,169,154
W00001627,167,153
W00001628,164,164
W00001653,106,97
W00001654,165,166
W00001658,154,158
W00001659,151,150
W00001660,154,128
W00001661,186,174
W00001662,118,108
W00001663,150,159
W00001664,158,187
W00001665,109,116
W00001671,141,154
W00001672,160,167
W00001674,183,173
W00001675,160,157
W00001676,123,149
W00001677,139,147
W00001678,110,120
W00001679,141,126
W00001680,190,187
W00001681,176,169
W00001683,144,117
W00001684,156,148
W00001685,147,151
W00001686,145,126
W00001687,193,143
W00001688,135,135
W00001689,166,147
W00001690,187,171
W00001691,145,139
W00001692,159,140
W00001693,108,125
W00001694,179,150
W00001695,162,159
W00001696,135,123
W00001697,134,106
W00001698,166,160
W00001699,157,158
W00001700,164,147
W00001701,161,175
W00001702,213,171
W00001703,166,147
W00001704,160,155
W00001705,162,163
W00001706,205,212
W00001707,172,160
W00001708,107,83
W00001709,153,129
W00001710,143,141
W00001711,119,127
W00001712,110,105
W00001713,211,231
W00001714,163,165
W00001715,151,171
W00001723,178,167
W00001724,189,162
W00001725,101,96
W00001726,90,82
W00001727,273,263
W00001728,161,166
W00001729,159,136
W00001730,133,132
W00001731,104,100
W00001732,163,146
W00001733,163,152
W00001734,163,142
W00001735,183,175
W00001736,165,172
W00001737,163,175
W00001738,109,97
W00001739,161,152
W00001740,116,105
W00001741,165,142
W00001742,185,164
W00001743,197,185
W00001744,225,220
W00001745,162,149
W00001746,98,93
W00001747,103,98
W00001748,210,205
W00001749,165,155
W00001750,165,177
W00001751,159,144
W00001752,149,165
W00001753,161,162
W00001754,173,150
W00001755,168,148
W00001756,151,149
W00001757,139,149
W00001758,146,154
W00001759,163,167
W00001760,241,272
W00001761,153,183
W00001762,138,140
W00001763,144,157
W00001764,66,78
W00001765,134,151
W00001766,127,125
W00001783,226,227
W00001784,128,140
W00001785,117,118
W00001786,163,157
W00001787,129,156
W00001789,153,153
W00001790,211,210
W00001791,167,132
W00001792,165,168
W00001793,130,157
W00001794,167,183
W00001795,161,162
W00001796,192,153
W00001797,149,171
W00001798,147,152
W00001799,160,166
W00001800,164,165
W00001801,238,207
W00001802,194,167
W00001803,128,72
W00001804,161,172
W00001805,146,137
W00001806,173,185
W00001807,152,139
W00001808,149,151
W00001809,121,140
W00001810,178,199
W00001811,135,143
W00001812,141,123
W00001823,132,135
W00010017,135,127
W00010019,132,138
W00010020,66,66
W00010022,221,203
