geocode,female,male
E00139394,148,122
E00139395,172,120
E00139396,136,140
E00139397,182,158
E00139398,147,135
E00139399,144,143
E00139400,164,125
E00139401,174,142
E00139402,148,124
E00139403,140,148
E00139404,154,140
E00139405,149,144
E00139406,176,151
E00139407,155,132
E00139408,172,152
E00139409,152,156
E00139410,218,201
E00139411,123,128
E00139412,135,120
E00139413,176,117
E00139414,115,114
E00139415,175,153
E00139416,141,141
E00139417,182,155
E00139419,149,130
E00139420,131,124
E00139421,165,122
E00139422,163,114
E00139423,180,167
E00139424,154,160
E00139425,189,168
E00139427,72,62
E00139429,167,154
E00139430,153,154
E00139431,171,158
E00139432,132,119
E00139433,159,147
E00139434,195,175
E00139435,163,157
E00139436,191,158
E00139437,200,176
E00139438,137,133
E00139439,170,148
E00139440,144,148
E00139443,193,208
E00139445,162,163
E00139448,181,168
E00139450,186,161
E00139451,185,182
E00139453,165,173
E00139454,162,159
E00139457,127,124
E00139458,151,135
E00139460,167,151
E00139462,142,118
E00139464,166,138
E00139465,134,146
E00139468,150,132
E00139483,164,133
E00139488,159,124
E00139496,179,134
E00139509,174,159
E00139510,115,130
E00139511,159,144
E00139512,147,124
E00139513,136,116
E00139514,117,106
E00139515,218,177
E00139516,158,156
E00139517,139,144
E00139518,124,137
E00139519,121,157
E00139520,153,141
E00139521,154,150
E00139522,123,95
E00139523,147,136
E00139524,109,85
E00139525,119,122
E00139526,166,167
E00139527,150,126
E00139528,104,101
E00139529,148,137
E00139530,135,122
E00139534,201,173
E00139535,119,106
E00139536,186,151
E00139537,155,164
E00139538,133,105
E00139539,145,124
E00139540,132,137
E00139541,105,110
E00139542,270,251
E00139554,132,140
E00139555,139,130
E00139556,147,142
E00139557,128,133
E00139558,167,151
E00139559,120,116
E00139560,146,138
E00139561,161,169
E00139562,139,131
E00139563,151,148
E00139564,149,149
E00139565,118,116
E00139566,202,174
E00139567,133,124
E00139568,156,142
E00139569,176,161
E00139571,145,145
E00139572,180,166
E00139573,155,134
E00139574,183,164
E00139575,159,162
E00139576,211,221
E00139577,204,209
E00139578,156,142
E00139579,107,117
E00139580,98,129
E00139581,173,142
E00139582,170,168
E00139583,131,150
E00139584,271,229
E00139585,174,161
E00139586,197,172
E00139587,161,167
E00139588,157,150
E00139589,153,150
E00139590,172,170
E00139591,159,148
E00139592,134,134
E00139593,99,104
E00139594,139,163
E00139595,144,117
E00139596,111,101
E00139597,132,139
E00139598,110,103
E00139599,146,118
E00139600,144,116
E00139601,155,121
E00139602,135,107
E00139603,141,121
E00139604,142,130
E00139605,150,138
E00139606,151,162
E00139607,121,109
E00139608,161,147
E00139609,126,114
E00139610,121,129
E00139611,143,114
E00139612,143,118
E00139639,165,161
E00139640,165,165
E00139641,183,165
E00139642,144,159
E00139643,152,145
E00139644,129,153
E00139645,144,143
E00139646,140,112
E00139647,138,139
E00139648,150,149
E00139649,155,149
E00139650,184,158
E00139651,136,128
E00139652,148,152
E00139653,139,125
E00139655,156,156
E00139656,148,143
E00139657,216,214
E00139658,138,140
E00139659,150,141
E00139660,131,137
E00139661,165,154
E00139662,152,178
E00139663,126,131
E00139664,122,127
E00139665,162,148
E00139666,85,68
E00139667,142,145
E00139668,163,158
E00139670,114,138
E00140051,145,137
E00140052,101,113
E00140054,122,129
E00140055,136,125
E00140056,125,124
E00140057,147,139
E00140058,160,152
E00140059,189,184
E00140060,131,124
E00140061,139,121
E00140063,170,139
E00140064,128,110
E00140092,167,145
E00140101,166,162
E00140105,133,109
E00140108,128,120
E00140109,122,106
E00140110,110,88
E00140111,166,135
E00140124,110,128
E00140125,82,94
E00140126,178,189
E00140127,100,101
E00140128,128,141
E00140129,120,111
E00140130,196,171
E00140131,119,128
E00140132,123,126
E00140133,123,111
E00140134,124,123
E00140135,132,121
E00140136,130,117
E00140137,145,128
E00140150,168,155
E00140151,128,108
E00140152,169,154
E00140153,140,137
E00140154,160,152
E00140155,152,136
E00140156,134,125
E00140157,116,112
E00140158,146,136
E00140159,163,141
E00140161,111,106
E00140162,135,132
E00140163,174,167
E00140164,151,161
E00140203,164,131
E00140206,115,101
E00140207,151,119
E00140208,133,126
E00140209,191,166
E00140211,150,151
E00140212,222,214
E00140213,154,155
E00140214,148,151
E00140215,188,189
E00140216,110,117
E00140217,162,144
E00140218,55,64
E00140221,145,149
E00140222,161,168
E00140223,135,139
E00140224,124,107
E00140225,134,127
E00140226,121,129
E00140227,130,135
E00140228,73,67
E00140229,130,109
E00140230,155,168
E00140231,150,151
E00140232,149,147
E00140233,98,107
E00140234,150,160
E00140235,167,151
E00140236,135,147
E00140237,158,145
E00140238,120,109
E00140239,163,128
E00140240,160,156
E00140242,146,153
E00140243,206,185
E00140244,137,128
E00140245,71,80
E00176337,168,162
E00176338,277,240
E00176339,279,282
E00176340,139,131
E00176341,150,157
E00176342,165,188
E00176346,186,177
E00176350,64,61
E00176351,154,134
E00176352,197,181
E00176364,144,139
