geocode,bad,fair,good
E01000125,186,349,2244
E01000126,113,227,1822
E01000127,91,173,1241
E01000128,92,230,1547
E01000129,164,206,1412
E01000130,89,185,1329
E01000131,100,211,1495
E01000132,67,162,1249
E01000133,129,225,1247
E01000134,80,180,1372
E01000135,83,185,1296
E01000136,60,172,1300
E01000137,149,231,1349
E01000138,68,148,1233
E01000139,52,139,1238
E01000140,82,146,1403
E01000141,93,215,1796
E01000142,145,248,1988
E01000143,113,161,1185
E01000144,59,129,1350
E01000145,44,130,1343
E01000146,60,158,1498
E01000147,64,206,1464
E01000148,116,239,1518
E01000150,103,234,1723
E01000151,89,188,1434
E01000152,63,190,1476
E01000153,112,224,1205
E01000154,108,176,1076
E01000155,55,151,1674
E01000176,117,262,1234
E01000179,44,129,1441
E01000183,82,168,1223
E01000192,70,198,1582
E01000193,68,199,1442
E01000194,60,187,1393
E01000196,79,228,1495
E01000197,62,171,1597
E01000198,52,157,1684
E01000199,59,199,1359
E01000200,78,269,1498
E01000201,47,156,1328
E01000202,49,171,1531
E01000203,85,192,1441
E01000204,54,173,1501
E01000205,29,122,1371
E01000206,45,146,1385
E01000207,47,127,1409
E01000209,57,204,1302
E01000210,44,88,1416
E01000211,83,202,1729
E01000212,21,103,1304
E01000213,30,83,1325
E01000214,29,128,1506
E01000215,82,166,1785
E01000216,81,177,1710
E01000217,43,124,1558
E01000218,55,138,1625
E01000219,61,176,1668
E01000220,126,227,1518
E01000221,102,169,1023
E01000222,70,200,1312
E01000223,83,178,1026
E01000224,61,185,1313
E01000225,61,150,1565
E01000226,131,228,1399
E01000227,90,217,1547
E01000233,64,181,1572
E01000234,50,167,1484
E01000235,82,212,1394
E01000236,72,158,1630
E01000237,60,155,1823
E01000238,66,176,1721
E01000239,84,166,1720
E01000240,70,185,1415
E01000241,50,189,1505
E01000242,87,249,1320
E01000243,73,208,1603
E01000244,75,178,1452
E01000245,114,238,1630
E01000255,78,181,1222
E01000256,55,151,1582
E01000257,110,228,1517
E01000258,75,186,1397
E01000259,100,261,2236
E01000260,76,182,1724
E01000262,74,198,1988
E01000278,45,142,1327
E01000295,68,166,1480
E01000296,67,175,1465
E01000297,57,159,1218
E01000298,89,195,1528
E01000299,75,241,1493
E01000300,70,175,1387
E01000301,63,158,1318
E01000302,103,201,1459
E01000303,65,146,1356
E01000304,42,166,1348
E01000305,96,223,1338
E01000306,80,209,1407
E01000307,90,215,1350
E01000308,132,252,1132
E01000309,68,178,1576
E01000310,111,236,1682
E01000311,31,110,1491
E01000312,103,197,1372
E01000313,85,205,1568
E01000314,68,170,1627
E01000317,91,205,1317
E01000319,62,130,1308
E01000471,73,176,1389
E01000472,55,131,1160
E01000473,88,262,1533
E01000474,86,233,1680
E01000475,95,203,1678
E01000476,60,228,1330
E01000477,78,224,1614
E01000478,77,229,1335
E01000479,75,213,1371
E01000480,67,187,1495
E01000481,85,190,1263
E01000482,180,325,2381
E01000483,130,217,1398
E01000484,102,184,942
E01000485,92,176,1107
E01000486,71,170,1461
E01000487,99,252,1539
E01000488,72,164,1340
E01000489,102,185,1294
E01000490,84,133,1389
E01000491,102,214,1680
E01000492,71,176,1068
E01000493,84,172,1381
E01000494,107,213,1418
E01000495,147,216,1211
E01000497,92,230,1434
E01000498,75,213,1392
E01000499,105,212,1415
E01000501,142,240,1492
E01000502,46,162,1185
E01000503,107,254,1607
E01000504,90,180,1406
E01000505,75,204,1381
E01000506,96,183,1392
E01000507,78,241,1315
E01000508,134,279,1548
E01000509,92,177,1184
E01000510,70,186,1417
E01000511,79,194,1356
E01000512,65,180,1457
E01000513,107,171,1415
E01000514,39,132,1341
E01000515,95,233,1374
E01000516,76,182,1449
E01000517,65,191,1353
E01000518,98,208,1356
E01000519,94,233,1596
E01000520,86,227,1324
E01000521,178,281,1720
