geocode,bad,fair,good
E01015301,103,262,1118
E01015302,127,315,1408
E01015303,136,253,1131
E01015304,178,294,1239
E01015305,106,276,1172
E01015306,140,276,1254
E01015307,137,260,996
E01015308,107,244,1356
E01015309,122,258,1070
E01015310,120,242,1174
E01015311,112,309,919
E01015312,88,175,978
E01015313,115,249,1005
E01015314,62,169,1296
E01015315,68,220,1644
E01015316,61,198,1332
E01015317,119,208,1247
E01015319,36,163,1239
E01015320,56,190,1440
E01015321,116,231,1514
E01015322,66,184,1410
E01015323,45,144,1396
E01015324,59,166,1324
E01015325,66,154,1486
E01015330,97,253,1470
E01015331,79,236,2000
E01015332,77,253,1194
E01015333,57,235,1289
E01015334,145,301,1165
E01015335,82,209,1392
E01015336,69,237,1295
E01015337,95,212,1390
E01015338,205,354,1256
E01015339,119,202,1266
E01015340,121,247,1209
E01015341,132,236,1122
E01015342,53,134,1390
E01015343,104,234,1213
E01015346,76,197,1392
E01015348,76,236,1518
E01015349,64,211,1239
E01015350,65,227,1159
E01015351,57,164,1288
E01015352,47,168,1314
E01015353,51,152,947
E01015354,64,205,1460
E01015355,87,241,1361
E01015356,65,201,1500
E01015357,142,253,1166
E01015358,105,236,1614
E01015359,136,277,1153
E01015360,52,149,1586
E01015373,54,162,1488
E01015374,90,222,1998
E01015375,69,172,1666
E01015376,56,159,1558
E01015377,70,187,1380
E01015378,40,153,1542
E01015379,106,244,1111
E01015380,136,311,1269
E01015381,116,307,1206
E01015382,97,235,1527
E01015383,114,243,1062
E01015384,93,219,1296
E01015385,137,319,1275
E01015387,69,225,1175
E01015388,54,167,1376
E01015395,82,225,1020
E01015396,66,194,1280
E01015397,23,116,1357
E01015398,45,123,1222
E01015399,77,191,1241
E01015400,50,200,1268
E01015401,47,184,1292
E01015407,77,228,1173
E01015408,72,204,1129
E01015409,77,168,1262
E01015410,52,137,1326
E01015411,55,164,1140
E01015412,33,122,1152
E01015413,70,174,1213
E01015414,66,171,1217
E01015415,84,162,1016
E01015416,66,129,1140
E01015417,91,238,1131
E01015418,71,204,1247
E01015419,51,216,1489
E01015420,110,252,1198
E01015421,91,273,1071
E01015422,33,126,1288
E01015431,22,91,1374
E01015432,79,199,1365
E01015433,43,194,1243
E01015434,87,216,1328
E01015435,57,138,1328
E01015436,68,168,1112
E01015437,52,159,1069
E01015442,161,318,1444
E01015443,112,272,1407
E01015444,106,220,1409
E01015449,106,254,1330
E01017136,46,126,1451
E01017137,29,105,1585
E01017138,91,241,1993
E01017140,98,255,1144
E01017147,58,159,1215
E01017150,73,208,1230
E01017151,93,251,1229
E01017152,91,189,1283
E01017180,49,163,1279
E01017181,92,211,1102
E01017182,168,317,916
E01017183,44,204,1380
E01017184,115,197,1095
E01017185,110,244,1413
E01017186,107,231,1314
E01017187,99,211,1277
E01017188,120,236,1352
E01017189,55,166,1301
E01017190,79,140,1501
E01017191,58,150,1524
E01017192,93,224,1706
E01017193,95,214,1348
E01017194,94,197,1507
E01017195,81,218,1651
E01017196,53,146,1816
E01017197,59,129,1332
E01017207,119,256,1253
E01017208,88,212,1124
E01017209,43,138,1259
E01017210,101,219,1212
E01017211,143,289,1328
E01017212,50,149,1175
E01017213,61,157,1297
E01017214,62,158,1248
E01017215,63,191,1523
E01017216,87,204,1173
E01017236,107,200,1088
E01017237,133,217,1154
E01017238,88,236,1078
E01017239,78,200,1258
E01017240,107,202,921
