geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01019886,268,317,212,267,368,330,417,171,253
E01019887,170,153,155,167,194,147,178,62,200
E01019888,100,139,168,159,196,197,208,109,323
E01019889,136,160,116,136,184,179,236,103,232
E01019891,135,189,131,135,230,259,165,67,151
E01019892,165,192,127,174,288,207,174,69,157
E01019893,221,227,99,181,310,268,274,84,163
E01019899,111,172,85,95,199,177,198,93,205
E01019901,104,157,77,106,186,185,270,111,132
E01019902,182,190,149,154,284,228,340,126,347
E01019903,196,232,125,182,334,311,314,126,221
E01019925,170,146,121,181,212,142,165,63,88
E01019927,133,129,157,136,157,141,141,52,188
E01019928,180,189,143,179,205,193,175,53,133
E01019929,175,173,146,209,232,173,138,76,123
E01019930,134,113,115,149,157,174,192,97,254
E01019931,113,152,106,111,201,174,182,79,166
E01019932,121,165,217,175,226,174,212,110,212
E01019933,109,109,150,140,165,157,153,72,153
E01019934,139,187,147,151,203,245,306,144,343
E01019935,80,118,74,67,143,208,256,84,207
E01019936,85,131,48,73,140,162,243,88,151
E01019938,197,211,158,160,318,360,417,152,228
E01019942,204,230,122,201,266,229,221,99,211
E01019943,157,227,86,130,255,227,224,100,168
E01019944,171,187,153,171,225,206,183,67,178
E01019959,140,116,67,118,175,163,182,61,130
E01019960,168,161,90,148,186,240,216,65,88
E01019962,207,346,164,220,400,377,357,120,189
E01019966,87,116,66,67,148,146,218,81,141
E01019967,119,150,71,83,174,210,268,87,129
E01019990,197,162,225,166,197,156,131,34,76
E01019991,251,200,251,193,206,154,102,45,98
E01019993,103,126,147,139,212,184,139,29,95
E01019998,182,122,177,214,185,206,180,35,122
E01020002,197,177,174,170,217,140,197,66,144
E01020003,184,173,139,172,208,188,224,102,241
E01020004,153,177,138,189,237,202,176,54,154
E01020043,292,259,141,223,323,267,267,82,187
E01020045,160,225,120,156,259,242,231,92,162
E01020046,154,214,120,132,279,241,251,75,105
E01020047,235,181,193,225,264,275,335,128,310
E01020048,259,214,355,281,285,238,213,72,162
E01020050,196,164,186,170,267,333,378,137,274
E01020051,110,204,131,127,239,247,355,139,248
E01020052,224,176,228,232,243,224,191,85,184
E01020053,211,192,164,175,170,159,202,72,118
E01020054,289,208,271,271,334,258,220,74,154
E01020055,237,204,260,238,244,241,211,64,221
E01020056,209,254,170,214,335,316,298,90,158
E01020057,187,218,221,214,269,209,205,60,133
E01020058,203,210,210,230,291,252,238,100,194
E01020059,263,262,144,202,356,317,313,98,141
E01020062,140,193,136,129,275,219,207,75,173
E01020063,263,289,247,237,372,324,335,114,267
E01020064,233,236,184,243,290,196,188,66,177
E01020065,249,428,247,207,245,235,168,65,134
E01020066,403,403,349,368,454,334,263,88,173
E01020067,355,286,244,292,289,170,165,40,131
E01020071,208,200,160,210,290,226,283,89,209
E01020074,196,278,152,198,354,344,314,121,180
E01020075,198,251,137,183,300,269,277,95,192
E01020078,152,172,168,169,208,157,115,58,168
E01020079,174,156,133,159,178,159,180,72,150
E01020080,116,125,76,103,188,179,229,100,150
E01020081,172,153,145,135,155,140,188,78,115
E01020511,109,176,75,75,215,232,335,149,331
E01020535,145,168,72,125,244,273,374,128,188
E01029090,172,167,170,169,229,216,193,69,140
E01029091,221,136,292,239,259,216,175,43,46
E01029092,186,240,206,193,297,213,115,32,64
E01029093,233,188,282,251,236,145,125,41,96
E01029094,227,168,322,211,242,194,119,51,83
E01029095,188,158,339,233,203,172,135,46,107
E01029096,205,174,209,219,219,148,140,48,73
E01029097,219,209,231,185,203,154,120,39,70
E01029098,139,183,213,160,242,164,144,48,100
E01029099,171,183,135,136,191,165,159,50,158
E01029100,227,230,193,182,182,156,113,17,62
E01029101,169,146,121,139,167,141,134,54,66
E01029102,161,194,167,165,253,191,188,72,113
E01029103,127,165,100,140,228,188,231,95,299
E01029104,141,223,106,146,236,226,205,51,189
E01029105,166,170,164,156,166,179,166,68,261
E01029106,245,289,224,178,210,160,147,63,124
E01029107,173,230,155,169,220,160,185,80,130
E01029108,201,210,240,197,294,292,322,126,192
E01029109,202,269,163,165,184,172,141,37,72
E01029110,260,273,375,317,337,237,183,58,111
E01029111,434,367,391,388,372,242,167,66,93
E01029112,124,150,380,237,232,253,191,67,242
E01029121,95,166,72,111,195,243,226,71,115
E01029122,123,248,102,117,232,222,218,71,152
E01029123,125,141,105,108,139,130,146,72,150
E01029124,150,170,105,140,241,265,311,119,224
E01029125,125,158,89,102,208,248,227,84,130
E01029130,189,295,134,165,313,347,368,113,206
E01029137,110,205,102,101,273,298,246,95,127
E01029138,159,180,135,127,225,217,185,79,118
E01029139,122,225,86,107,250,228,251,93,120
E01029142,145,154,129,160,222,183,219,85,189
E01029143,148,144,141,135,183,193,176,88,175
E01029144,128,157,98,102,219,200,202,50,99
E01029145,204,217,151,210,282,269,334,106,195
E01029150,115,144,76,92,204,229,225,72,134
E01029151,98,132,77,88,172,228,200,88,179
E01029152,222,232,159,188,298,304,340,131,241
E01029153,202,194,165,187,324,385,450,149,278
E01029163,193,272,158,152,366,404,337,114,215
E01029169,180,195,191,175,206,191,186,73,132
E01029170,143,143,141,130,168,122,103,49,111
E01029171,178,191,251,198,263,252,293,122,322
E01029172,128,214,100,153,240,194,213,88,166
E01029173,180,179,181,145,179,141,127,47,68
E01029174,82,97,92,121,126,128,174,84,184
E01029175,296,270,290,265,289,180,186,82,244
E01029176,95,131,150,102,192,159,207,53,187
E01029177,175,101,156,141,145,133,140,47,118
E01029187,105,98,80,113,136,154,148,56,134
E01029188,123,179,86,116,223,200,281,105,190
E01029193,217,235,208,203,268,243,266,78,234
E01029194,344,228,253,337,304,271,367,137,269
E01029195,149,180,147,149,229,170,208,76,247
E01029196,170,171,120,129,217,239,219,79,155
E01029197,132,136,75,97,193,211,234,74,121
E01029200,133,172,128,150,222,200,182,60,183
E01029201,116,175,128,135,177,211,209,84,207
E01029208,107,102,75,107,148,157,190,63,181
E01029209,105,137,87,105,180,180,259,94,151
E01029217,122,170,95,115,257,234,246,83,192
E01029219,112,192,96,112,201,199,286,78,171
E01029220,125,135,89,132,167,137,213,67,148
E01029222,173,227,105,146,262,238,240,76,156
E01029230,200,221,175,150,332,388,417,147,263
E01029256,111,147,99,100,179,230,231,82,267
E01029257,249,287,203,233,331,284,239,115,233
E01029258,161,181,123,150,232,208,240,50,119
E01029259,175,178,117,136,213,203,203,68,193
E01029260,458,323,183,429,385,237,168,49,77
E01029261,159,267,161,134,343,373,327,108,192
E01029262,214,256,150,191,369,384,413,134,226
E01029263,188,168,151,180,235,175,165,52,90
E01029264,116,140,87,91,178,186,195,93,208
E01029265,101,152,101,112,198,229,229,96,172
E01029266,101,273,121,115,169,147,167,75,207
E01029267,175,233,110,132,268,235,260,93,196
E01029268,156,194,90,121,266,248,296,74,125
