geocode,female,male
E00106461,244,236
E00106462,209,177
E00106463,138,115
E00106464,258,240
E00106465,217,197
E00106466,160,153
E00106467,130,114
E00106468,143,141
E00106469,163,148
E00106470,160,137
E00106471,112,117
E00106472,176,178
E00106473,213,192
E00106474,292,287
E00106475,271,267
E00106476,140,130
E00106477,206,167
E00106478,192,140
E00106479,156,165
E00106480,160,141
E00106481,155,163
E00106482,121,135
E00106483,87,78
E00106484,165,145
E00106485,132,111
E00106486,159,146
E00106487,140,128
E00106488,153,155
E00106489,170,147
E00106490,104,89
E00106491,122,116
E00106492,175,145
E00106493,151,148
E00106494,175,155
E00106495,129,113
E00106496,142,144
E00106497,109,139
E00106498,185,174
E00106499,157,138
E00106500,145,129
E00106501,105,111
E00106502,108,97
E00106503,182,182
E00106504,117,117
E00106505,150,144
E00106506,167,158
E00106507,146,143
E00106508,157,133
E00106509,128,101
E00106510,143,147
E00106511,121,121
E00106512,154,134
E00106513,157,149
E00106514,138,169
E00106515,156,136
E00106516,193,194
E00106517,144,170
E00106518,110,140
E00106519,109,131
E00106520,109,145
E00106521,81,114
E00106522,174,151
E00106523,98,139
E00106524,126,139
E00106525,130,93
E00106526,143,189
E00106527,146,146
E00106528,63,57
E00106529,158,129
E00106530,129,122
E00106531,148,174
E00106532,123,140
E00106533,180,179
E00106534,90,103
E00106535,119,110
E00106536,132,121
E00106537,100,103
E00106538,89,92
E00106539,76,83
E00106541,95,95
E00106542,231,265
E00106545,103,123
E00106546,94,121
E00106547,114,126
E00106548,67,115
E00106549,82,97
E00106550,131,140
E00106551,96,97
E00106552,137,154
E00106553,149,144
E00106554,106,163
E00106555,104,122
E00106556,128,147
E00106557,112,136
E00106558,52,88
E00106559,142,136
E00106560,83,83
E00106561,147,167
E00106562,117,117
E00106563,68,75
E00106564,106,72
E00106565,114,96
E00106566,138,108
E00106567,185,190
E00106568,162,119
E00106569,166,131
E00106570,181,158
E00106571,142,125
E00106572,176,176
E00106573,139,129
E00106574,118,104
E00106575,163,187
E00106576,139,130
E00106577,119,107
E00106578,157,144
E00106579,129,102
E00106580,131,117
E00106581,149,127
E00106582,212,209
E00106583,150,141
E00106584,121,131
E00106585,148,210
E00106586,213,243
E00106587,109,121
E00106588,110,120
E00106589,132,155
E00106590,148,131
E00106591,104,133
E00106592,141,136
E00106593,120,122
E00106594,146,136
E00106595,120,110
E00106596,162,182
E00106597,161,159
E00106598,125,150
E00106599,224,213
E00106600,197,158
E00106601,157,169
E00106602,163,141
E00106603,139,156
E00106604,131,153
E00106605,288,261
E00106606,139,121
E00106607,149,149
E00106608,279,232
E00106609,212,213
E00106610,199,171
E00106611,144,140
E00106612,161,152
E00106613,133,133
E00106614,144,134
E00106615,169,142
E00106616,155,151
E00106617,175,171
E00106618,130,137
E00106619,107,93
E00106620,116,100
E00106621,148,159
E00106622,156,129
E00106623,160,147
E00106624,183,177
E00106625,156,174
E00106626,181,122
E00106627,135,107
E00106628,207,188
E00106629,173,168
E00106630,158,140
E00106631,167,145
E00106632,111,126
E00106633,163,134
E00106634,220,188
E00106635,131,131
E00106636,150,116
E00106637,216,163
E00106638,214,162
E00106639,151,123
E00106640,192,144
E00106641,143,148
E00106642,183,189
E00106643,78,94
E00106644,146,97
E00106645,152,132
E00106646,165,163
E00106647,153,138
E00106648,184,188
E00106649,126,115
E00106650,99,102
E00106651,98,100
E00106652,121,132
E00106653,148,172
E00106654,191,162
E00106655,178,174
E00106656,144,125
E00106657,128,113
E00106658,118,114
E00106659,94,108
E00106660,165,150
E00106661,189,143
E00106662,172,144
E00106663,167,149
E00106664,130,137
E00106665,145,145
E00106666,140,136
E00106667,145,138
E00106668,160,148
E00106669,149,149
E00106670,194,183
E00106671,132,119
E00106672,174,169
E00106673,137,134
E00106674,213,186
E00106675,166,141
E00106676,195,174
E00106677,138,114
E00106678,154,118
E00106679,98,87
E00106680,164,180
E00106681,155,158
E00106682,209,200
E00106683,170,156
E00106684,129,130
E00106685,107,102
E00106686,154,125
E00106687,136,121
E00106688,140,116
E00106689,136,130
E00106690,183,171
E00106691,150,139
E00106692,225,174
E00106693,128,107
E00106694,146,127
E00106697,182,167
E00106698,147,125
E00106699,156,162
E00106700,185,156
E00106701,116,82
E00106702,119,132
E00106703,146,132
E00106704,151,153
E00106705,173,159
E00106706,157,132
E00106707,149,135
E00106708,173,146
E00106709,174,168
E00106710,179,160
E00106711,162,144
E00106712,142,142
E00106713,121,88
E00106714,133,104
E00106715,153,147
E00106716,176,162
E00106717,179,160
E00106718,134,118
E00106719,179,173
E00106720,170,123
E00106721,162,148
E00106722,157,168
E00106723,176,161
E00106724,172,161
E00106725,278,279
E00106726,136,139
E00106727,198,165
E00106728,137,127
E00106729,128,105
E00106730,188,189
E00106731,153,116
E00106732,156,155
E00106733,137,126
E00106734,127,107
E00106735,187,177
E00106736,175,174
E00106737,195,170
E00106738,135,116
E00106739,136,128
E00106740,154,148
E00106741,144,133
E00106742,285,296
E00106743,162,154
E00106744,161,126
E00106745,181,173
E00106746,62,95
E00106747,176,165
E00106748,131,97
E00106749,197,168
E00106750,176,146
E00106751,167,164
E00106753,185,159
E00106754,182,134
E00106755,150,129
E00106756,125,105
E00106757,62,59
E00106758,174,162
E00106759,160,139
E00106760,173,177
E00106761,113,94
E00106762,143,138
E00106763,132,131
E00107084,144,136
E00107085,198,181
E00107086,189,178
E00107087,108,110
E00107088,252,191
E00107089,159,160
E00107090,134,121
E00107091,154,125
E00107092,190,134
E00107093,125,114
E00107094,219,185
E00107095,115,72
E00107096,109,63
E00107097,201,227
E00107098,159,162
E00107099,192,171
E00107100,168,166
E00107101,150,144
E00107102,191,192
E00107103,117,112
E00107104,142,137
E00107105,165,176
E00107106,118,119
E00107107,189,180
E00107108,150,113
E00107109,151,140
E00107110,150,159
E00107111,146,129
E00107112,146,121
E00107113,178,148
E00107114,194,171
E00107115,71,60
E00107116,178,178
E00107117,155,93
E00107118,106,75
E00107119,190,186
E00107120,109,117
E00107121,109,97
E00107122,111,137
E00107123,161,164
E00107124,168,161
E00107125,107,67
E00107126,166,148
E00107127,73,42
E00107128,175,126
E00107129,146,126
E00107130,129,106
E00107131,130,118
E00107132,115,114
E00107133,165,174
E00107134,121,112
E00107135,150,148
E00107136,138,117
E00107137,130,106
E00107138,106,92
E00107139,126,107
E00107140,130,117
E00107141,135,98
E00107142,183,165
E00107143,108,82
E00107144,201,167
E00107145,196,159
E00107146,172,173
E00107147,130,90
E00107148,141,114
E00107149,141,105
E00107150,123,102
E00107151,128,116
E00107152,139,128
E00107153,160,143
E00107154,156,125
E00107155,201,196
E00107156,131,133
E00107157,132,111
E00107158,153,143
E00107159,127,125
E00107160,176,167
E00107161,175,157
E00107162,96,99
E00107163,190,174
E00107164,126,147
E00107165,120,115
E00107166,181,165
E00107176,141,151
E00107178,133,146
E00107179,192,182
E00107191,143,121
E00107192,153,161
E00107193,190,173
E00107202,170,190
E00107203,114,111
E00107204,133,128
E00107205,177,163
E00107206,151,139
E00107207,147,135
E00107208,128,122
E00107209,140,136
E00107210,120,99
E00107211,186,108
E00107212,132,114
E00107213,96,63
E00107214,133,103
E00107215,132,126
E00107216,135,119
E00107217,146,128
E00107218,169,171
E00107219,146,100
E00107220,141,95
E00107221,177,154
E00107222,147,114
E00107223,124,111
E00107224,151,159
E00107225,154,121
E00107226,137,132
E00107227,127,107
E00107228,136,146
E00107229,98,94
E00107230,75,79
E00107231,139,125
E00107232,115,115
E00107233,186,164
E00107234,169,134
E00107235,131,116
E00107236,135,167
E00107238,52,51
E00107239,163,137
E00107240,164,144
E00107241,130,110
E00107242,222,198
E00107243,140,115
E00107244,160,155
E00107245,135,119
E00107246,163,138
E00107247,125,104
E00107248,151,98
E00107249,131,109
E00107250,138,135
E00107251,150,108
E00107252,150,141
E00107285,154,97
E00107286,146,110
E00107287,133,118
E00107288,119,67
E00107289,232,165
E00107290,102,102
E00107291,126,81
E00107292,164,127
E00107293,117,92
E00107294,134,105
E00107295,121,92
E00107296,119,90
E00107297,133,133
E00107298,115,61
E00107299,146,115
E00107300,156,124
E00107301,148,150
E00107302,141,111
E00107303,103,89
E00107304,165,146
E00107305,133,108
E00107306,155,136
E00107307,93,79
E00107308,61,61
E00107309,178,149
E00107310,156,142
E00107311,151,150
E00107312,186,126
E00107313,156,123
E00107314,178,149
E00107315,149,117
E00107316,135,112
