geocode,bad,fair,good
E00018220,17,37,303
E00018243,20,36,388
E00018250,15,32,196
E00021235,29,44,295
E00021236,7,34,283
E00021260,30,49,241
E00021261,22,28,228
E00021262,22,52,231
E00021263,17,39,345
E00021273,43,53,190
E00021274,38,96,415
E00021275,29,40,190
E00021277,26,43,180
E00021278,19,33,147
E00021279,36,73,335
E00021280,19,34,234
E00021281,32,54,445
E00021282,21,44,342
E00021285,4,7,112
E00021286,8,18,204
E00021287,0,9,269
E00021288,2,10,227
E00021289,18,32,280
E00021290,23,46,273
E00021291,2,13,359
E00021292,30,42,240
E00021294,35,62,481
E00021295,11,36,332
E00021296,10,32,299
E00021297,21,48,349
E00021298,14,36,367
E00021299,26,52,360
E00021300,13,31,448
E00021301,41,57,424
E00021302,36,36,391
E00021303,27,50,272
E00021304,17,39,305
E00021305,14,20,221
E00021306,12,21,231
E00021307,22,35,413
E00021308,20,43,385
E00021309,1,10,178
E00021310,22,37,200
E00021311,20,39,276
E00021312,13,35,268
E00021313,22,44,418
E00021314,17,38,315
E00021315,33,52,53
E00021316,23,49,250
E00021317,6,28,294
E00021318,26,38,239
E00021319,19,53,258
E00021320,34,29,259
E00021321,23,27,252
E00021322,22,39,254
E00021323,33,53,288
E00021324,29,45,306
E00021325,22,49,342
E00021326,23,54,356
E00021327,27,45,325
E00021328,18,45,371
E00021329,35,68,295
E00021330,25,49,260
E00021331,9,26,165
E00021332,36,74,381
E00021333,43,42,266
E00021334,40,67,270
E00021335,40,86,438
E00021336,18,34,248
E00021337,25,53,261
E00021338,28,75,349
E00021339,24,49,258
E00021340,23,51,309
E00021342,16,37,289
E00021344,42,90,402
E00021345,18,34,296
E00021346,28,40,273
E00021347,17,40,351
E00021349,28,49,322
E00021350,34,46,274
E00021351,22,48,311
E00021352,19,21,244
E00021353,30,47,231
E00021354,40,62,361
E00021355,10,30,260
E00021357,41,64,307
E00021359,21,43,305
E00021360,25,51,374
E00021361,17,44,310
E00021363,22,65,302
E00021364,37,71,462
E00021365,17,37,228
E00021366,32,63,276
E00021367,30,43,245
E00021368,28,59,312
E00021369,18,32,182
E00021370,50,69,497
E00021371,16,30,153
E00021372,21,48,316
E00021374,46,69,305
E00021375,22,70,297
E00021376,32,52,300
E00021377,27,60,499
E00021378,29,51,344
E00021379,30,44,209
E00021380,44,60,225
E00021381,31,71,308
E00021382,31,44,336
E00021383,55,80,388
E00021384,2,10,208
E00021385,22,31,380
E00021386,30,40,290
E00021387,68,71,525
E00021388,34,45,251
E00021392,18,47,304
E00021393,37,67,319
E00021394,36,35,287
E00021395,26,48,262
E00021396,33,55,263
E00021397,48,64,454
E00021398,34,59,381
E00021399,30,33,308
E00021400,16,51,327
E00021402,16,51,209
E00021404,2,7,247
E00021405,24,54,351
E00021406,30,64,277
E00021407,39,76,425
E00021408,5,18,317
E00021409,5,11,258
E00021410,21,41,254
E00021411,30,49,310
E00021412,30,52,432
E00021413,43,43,327
E00021414,34,46,322
E00021415,23,39,317
E00021416,32,45,292
E00021417,27,43,205
E00021418,5,4,204
E00021419,30,59,357
E00021420,28,23,234
E00021421,41,74,333
E00021423,35,58,324
E00021424,4,8,200
E00021428,15,53,325
E00021429,7,4,130
E00021430,23,38,270
E00021431,29,39,251
E00021432,34,61,292
E00021433,52,46,526
E00021434,27,59,335
E00021437,17,41,260
E00021438,27,56,127
E00021439,21,44,171
E00021440,40,51,360
E00021444,27,41,280
E00021445,42,52,328
E00021446,33,37,378
E00021447,7,11,248
E00021466,20,42,673
E00021467,29,31,311
E00021473,20,29,373
E00021474,30,46,326
E00021476,24,55,327
E00021477,25,52,383
E00021478,20,34,279
E00021479,10,27,374
E00021480,9,21,273
E00021481,20,49,344
E00021482,26,36,393
E00021483,18,43,539
E00021484,7,20,337
E00021485,14,44,272
E00021486,30,48,309
E00021487,13,23,184
E00021488,26,53,365
E00021489,19,52,275
E00021490,19,27,260
E00021491,23,28,234
E00021492,34,52,286
E00021493,38,53,390
E00021494,59,79,408
E00021495,37,92,480
E00021496,32,38,290
E00021497,47,56,414
E00021498,25,50,314
E00021499,13,16,281
E00021500,21,26,272
E00021501,32,48,224
E00021502,36,61,278
E00021503,19,45,329
E00021504,24,45,330
E00021505,28,52,232
E00021506,14,50,253
E00021507,27,42,307
E00021508,19,38,338
E00021509,53,83,381
E00021559,43,40,255
