geocode,bad,fair,good
E02002722,874,1619,6251
E02003742,451,1171,4683
E02003743,691,1732,7750
E02003744,862,2220,9586
E02003745,674,1637,7379
E02003746,456,1278,6101
E02003748,537,1329,5564
E02003750,401,1306,5326
E02003751,357,972,5151
E02005417,498,1322,5476
E02005425,394,1011,4933
E02005426,685,1576,7372
E02005428,1113,1903,5066
E02005429,961,1576,3978
E02005431,651,1524,6209
E02005432,483,1190,5842
E02005433,904,1802,4360
E02005435,760,1517,5002
E02005436,641,1417,5618
E02005437,524,1115,4222
E02005438,654,1371,4414
E02005440,491,994,3878
E02005466,473,1127,4907
E02005467,465,1258,5387
E02005472,812,1815,7201
E02005474,472,1138,4936
E02005503,380,1011,5720
E02005504,505,1389,6841
E02005505,387,1163,5634
E02005506,399,1012,5438
E02005507,624,1801,9000
E02005508,315,938,5387
E02005509,577,1412,5269
E02005510,425,1090,5126
E02005511,427,1326,5449
E02005512,392,1187,7231
E02005513,499,1406,7104
E02005514,393,1025,5136
E02005520,375,1254,5749
E02005521,347,1175,6997
E02005522,252,748,4302
E02005523,338,918,6481
E02005524,237,771,4434
E02005525,461,1070,8611
E02005526,257,687,4545
E02005527,375,1128,6726
E02005528,352,1140,6966
E02005529,326,1085,4396
E02005530,258,813,4079
E02005531,279,751,4453
E02005532,357,1188,5313
E02005533,385,1124,6728
E02005534,382,1141,5773
E02005535,260,767,6233
E02005536,294,770,4726
E02005537,311,945,4813
E02005538,682,1650,6786
E02005539,409,1166,5969
E02005540,660,1672,6744
E02005541,492,1079,4507
E02005542,590,1239,5037
E02005543,722,1509,6450
E02005544,476,1096,5562
E02005545,358,904,5186
E02005546,688,1328,5872
E02005547,504,1316,7183
E02005548,585,1323,5348
E02005549,306,802,4371
E02005550,439,1046,5221
E02005551,465,1156,3799
E02005552,429,1139,5504
E02005553,619,1792,6371
E02005554,457,1234,5205
E02005555,267,845,5796
E02005556,390,1081,6210
E02005557,480,974,4618
E02005558,470,1099,5300
E02005559,418,1082,5522
E02005560,380,1086,7040
E02005561,695,1556,7581
E02005562,376,1150,5482
E02005563,495,1249,5704
E02005564,485,1287,8498
E02005565,440,1067,5517
E02005566,655,1599,7273
E02005567,630,1790,7574
E02005568,421,1109,5659
E02005569,435,1146,6350
E02005570,461,1425,5481
E02005571,352,968,4632
E02005572,611,1460,5612
E02005573,391,1070,4243
E02005574,378,1141,5238
E02005575,359,1124,5498
E02005576,472,1257,4918
E02005577,296,894,4758
E02005578,286,889,4553
E02005579,794,2222,9618
E02005580,429,1321,5867
E02005581,401,1117,6186
E02005582,459,1014,5029
E02005583,558,1510,6207
E02005584,590,1496,8510
E02005585,671,1670,8314
E02005586,437,1217,8280
E02005587,676,1735,7444
E02005588,701,1622,9360
E02005589,727,1568,9209
E02005590,862,1699,7080
E02005592,229,807,8261
E02005593,468,1208,8603
E02005594,546,1390,8468
E02005595,376,1155,7250
E02005596,621,1558,7147
E02005597,603,1777,10083
E02005598,265,888,6616
E02005599,268,736,4687
E02005600,261,734,5221
E02005601,322,920,4472
E02005602,426,1393,8536
E02005603,349,978,7364
E02005604,374,1123,6703
E02005605,378,1206,8594
E02005606,291,811,4495
E02005607,429,1336,9192
E02006302,399,1116,5453
E02006303,636,1234,5779
E02006304,529,1291,5648
E02006907,289,705,4142
E02006908,306,790,4325
