geocode,employee,inactive,self-employed,student,unemployed
E00003377,152,60,29,4,11
E00003727,101,57,26,7,6
E00003733,149,61,28,5,4
E00003758,106,82,20,6,9
E00003760,110,50,18,8,4
E00003761,128,37,18,9,7
E00003762,147,61,26,5,6
E00003763,108,64,21,7,7
E00003764,136,156,31,10,5
E00003772,18,40,2,2,0
E00003781,119,81,29,2,5
E00003782,119,36,26,3,7
E00003783,147,47,25,5,6
E00003784,155,74,29,7,15
E00003785,127,55,29,8,9
E00003786,130,66,30,10,10
E00003787,148,35,19,5,7
E00003788,77,50,19,0,3
E00003789,131,39,17,3,12
E00003790,126,77,26,3,7
E00003791,156,63,35,7,10
E00003792,182,63,44,8,9
E00003793,126,58,13,5,5
E00003795,141,57,33,4,7
E00003796,176,57,42,3,11
E00003797,124,60,25,4,10
E00003798,93,65,16,8,4
E00003799,121,58,36,6,11
E00003800,141,46,29,6,10
E00003801,93,55,20,6,8
E00003802,157,66,35,8,7
E00003803,145,88,33,8,6
E00003804,162,48,29,10,4
E00004047,114,66,39,3,6
E00004048,83,58,38,5,6
E00004051,124,76,33,7,7
E00004054,114,59,31,5,7
E00004055,102,80,28,8,2
E00004057,112,74,30,7,2
E00004061,105,73,40,15,5
E00004063,105,63,33,6,2
E00004066,133,73,34,7,2
E00004068,121,74,31,6,7
E00004069,110,67,29,8,5
E00004075,139,63,26,8,5
E00004076,125,84,28,0,12
E00004078,160,77,45,5,5
E00004079,129,46,22,10,6
E00004080,131,64,27,9,4
E00004081,145,66,27,8,4
E00004082,104,44,21,7,8
E00004083,144,83,42,12,4
E00004084,88,36,7,2,6
E00004085,130,67,29,7,8
E00004086,115,61,26,12,8
E00004087,105,52,23,5,10
E00004088,167,77,38,5,5
E00004089,121,72,39,7,6
E00004090,99,50,24,4,1
E00004091,203,68,47,9,9
E00004092,115,70,18,4,4
E00004093,146,43,25,3,5
E00004094,95,62,20,1,2
E00004095,127,70,19,3,11
E00004096,165,66,25,4,5
E00004097,8,29,1,0,0
E00004098,133,70,32,6,2
E00004099,131,88,28,6,8
E00004100,123,87,24,4,6
E00004101,153,90,42,9,2
E00004102,121,68,25,8,6
E00004103,133,65,18,1,5
E00004104,121,74,42,7,3
