geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02001327,47,347,1661,263,31,9,13,121,159
E02001328,70,278,3787,226,93,35,43,108,476
E02001329,69,330,1669,433,55,7,27,117,195
E02001330,63,477,2337,310,45,17,30,100,299
E02001331,79,407,2413,507,100,15,20,99,163
E02001332,41,535,1562,166,34,11,10,53,56
E02001334,29,495,889,213,18,6,9,37,31
E02001336,32,466,1240,242,31,6,17,60,65
E02001337,37,333,1756,220,45,7,18,52,105
E02001338,39,394,1510,275,29,4,20,45,148
E02001340,45,518,3222,286,103,19,23,42,177
E02001341,41,336,1663,313,50,16,17,56,196
E02001342,37,201,2479,195,119,17,23,43,296
E02001343,41,184,2892,144,140,14,38,30,159
E02001344,48,242,1758,145,59,6,14,36,140
E02001345,54,250,2158,122,82,14,15,24,201
E02001346,68,356,1829,282,60,12,18,65,202
E02001347,46,362,2035,469,77,8,26,61,294
E02001348,62,469,1976,454,66,15,17,68,346
E02001349,76,408,2378,387,73,13,26,60,636
E02001350,41,612,2002,229,49,16,26,44,63
E02001351,78,711,1836,433,53,7,20,59,118
E02001352,52,571,1475,484,92,15,19,34,253
E02001353,35,577,3015,101,117,13,19,47,47
E02001354,61,751,1808,268,40,25,19,56,65
E02001355,49,728,1540,272,50,4,22,53,65
E02001356,39,566,975,189,38,10,10,43,26
E02001357,33,744,1271,263,32,14,20,52,31
E02001358,42,873,1346,339,32,14,17,73,139
E02001359,21,461,1973,137,69,10,22,37,35
E02001360,49,727,1342,377,33,13,27,46,373
E02001361,38,845,1779,297,45,13,28,43,56
E02001362,51,757,1996,211,58,14,23,44,52
E02001363,43,676,1776,245,44,13,21,50,45
E02001364,23,584,772,247,49,7,9,33,45
E02001365,80,1104,1732,388,71,15,35,71,48
E02001366,64,986,2197,352,75,18,21,64,67
E02001367,58,689,3147,317,136,14,25,46,55
E02001368,30,454,814,382,35,2,18,39,115
E02001369,45,658,1237,690,47,7,20,55,139
E02001370,31,553,733,292,24,6,10,35,40
E02001371,37,669,1771,251,43,13,20,64,68
E02001372,36,509,1678,266,67,9,25,46,52
E02001373,57,1014,2126,546,76,20,33,47,84
E02001374,107,997,1518,465,81,13,19,51,121
E02001375,49,738,1576,429,55,15,17,45,59
E02001376,66,986,1103,574,58,18,21,55,116
E02001377,76,630,1046,1181,65,6,23,84,194
E02001378,74,671,2027,370,99,19,20,61,168
E02001380,50,527,2523,234,120,18,20,36,190
E02001381,94,1116,1738,556,79,13,24,60,227
E02001382,57,472,2608,193,98,11,24,30,142
E02001383,87,437,816,1152,102,17,25,37,277
E02001384,153,1328,1632,561,108,9,31,58,206
E02001385,63,601,872,382,62,10,25,43,98
E02001386,54,718,1503,308,47,18,12,40,64
E02001387,89,659,2690,258,202,17,19,19,121
E02001388,124,1023,2172,482,143,19,26,41,187
E02001389,212,673,1412,381,104,11,34,37,215
E02001390,66,823,1151,507,71,11,38,63,157
E02001391,25,634,1308,180,27,10,21,24,40
E02001392,23,245,1921,95,153,16,16,30,106
E02001393,48,283,2754,161,250,12,25,13,117
E02001394,179,769,2462,378,217,15,38,40,321
E02001395,75,346,2049,252,130,12,19,18,260
E02001396,127,685,1969,357,103,19,21,44,560
E02001397,53,446,2337,203,135,19,20,26,192
E02001398,130,641,2245,244,152,12,22,24,396
E02001399,88,321,2409,214,133,20,24,32,299
E02001400,56,438,1829,164,88,13,23,32,286
E02001401,88,301,2382,318,89,10,40,38,343
E02001402,99,329,2772,187,226,20,27,32,585
E02001403,70,500,1428,317,56,17,16,38,262
E02001404,98,529,1570,414,40,13,17,60,164
E02001405,90,803,1661,510,40,13,14,61,92
