geocode,employee,inactive,self-employed,student,unemployed
E00085920,125,56,21,14,9
E00085921,155,90,12,7,25
E00085923,207,66,24,19,8
E00085924,209,64,27,7,6
E00085932,122,49,23,14,7
E00085933,156,36,17,2,6
E00085934,153,68,20,4,4
E00085935,135,50,21,8,11
E00085936,159,48,24,12,14
E00085937,155,42,20,7,7
E00085938,143,62,26,10,7
E00085939,132,43,14,6,9
E00085940,142,48,18,9,5
E00085941,135,43,15,11,9
E00085942,109,41,24,3,6
E00085943,122,52,18,3,4
E00085944,150,55,25,8,12
E00085945,135,39,21,6,5
E00085947,138,57,18,5,5
E00085949,175,65,24,13,7
E00085950,106,36,12,3,5
E00085951,128,81,30,17,12
E00085952,176,71,35,9,11
E00085953,156,69,24,12,7
E00085954,136,64,13,9,1
E00085956,186,150,22,11,22
E00085957,121,47,29,6,6
E00085961,136,53,12,10,7
E00085962,160,72,28,12,9
E00085963,122,63,21,8,3
E00085964,103,214,21,106,11
E00085965,111,167,12,116,6
E00085966,146,71,21,32,16
E00085967,72,26,6,10,4
E00085968,90,152,14,75,6
E00085969,132,71,33,7,9
E00085970,94,132,10,41,9
E00085971,96,147,14,64,7
E00085972,117,81,19,24,10
E00085973,96,178,20,109,19
E00085974,89,126,13,55,11
E00085975,115,99,18,30,10
E00085976,78,27,6,4,7
E00085977,80,192,12,94,9
E00085978,122,84,12,36,8
E00085979,107,169,19,59,7
E00085980,102,175,11,66,17
E00085981,119,78,13,28,8
E00085982,125,65,15,18,4
E00085983,159,101,19,30,9
E00085984,130,71,12,19,10
E00085985,97,104,11,39,13
E00085986,150,98,16,22,13
E00085987,95,134,14,53,5
E00085988,91,139,31,57,7
E00085989,135,71,19,19,6
E00085990,145,80,8,22,5
E00085991,131,136,20,44,12
E00085992,127,56,11,12,12
E00085993,109,92,17,35,9
E00085994,125,108,18,33,11
E00085995,172,111,17,34,15
E00085996,152,81,16,23,8
E00085997,83,86,7,25,16
E00085998,87,101,20,59,8
E00085999,127,100,14,30,13
E00086000,108,87,14,19,13
E00086001,132,127,16,67,11
E00086002,137,58,19,14,12
E00086003,130,59,26,21,9
E00086004,78,161,19,48,8
E00086005,116,134,19,56,8
E00086006,106,62,20,16,5
E00086007,134,139,14,74,6
E00086008,88,146,13,68,5
E00086009,86,89,13,13,6
E00086010,100,159,20,41,5
E00086011,114,100,27,37,16
E00086012,71,100,18,9,21
E00086013,72,75,10,11,20
E00086014,58,57,6,9,33
E00086015,67,90,8,8,6
E00086016,103,103,12,13,10
E00086017,80,133,15,21,20
E00086018,16,66,4,0,0
E00086020,105,121,14,18,25
E00086021,41,107,8,7,27
E00086022,65,79,13,6,12
E00086023,148,71,21,15,20
E00086024,88,75,12,6,19
E00086025,161,125,25,16,32
E00086026,33,87,3,1,9
E00086027,88,85,9,10,18
E00086028,70,87,19,5,25
E00086029,52,91,3,3,16
E00086030,100,98,26,7,19
E00086031,100,95,16,7,30
E00086032,97,98,11,17,11
E00086033,97,112,16,8,22
E00086034,44,81,4,2,13
E00086035,64,95,8,5,27
E00086036,89,120,7,9,10
E00086037,112,121,12,15,17
E00086038,32,76,3,7,7
E00086039,69,115,9,6,17
E00086041,130,101,13,9,10
E00086042,79,87,9,7,21
E00086043,79,95,8,14,15
E00086044,89,88,13,5,30
E00086045,35,83,5,4,16
E00086046,88,87,3,9,22
E00086047,95,129,14,10,18
E00086048,141,88,13,20,21
E00086049,79,107,7,4,16
E00086051,57,81,9,8,20
E00086052,81,109,9,12,20
E00086054,50,78,8,3,16
E00086055,97,89,9,11,22
E00086056,61,81,10,5,10
E00086057,132,137,11,26,13
E00086058,90,64,14,6,18
E00086060,78,100,7,7,20
E00086061,144,62,21,11,8
E00086062,176,69,25,7,12
E00086063,148,45,16,3,16
E00086065,123,46,27,4,6
E00086068,143,47,17,12,6
E00086069,132,41,22,6,4
E00086070,165,47,22,7,4
E00086071,133,45,33,8,9
E00086072,132,53,19,14,7
E00086073,141,46,23,11,2
E00086074,128,62,29,12,12
E00086075,122,64,19,4,8
E00086076,135,51,25,9,7
E00086077,186,48,20,14,8
E00086078,137,45,19,6,9
E00086079,156,70,24,12,4
E00086080,128,51,33,8,8
E00086081,137,78,33,8,5
E00086082,125,51,30,7,7
E00086083,160,40,27,9,10
E00086084,136,34,16,7,12
E00086085,146,56,19,13,7
E00086086,171,51,19,9,5
E00086087,158,63,37,11,29
E00086088,133,51,20,12,9
E00086089,153,39,27,8,17
E00086090,139,44,21,7,5
