geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01013458,19,35,481,104,31,1,8,9,12
E01013459,24,42,471,122,23,0,4,23,19
E01013470,37,58,491,52,18,8,2,3,9
E01013471,59,108,584,109,29,7,5,5,15
E01013472,51,117,469,95,11,11,2,9,7
E01013473,50,100,392,85,16,10,2,4,11
E01013474,31,87,511,39,20,16,5,4,5
E01013475,49,91,358,83,13,8,0,4,2
E01013476,34,90,678,31,20,9,2,4,4
E01013477,67,118,522,93,23,5,5,7,11
E01013486,15,64,323,161,12,0,16,14,5
E01013487,27,88,400,169,18,3,10,21,13
E01013488,25,43,570,66,27,3,4,4,9
E01013489,18,35,524,45,39,8,5,7,10
E01013490,30,49,539,74,26,6,4,7,7
E01013491,25,39,547,59,21,5,3,9,8
E01013492,14,47,560,44,31,6,3,3,9
E01013493,18,55,524,38,19,1,1,4,10
E01013494,34,74,588,59,9,10,7,6,4
E01013495,28,84,649,45,21,8,2,4,5
E01013496,31,68,409,35,10,10,1,3,5
E01013497,32,86,388,95,13,8,0,7,2
E01013498,49,59,506,49,14,4,2,1,6
E01013499,34,55,400,37,11,11,2,8,4
E01013500,34,69,546,51,18,14,6,2,7
E01013501,39,65,484,46,14,10,3,2,7
E01013502,57,74,393,61,18,6,3,1,6
E01013503,46,80,499,73,31,10,2,5,11
E01013504,45,103,495,107,14,15,5,6,3
E01013514,33,40,679,58,36,11,3,0,7
E01013515,34,82,611,60,41,4,0,2,7
E01013517,30,51,400,48,20,5,2,5,5
E01013518,38,45,488,67,21,4,3,4,4
E01013519,37,41,659,33,36,7,3,3,7
E01013520,41,40,650,48,22,8,2,2,3
E01013521,20,44,378,49,10,5,2,6,3
E01013539,33,47,1064,44,71,3,9,3,24
E01013540,17,40,614,57,32,6,0,4,14
E01013541,21,58,643,52,28,2,2,3,7
E01013544,15,40,782,49,45,5,8,4,14
E01013545,24,42,506,86,50,3,6,4,6
E01013546,28,42,567,82,41,5,4,8,14
E01013560,16,42,610,79,33,6,3,1,9
E01013562,19,49,404,54,33,3,2,0,6
E01013563,23,71,583,66,20,7,3,0,8
E01013565,14,45,348,123,25,0,9,18,5
E01013566,25,67,347,138,10,2,7,26,13
