geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00000576,2,7,93,12,10,1,2,3,63
E00000578,1,13,77,17,14,2,0,1,72
E00000579,2,21,85,14,10,1,0,0,62
E00000580,1,6,101,10,12,3,1,1,49
E00000581,0,11,128,12,9,3,2,1,74
E00000582,0,12,120,14,21,0,3,1,104
E00000583,2,21,113,7,9,4,5,2,85
E00000584,0,10,95,11,14,0,1,1,51
E00000585,3,11,94,9,13,3,0,3,41
E00000586,0,3,96,8,13,1,1,0,31
E00000587,5,4,87,7,16,2,1,2,58
E00000588,1,9,88,12,9,3,2,0,51
E00000589,2,14,78,3,7,2,1,3,39
E00000590,1,24,79,7,6,1,3,0,43
E00000591,0,7,66,2,4,1,1,1,47
E00000592,0,22,61,6,5,2,4,1,35
E00000593,0,9,104,6,10,1,1,0,66
E00000594,2,11,81,7,10,4,0,1,41
E00000595,1,26,59,9,9,0,0,1,29
E00000596,3,16,67,6,6,2,1,1,65
E00000597,1,11,86,9,13,3,2,0,41
E00000598,2,13,94,10,14,0,0,2,70
E00000599,0,28,44,5,0,1,1,0,28
E00000600,0,10,76,8,13,4,1,0,68
E00000601,5,10,77,5,15,1,2,1,61
E00000602,4,22,71,9,7,3,1,3,65
E00000603,5,23,69,9,7,5,1,1,48
E00000604,6,9,71,6,10,3,1,0,68
E00000605,3,13,93,4,14,1,0,2,63
E00000606,3,23,43,5,5,0,2,0,57
E00000607,2,35,61,4,4,1,0,0,43
E00000608,1,15,66,4,7,7,3,0,83
E00000610,0,9,100,12,18,0,0,3,53
E00000611,1,4,90,4,14,1,2,0,44
E00000612,2,11,72,3,9,4,4,3,50
E00000613,0,6,99,13,12,1,2,0,54
E00000614,1,7,101,4,9,1,1,1,37
E00000615,2,14,75,11,15,3,0,1,47
E00000616,4,19,89,26,16,1,2,2,56
E00000617,2,14,88,9,9,0,1,2,44
E00000618,2,9,79,4,5,1,0,2,26
E00000619,0,7,79,6,10,1,0,1,55
E00000620,0,12,107,8,12,2,2,2,50
E00000807,1,18,43,6,3,2,0,0,25
E00000808,4,13,50,7,6,2,1,0,49
E00000809,0,21,31,8,0,1,0,1,25
E00000811,1,8,89,10,19,2,3,0,43
E00000812,2,16,101,6,15,7,3,4,41
E00000819,0,3,64,13,13,2,0,0,35
E00000820,1,11,74,12,8,0,2,1,51
E00000821,0,16,57,10,5,0,1,0,36
E00000822,2,9,55,1,6,1,1,0,40
E00000823,1,17,79,12,10,3,2,1,43
E00000824,0,8,79,4,7,1,0,0,31
E00000825,3,23,43,16,5,1,2,0,44
E00000826,2,8,71,3,7,1,1,5,35
E00000827,0,6,70,3,10,1,1,1,37
E00000828,1,5,60,6,8,3,2,1,38
E00000829,1,12,111,9,8,1,3,1,38
E00000830,2,31,88,15,10,3,2,2,55
E00000831,1,17,85,9,9,5,0,2,55
E00000832,2,7,70,7,13,2,3,1,36
E00000833,5,24,54,14,2,1,1,0,34
E00000834,1,3,71,5,19,0,1,1,49
E00000835,0,3,72,3,11,1,0,2,38
E00000836,1,7,98,7,18,2,0,1,33
E00000837,2,15,38,3,5,0,0,0,18
E00000838,0,13,47,3,5,0,0,0,69
E00000839,2,7,68,7,11,1,3,3,38
E00000840,1,19,55,13,6,1,0,1,72
E00000841,0,4,88,5,22,1,2,1,25
E00000842,3,12,70,9,2,1,3,1,34
E00000843,1,15,105,9,8,2,3,0,41
E00000844,1,6,77,11,9,2,0,0,34
E00000845,1,11,81,6,3,3,3,0,37
E00000846,0,16,99,13,12,1,0,2,37
E00000847,1,8,94,5,16,1,1,0,53
E00000848,1,6,96,8,9,2,1,1,43
E00000849,2,18,78,13,8,0,1,0,31
E00000850,0,8,70,6,4,0,1,0,38
E00000851,2,21,78,10,9,2,0,0,55
E00000852,1,10,85,10,5,3,1,1,51
E00000853,3,24,45,16,10,0,0,1,41
E00000854,0,18,94,8,10,4,2,1,50
E00000855,2,10,87,13,5,4,2,1,49
E00000856,2,12,107,8,12,2,1,1,44
E00000857,1,8,51,21,6,0,2,1,30
E00000858,3,12,86,15,9,1,1,1,74
E00000859,0,8,37,1,7,0,0,0,48
E00000860,2,13,85,10,9,3,5,1,49
E00000861,0,13,71,7,12,0,1,0,48
E00000862,3,10,99,7,16,2,3,0,58
E00000863,4,8,82,10,8,0,1,2,51
E00000864,0,12,107,12,5,4,2,3,34
E00000865,0,29,94,22,7,2,1,3,34
E00000866,2,5,72,3,8,2,6,1,61
E00000867,1,20,88,7,3,0,1,1,36
E00000868,3,17,81,6,6,0,0,1,23
E00000869,1,17,74,3,10,1,0,2,33
E00001248,1,9,65,10,7,4,0,1,61
E00001302,2,9,61,17,14,0,0,0,56
E00001305,1,3,93,3,18,2,3,0,51
E00001306,3,18,50,10,10,3,0,1,72
E00001307,1,5,72,3,21,0,3,0,62
E00001310,2,9,37,19,5,2,0,0,52
E00001311,2,4,71,3,35,0,2,0,53
E00001312,2,5,65,15,9,4,5,2,63
E00001313,0,7,68,8,21,0,0,1,40
E00001314,2,10,57,12,9,0,5,0,59
E00001315,0,23,32,4,1,0,1,0,30
E00001316,1,17,64,8,6,0,0,0,27
E00001317,1,26,81,8,6,6,0,0,37
E00001318,3,20,47,8,5,1,2,0,58
E00001319,1,35,84,13,7,4,0,1,54
E00001320,2,11,82,11,15,5,0,2,53
E00001321,3,6,86,10,15,1,5,2,58
E00001322,0,25,105,7,8,6,1,1,57
E00001323,0,10,115,8,17,3,1,0,46
E00001324,2,10,113,9,10,1,0,2,50
E00001325,1,14,73,3,7,0,0,1,34
E00001326,1,9,86,8,16,1,1,0,52
E00001327,2,20,73,4,5,0,1,0,49
E00001328,2,20,76,8,6,3,1,0,34
E00001329,1,27,82,6,7,3,1,2,41
E00001330,1,8,133,10,20,3,0,3,40
E00001331,2,17,49,9,1,0,0,0,35
E00001332,7,31,79,15,14,1,2,1,94
E00001338,1,9,76,4,16,2,1,1,54
E00001339,1,9,67,5,13,4,3,0,51
E00001343,2,9,79,7,8,3,0,1,40
E00001344,0,12,76,6,14,2,0,2,39
E00001345,2,4,110,11,13,0,3,1,43
E00001347,0,9,118,6,25,0,0,0,46
E00001348,3,5,94,4,18,1,0,0,46
E00001377,0,5,20,5,0,0,0,2,19
E00001378,5,7,32,11,4,1,1,0,50
E00001379,2,46,70,8,10,3,0,0,71
