geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00032536,92,0,7,3,1
E00032537,174,1,23,3,1
E00032538,137,2,16,3,0
E00032539,125,0,8,1,2
E00032540,32,0,11,23,0
E00032541,104,0,7,1,0
E00032542,101,0,12,0,3
E00032543,122,0,20,2,0
E00032544,118,0,3,2,2
E00032545,127,1,8,2,0
E00032546,113,1,2,0,0
E00032547,123,2,8,1,0
E00032548,122,2,7,11,0
E00032549,106,5,6,6,1
E00032550,102,2,5,1,0
E00032551,91,2,13,27,1
E00032552,64,4,6,51,0
E00032553,98,1,3,2,0
E00032554,118,2,5,5,0
E00032555,88,2,8,3,2
E00032557,102,0,14,2,2
E00032558,102,0,4,3,1
E00032559,106,1,10,4,1
E00032560,115,0,5,2,1
E00032568,68,1,13,66,0
E00032569,127,1,2,6,0
E00032570,37,3,5,50,0
E00032571,97,1,11,48,0
E00032572,128,0,5,16,1
E00032573,114,0,9,1,0
E00032574,88,1,5,3,1
E00032575,36,1,14,75,0
E00032576,113,0,5,8,0
E00032577,65,0,17,35,0
E00032578,38,2,6,74,0
E00032579,53,3,5,66,1
E00032580,37,0,10,42,0
E00032581,65,0,3,38,0
E00032582,47,1,4,64,0
E00032583,29,0,6,56,2
E00032584,46,0,8,37,1
E00032585,67,0,9,5,39
E00032586,80,0,13,30,3
E00032587,78,0,4,59,0
E00032588,95,3,29,48,1
E00032589,71,2,8,38,0
E00032590,127,0,3,5,0
E00032591,54,0,7,68,0
E00032592,144,4,42,39,0
E00032593,129,1,26,6,0
E00032594,43,5,2,56,18
E00032595,42,1,12,42,1
E00032596,35,1,5,86,0
E00032597,99,0,7,2,0
E00032598,104,0,16,3,0
E00032599,61,2,11,39,1
E00032600,81,4,4,44,0
E00032601,65,4,3,41,0
E00032602,39,3,9,43,2
E00032603,35,5,5,91,2
E00032604,61,4,16,86,0
E00032605,3,3,0,90,0
E00032606,127,0,13,12,0
E00033082,117,0,3,2,0
E00033083,109,1,12,0,0
E00033084,87,4,9,48,0
E00033085,95,2,18,28,0
E00033086,118,0,4,0,0
E00033087,113,1,12,23,0
E00033088,73,2,4,21,1
E00033089,75,3,8,38,0
E00033090,93,0,8,38,0
E00033091,116,3,3,4,0
E00033092,121,0,6,0,0
E00033093,116,3,28,10,1
E00033094,108,0,16,12,0
E00033096,107,0,3,0,0
E00033097,57,0,8,54,0
E00033098,102,0,9,2,0
E00033099,36,1,2,54,1
E00033100,76,2,12,48,0
E00033101,90,1,2,1,2
E00033102,140,2,35,29,1
E00033103,75,5,7,30,0
E00033104,73,1,8,27,0
E00033105,113,1,3,1,0
E00033106,56,3,14,52,0
E00033107,103,2,7,9,0
E00033108,85,1,12,21,0
E00033109,107,1,14,0,1
E00033110,116,0,21,5,0
E00033113,97,0,19,1,0
E00033114,112,0,0,1,0
E00033115,73,0,17,1,1
E00033116,53,1,12,35,0
E00033117,124,1,6,23,0
E00033118,123,1,4,1,0
E00033119,102,1,6,0,0
E00033120,105,0,20,2,5
E00033121,87,4,3,24,1
E00033122,107,3,8,2,1
E00033123,116,2,2,3,0
E00033124,106,1,7,6,0
E00033125,38,2,11,60,0
E00033126,102,0,6,3,0
E00033127,115,7,21,51,0
E00033128,73,2,3,33,0
E00033129,99,1,8,0,0
E00033130,120,0,6,0,0
E00033131,77,1,7,45,0
E00033870,17,4,9,141,1
E00033994,89,0,39,4,0
E00033995,88,0,18,3,0
E00033996,89,0,21,6,1
E00034014,55,2,8,46,0
E00034017,90,1,20,11,1
E00034154,65,2,9,64,0
E00034155,19,2,14,113,0
E00034156,4,1,5,94,0
E00034157,55,2,12,64,0
E00034158,82,1,5,52,0
E00034160,67,0,8,36,0
E00034162,69,1,51,22,0
E00034163,45,0,14,59,0
E00034164,57,2,43,54,2
E00034165,13,0,6,73,1
E00034167,63,3,26,102,0
E00034168,65,2,7,53,0
E00034169,39,0,102,11,0
E00034170,80,3,7,29,0
E00034171,58,0,21,33,1
E00034175,34,0,18,64,0
E00034178,84,3,49,23,1
E00034182,14,0,4,54,0
E00034184,46,2,23,50,0
E00034185,59,0,9,49,0
E00034187,26,0,5,106,0
E00034188,88,2,20,32,0
E00034189,48,2,8,61,0
E00034190,44,1,12,46,0
E00034191,52,1,6,51,0
E00034192,67,1,29,55,0
E00034193,61,3,11,50,0
E00034194,41,1,11,52,0
E00034195,29,2,9,66,0
E00034196,52,0,1,88,0
E00034197,60,1,11,63,0
E00034234,36,2,19,90,0
E00034235,54,1,14,58,0
E00034236,46,2,6,89,1
E00034237,71,2,6,54,0
E00034238,24,1,2,26,0
E00034239,42,0,16,85,1
E00034240,52,1,11,70,0
E00034241,43,1,27,56,0
E00034242,31,3,8,73,0
E00034243,45,2,25,100,0
E00034244,58,0,11,48,0
E00034245,43,2,6,77,0
E00034246,60,2,15,44,0
E00034247,48,0,8,70,0
E00034248,41,1,11,63,0
E00034249,14,3,16,114,0
E00034250,42,2,12,112,0
E00034251,31,1,49,61,1
E00034252,66,0,48,67,2
E00034253,33,2,16,117,0
E00034254,53,2,18,71,0
E00034255,51,2,17,66,0
E00034256,60,2,21,54,2
E00034257,24,7,9,109,1
E00034258,39,1,11,78,4
E00034259,28,1,16,86,0
E00034260,45,2,13,57,0
E00034261,48,1,9,49,1
E00034262,70,5,7,39,0
E00034263,36,2,8,76,0
E00034264,37,0,8,95,0
E00034433,110,0,13,0,0
E00034434,121,4,18,2,0
E00034435,121,1,14,2,0
E00034436,100,2,31,19,0
E00034437,64,5,11,92,0
E00034438,104,1,12,0,0
E00034439,90,8,39,0,0
E00034440,100,0,12,23,0
E00034441,114,0,5,2,1
E00034442,100,1,31,10,0
E00034447,107,0,3,1,0
E00034448,94,4,14,0,0
E00034451,71,4,59,13,3
E00034453,81,2,48,11,1
E00034454,41,7,11,159,0
E00034455,90,1,7,1,0
E00034456,93,0,1,2,0
E00034471,113,4,10,1,0
E00034472,70,1,62,29,0
E00034473,118,1,2,3,10
E00034474,51,3,92,56,0
E00034475,56,1,20,53,0
E00034476,77,4,20,35,1
E00034477,121,1,12,2,0
E00034478,115,5,27,55,0
E00034479,121,0,10,1,0
E00034480,6,0,12,135,0
E00034481,36,4,23,74,0
E00034482,23,2,11,94,0
E00034483,64,6,11,60,0
E00034484,91,0,23,35,0
E00034485,97,0,15,15,0
E00165717,59,1,15,1,0
E00165718,148,0,22,4,1
E00172016,109,1,4,1,0
E00172017,73,0,19,4,0
E00172131,75,0,13,5,0
E00176630,105,0,20,4,1
E00176662,79,0,38,5,0
E00176670,62,3,81,3,0
E00176671,87,2,23,46,1
E00176672,28,0,56,5,3
E00176673,28,2,57,28,0
E00176704,39,1,47,20,0
E00176706,103,0,25,3,0
E00176707,28,2,17,61,0
E00176742,36,2,62,3,0
E00176743,31,0,45,36,1
E00176745,47,1,52,11,0
E00176765,20,0,84,3,1
