geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01020001,87,124,160,154,174,209,238,59,97
E01020041,272,276,334,283,286,286,231,72,136
E01020042,164,171,160,174,240,221,232,86,200
E01020044,170,198,93,166,209,265,255,83,163
E01020049,99,148,82,103,203,205,260,81,126
E01020060,156,147,232,170,210,198,207,91,271
E01020061,233,282,210,213,331,240,278,90,217
E01020068,140,154,103,133,228,266,244,84,168
E01020069,165,213,104,126,270,229,227,90,112
E01020070,200,208,127,164,284,302,327,90,191
E01020072,159,206,127,120,285,261,297,78,127
E01020073,120,183,135,121,251,240,272,104,203
E01020076,200,205,147,174,254,284,257,76,111
E01020077,172,213,110,153,248,262,232,86,127
E01020083,299,276,224,256,385,351,288,109,142
E01020084,164,174,122,187,192,185,203,91,184
E01020085,263,170,173,252,264,166,147,42,72
E01020086,144,159,116,164,208,205,242,112,164
E01020087,152,192,108,141,263,301,372,138,244
E01020088,210,284,157,183,317,325,352,93,196
E01020089,235,258,209,287,349,293,276,123,246
E01020090,159,196,111,155,241,249,280,101,231
E01020091,124,135,98,135,190,161,226,75,152
E01020092,96,131,85,124,179,168,248,122,268
E01020093,149,140,145,203,196,118,177,66,218
E01020094,132,152,304,183,230,162,198,87,258
E01020095,220,202,223,216,211,173,114,55,107
E01020096,151,175,290,200,217,172,189,72,217
E01020097,223,243,171,173,338,346,406,137,218
E01020098,171,247,137,165,262,347,381,134,237
E01020102,228,248,192,216,327,208,142,46,74
E01020103,237,263,188,172,226,164,131,42,74
E01020104,258,181,274,194,209,148,94,21,34
E01020105,174,189,170,173,201,161,191,81,165
E01020106,69,80,71,72,133,164,245,112,184
E01020107,138,157,126,107,198,225,294,99,331
E01020108,226,263,195,225,333,332,409,120,205
E01020109,145,179,92,151,231,184,230,63,165
E01020110,412,254,665,406,267,192,210,85,182
E01020119,109,137,91,121,221,248,274,105,195
E01020120,225,220,129,178,312,266,289,87,198
E01020121,220,255,149,209,292,291,277,100,158
E01020122,136,217,142,143,258,278,284,83,167
E01020123,145,195,131,129,202,175,230,82,160
E01020124,95,149,143,110,204,181,205,87,190
E01020125,89,112,92,102,172,170,240,94,215
E01020127,186,216,147,162,269,317,320,104,158
E01020128,105,165,81,90,224,192,206,68,180
E01020129,125,158,145,120,189,128,144,57,113
E01020130,187,218,227,254,221,178,129,33,86
E01020131,203,328,173,192,332,373,323,115,167
E01020132,178,184,193,223,225,225,255,108,214
E01020133,172,164,147,180,205,201,216,65,122
E01020134,145,156,113,169,189,132,120,33,118
E01020135,188,200,173,161,224,181,204,76,161
E01020136,170,179,181,190,227,220,229,98,251
E01020137,141,185,219,177,201,200,159,71,209
E01020138,231,249,172,198,348,340,340,151,284
E01020139,147,166,174,154,222,171,160,61,142
E01020140,104,122,122,113,152,153,191,80,150
E01020141,296,275,240,245,251,201,165,43,70
E01020275,115,107,114,127,171,233,227,76,139
E01020276,131,143,85,146,223,177,284,109,210
E01020277,292,306,223,228,258,231,236,83,164
E01020278,166,229,140,164,260,257,274,76,98
E01020279,313,270,359,296,309,280,267,94,117
E01020280,257,193,403,325,303,274,227,66,126
E01020282,166,176,148,141,250,197,220,92,231
E01020284,265,223,267,263,313,240,187,75,129
E01020287,81,201,97,105,225,275,282,88,183
E01020296,136,185,92,110,211,240,309,87,118
E01020297,189,139,143,181,209,185,234,82,196
E01020298,171,158,128,209,229,232,375,179,379
E01020300,117,144,137,150,204,256,298,120,280
E01020303,126,177,93,110,204,288,319,109,217
E01020304,188,213,169,181,256,204,236,82,192
E01020305,114,113,111,119,164,148,148,49,115
E01020306,157,149,106,157,192,155,163,60,110
E01020307,229,258,174,175,248,177,177,80,145
E01020308,131,159,140,145,253,303,286,108,143
E01020311,213,166,148,208,257,321,397,142,216
E01020320,145,153,131,152,227,259,323,116,189
E01020321,212,253,218,223,331,326,326,110,219
E01020322,182,222,175,158,306,308,338,121,214
E01020326,224,229,198,249,307,284,269,93,173
E01020327,196,187,194,240,242,208,248,91,202
E01020328,361,295,302,362,354,196,213,70,124
E01020330,217,194,192,218,245,203,241,79,248
E01029328,139,156,160,127,230,305,313,133,364
E01029338,123,193,145,126,247,290,347,116,188
E01033233,143,1931,1294,212,266,324,332,173,317
