geocode,female,male
E01022182,784,714
E01022184,771,680
E01022185,745,688
E01031183,845,803
E01031184,763,756
E01031185,725,645
E01031186,818,728
E01031187,969,917
E01031188,1133,1095
E01031189,786,760
E01031190,895,855
E01031191,929,922
E01031192,996,908
E01031208,1057,1011
E01031213,928,930
E01031242,783,729
E01031248,1113,1059
E01032228,685,702
E01032230,763,701
E01032231,875,843
E01032340,722,711
E01032341,659,656
E01032342,789,776
E01032343,1169,1167
E01032344,729,719
E01032345,720,727
E01032349,795,718
E01032350,526,526
E01032352,766,735
E01032356,583,540
E01032375,591,574
E01032376,759,748
E01032377,911,881
E01032378,867,838
E01032379,934,945
E01032380,813,762
E01032381,978,925
E01032382,650,594
E01032383,754,726
E01032384,658,655
E01032385,657,568
E01032388,685,658
E01032389,649,618
E01032390,687,677
E01032391,553,544
E01032392,775,743
E01032393,779,773
E01032394,578,609
E01032395,616,590
E01032396,846,822
E01032397,891,854
E01032398,884,883
E01032405,674,656
E01032406,722,667
E01032407,715,705
E01032408,718,639
E01032409,798,771
E01032410,657,697
E01032411,833,764
E01032414,787,737
E01032415,642,1001
E01032416,569,548
E01032417,772,719
