geocode,female,male
E00025639,122,82
E00025641,177,163
E00025643,258,223
E00025645,107,117
E00025649,142,109
E00025650,151,127
E00025652,189,140
E00025653,171,132
E00025655,172,171
E00025656,116,112
E00025657,115,84
E00025658,172,166
E00025659,196,194
E00025662,158,150
E00025664,171,171
E00025666,185,175
E00025668,160,147
E00025671,126,130
E00025677,141,115
E00025862,147,133
E00025863,98,104
E00025864,157,140
E00025865,159,150
E00025866,140,120
E00025867,146,110
E00025868,119,147
E00025870,154,141
E00025871,136,118
E00025872,64,101
E00025873,161,160
E00025875,159,131
E00025876,132,134
E00025877,165,138
E00025878,133,85
E00025879,159,147
E00025880,147,141
E00025882,141,140
E00025883,75,87
E00025884,153,172
E00025885,150,138
E00025886,153,151
E00025887,147,136
E00025888,168,146
E00025892,127,119
E00025893,92,132
E00025896,241,213
E00025897,144,152
E00025898,143,134
E00025899,163,128
E00025900,160,147
E00026656,283,266
E00026657,82,70
E00026658,86,107
E00026659,133,122
E00026666,146,115
E00026669,267,236
E00026670,162,173
E00026697,164,152
E00026944,46,57
E00028425,183,148
E00028426,171,147
E00028427,172,135
E00028428,175,180
E00028429,167,159
E00028430,172,192
E00028439,192,209
E00028440,187,170
E00028441,134,140
E00028442,155,158
E00028443,200,198
E00028444,123,127
E00028445,166,128
E00028446,99,113
E00028447,170,143
E00028448,140,114
E00028449,147,104
E00028450,174,150
E00028451,150,163
E00028452,166,163
E00028453,137,131
E00028454,168,172
E00030771,169,172
E00030772,167,145
E00030773,116,113
E00030774,138,134
E00030775,122,100
E00030776,148,138
E00030777,112,128
E00030778,155,155
E00030779,175,161
E00030780,226,188
E00030781,200,221
E00030782,124,146
E00030783,156,140
E00030784,149,106
E00030785,125,134
E00030786,170,141
E00030787,131,131
E00030788,143,123
E00030789,119,129
E00030790,145,177
E00030791,134,142
E00030792,121,130
E00030793,148,131
E00030795,208,246
E00030796,154,153
E00030797,143,139
E00030798,161,130
E00030799,140,142
E00030800,162,161
E00030801,165,144
E00030802,129,155
E00030803,151,141
E00030804,185,161
E00030805,137,141
E00030806,90,73
E00030807,170,168
E00030808,160,165
E00030809,190,160
E00030810,198,175
E00030811,161,127
E00030812,174,158
E00030813,192,183
E00030814,133,130
E00030815,148,161
E00030816,234,219
E00030817,199,180
E00030818,168,140
E00030819,203,168
E00030820,152,129
E00030821,180,172
E00030822,156,155
E00030823,157,155
E00030824,139,144
E00030825,148,140
E00030826,165,151
E00030827,191,171
E00030828,164,153
E00030829,134,148
E00030830,145,142
E00030831,168,160
E00030832,185,174
E00030833,158,140
E00030834,168,183
E00030835,171,161
E00030836,199,186
E00030837,158,175
E00030838,185,143
E00030839,143,137
E00030840,220,146
E00030841,207,195
E00030842,160,148
E00030843,179,180
E00030844,179,189
E00030845,163,180
E00030846,115,124
E00030847,133,115
E00030848,159,178
E00030849,142,156
E00030850,186,164
E00030851,153,134
E00030853,153,166
E00030854,182,185
E00030855,182,187
E00030856,168,136
E00030857,83,88
E00030858,145,144
E00030859,165,148
E00030860,158,152
E00030861,156,148
E00030862,125,118
E00030863,142,158
E00030864,166,163
E00030865,124,105
E00030866,154,149
E00030867,147,156
E00030868,129,135
E00030869,260,273
E00030870,109,84
E00030871,167,162
E00030872,171,161
E00030873,216,200
E00030874,188,173
E00030875,181,163
E00030876,198,213
E00030877,188,203
E00030878,154,145
E00030879,186,211
E00030881,153,160
E00030882,145,169
E00030883,157,146
E00030884,198,189
E00030885,171,143
E00030886,191,175
E00030887,136,106
E00030888,186,178
E00030889,182,188
E00030890,179,187
E00030891,173,163
E00030892,158,144
E00030893,133,160
E00030894,148,149
E00030895,163,168
E00030896,124,141
E00030897,151,142
E00030898,174,190
E00030899,149,152
E00030900,160,162
E00030901,210,222
E00030902,166,154
E00030903,88,96
E00030904,142,119
E00030905,153,149
E00030906,179,172
E00030907,87,96
E00030908,156,155
E00030909,216,218
E00030910,173,173
E00030911,147,130
E00030912,193,228
E00030913,175,149
E00030914,116,88
E00030915,160,149
E00030916,170,178
E00030917,149,157
E00030918,148,161
E00030919,254,229
E00030920,179,160
E00030921,175,141
E00030922,162,158
E00030923,207,176
E00030924,178,157
E00030925,163,133
E00030926,157,134
E00030927,155,147
E00030928,169,129
E00030929,108,88
E00030930,126,128
E00030931,146,138
E00030932,171,142
E00030933,200,189
E00030934,138,113
E00030935,147,143
E00030936,150,148
E00030937,122,153
E00030938,165,116
E00030939,155,133
E00030940,138,142
E00030941,128,126
E00030942,185,142
E00030943,176,162
E00030944,199,191
E00030945,166,158
E00031071,210,189
E00031072,139,132
E00031073,200,167
E00031074,182,177
E00031075,172,171
E00031076,176,156
E00031077,162,158
E00031078,125,81
E00031079,176,184
E00031080,154,145
E00031081,250,264
E00031082,148,136
E00031083,180,168
E00031084,112,69
E00031085,191,169
E00031086,207,196
E00031087,141,116
E00031088,146,148
E00031089,183,180
E00031090,157,153
E00031091,178,177
E00031092,155,145
E00031093,158,137
E00031094,194,169
E00031095,156,140
E00031096,159,150
E00031097,180,195
E00031098,208,160
E00031099,216,200
E00031100,169,158
E00031101,170,145
E00031102,134,114
E00031103,207,202
E00031104,176,174
E00031138,148,147
E00031139,105,118
E00031140,153,171
E00031141,118,125
E00031142,162,148
E00031143,171,149
E00031144,184,202
E00031145,163,170
E00031146,168,141
E00031147,161,143
E00031148,164,160
E00031149,161,151
E00031150,184,169
E00031151,139,120
E00031152,163,179
E00031153,163,162
E00031154,130,160
E00031155,140,145
E00031156,153,158
E00031157,176,181
E00031158,160,148
E00031159,159,151
E00031160,137,130
E00031161,184,193
E00031162,155,134
E00031163,136,126
E00031164,186,187
E00031165,155,158
E00031166,129,122
E00031167,145,153
E00031168,113,96
E00031169,204,182
E00031170,150,129
E00031171,150,152
E00031172,152,140
E00031173,184,182
E00031174,172,158
E00031175,110,109
E00031176,174,187
E00031177,153,137
E00031205,107,121
E00031206,164,148
E00031207,123,91
E00031208,118,89
E00031209,87,130
E00031210,163,165
E00031211,139,145
E00031212,99,102
E00031213,142,127
E00031214,123,118
E00031215,90,64
E00031216,165,167
E00031217,94,89
E00031218,144,146
E00031219,177,175
E00031220,158,160
E00031221,97,102
E00031222,152,144
E00031223,131,125
E00031224,148,148
E00031225,165,139
E00031226,126,137
