geocode,bad,fair,good
E00096526,18,54,164
E00096527,29,47,233
E00096528,22,53,186
E00096529,26,62,220
E00096530,24,50,211
E00096531,52,30,155
E00096532,28,61,242
E00096533,14,46,257
E00096534,24,48,197
E00096535,21,37,231
E00096536,16,54,239
E00096537,21,54,207
E00096538,13,33,267
E00096539,22,66,344
E00096540,21,39,328
E00096570,35,59,198
E00096571,20,51,214
E00096572,13,35,257
E00096573,23,42,175
E00096574,24,51,263
E00096575,25,47,174
E00096576,15,56,194
E00096577,20,42,290
E00096578,38,44,204
E00096579,29,51,179
E00096580,36,46,197
E00096581,27,47,183
E00096582,23,49,234
E00096583,28,52,251
E00096584,21,36,255
E00096585,14,52,255
E00096586,30,49,225
E00096587,32,58,217
E00096588,25,32,151
E00096589,27,53,153
E00096590,18,57,264
E00096591,23,49,174
E00096592,47,46,149
E00096593,58,75,274
E00096594,27,47,224
E00096595,24,56,252
E00096596,29,56,246
E00096597,32,59,252
E00096598,36,55,287
E00096599,49,89,239
E00096600,35,59,197
E00096601,19,53,232
E00096602,45,59,239
E00096614,17,32,251
E00096615,18,31,199
E00096616,14,28,226
E00096617,22,67,146
E00096618,14,24,217
E00096619,15,26,248
E00096620,15,30,234
E00096621,11,33,136
E00096622,7,28,241
E00096623,15,28,248
E00096624,18,35,266
E00096625,12,39,286
E00096626,25,50,212
E00096627,20,54,299
E00096628,73,67,186
E00096629,14,31,243
E00096630,10,35,235
E00096631,10,46,247
E00096632,8,48,249
E00096633,12,40,171
E00096634,20,47,247
E00096635,18,55,241
E00096636,36,67,208
E00096637,23,49,266
E00096638,16,31,182
E00096639,7,40,184
E00096640,12,46,265
E00096641,28,43,106
E00096642,22,41,216
E00096643,27,49,125
E00096644,26,35,234
E00096645,10,46,234
E00096646,19,33,232
E00096647,7,40,230
E00096648,20,57,246
E00096649,20,62,231
E00096650,30,56,114
E00096651,31,45,189
E00096653,13,46,290
E00096654,10,37,265
E00096655,17,33,273
E00096656,6,37,201
E00096657,19,48,245
E00096658,13,42,282
E00096659,18,43,301
E00096660,31,48,183
E00096661,28,51,240
E00096662,15,38,471
E00096663,22,65,198
E00096664,14,39,224
E00096665,12,48,249
E00096666,8,42,190
E00096667,11,36,231
E00096668,16,29,244
E00096686,26,78,226
E00096687,19,44,238
E00096688,9,36,320
E00096689,17,52,360
E00096690,17,37,215
E00097387,34,45,165
E00097388,28,42,205
E00097389,23,43,193
E00097390,25,57,211
E00097392,30,52,232
E00097393,30,60,229
E00097394,15,48,216
E00097395,29,68,343
E00097396,19,50,379
E00097530,13,34,365
