geocode,employee,inactive,self-employed,student,unemployed
E00009228,146,59,30,5,10
E00009229,142,49,33,9,9
E00009231,82,28,29,4,8
E00009232,90,26,31,5,4
E00009234,118,50,26,12,15
E00009237,135,51,43,8,3
E00009239,151,49,45,16,11
E00009241,111,40,36,5,6
E00009243,82,26,16,3,5
E00009244,238,75,55,7,12
E00009245,95,25,19,5,2
E00009246,87,60,23,1,9
E00009249,111,51,29,4,7
E00009250,121,27,17,3,5
E00009251,199,36,47,2,8
E00009252,156,43,27,5,13
E00009256,115,37,25,4,5
E00009258,145,52,18,8,8
E00009259,62,67,15,6,7
E00009260,71,53,14,7,15
E00009261,141,32,20,9,11
E00009263,144,37,34,10,6
E00009268,97,16,17,0,3
E00009270,138,23,32,1,14
E00009315,226,74,57,10,14
E00009316,166,64,37,18,16
E00009317,151,74,26,14,10
E00009318,129,67,28,12,19
E00009319,179,77,32,19,14
E00009320,137,50,58,5,11
E00009321,183,81,27,9,15
E00009322,139,59,26,7,16
E00009324,166,46,30,8,15
E00009325,117,55,13,5,9
E00009326,123,70,32,12,13
E00009327,182,52,47,10,5
E00009328,134,102,29,19,13
E00009329,111,79,25,10,28
E00009330,118,56,49,0,6
E00009331,146,84,34,10,11
E00009332,120,23,30,6,4
E00009333,95,34,11,1,5
E00009335,82,65,21,2,18
E00009336,89,74,16,6,14
E00009337,99,38,36,6,4
E00009338,59,28,15,0,1
E00009339,116,37,35,2,8
E00009340,102,101,27,6,10
E00009342,127,47,40,11,19
E00009343,69,58,20,0,2
E00009344,124,83,20,12,5
E00009345,86,38,16,11,7
E00009346,74,54,17,6,8
E00009348,68,70,16,3,16
E00009349,81,64,13,12,9
E00009350,190,64,39,7,14
E00009351,104,75,16,12,17
E00009352,115,49,27,14,8
E00009353,78,65,35,6,7
E00009354,279,241,67,56,29
E00009355,80,48,28,5,8
E00009356,85,53,20,3,11
E00009357,82,45,38,7,5
E00009358,146,79,30,9,7
E00009385,107,80,8,15,29
E00009386,61,48,15,9,7
E00009387,207,112,38,25,17
E00009388,91,74,19,6,6
E00009390,213,62,39,14,11
E00009392,111,40,32,2,3
E00009394,139,28,28,2,7
E00009398,81,46,24,2,6
E00009399,129,49,23,9,5
E00009400,157,56,31,9,8
E00009401,84,66,31,14,9
E00009402,159,101,35,12,12
E00009403,115,73,10,8,8
E00009404,116,54,20,7,7
E00009405,108,95,13,15,24
E00009406,139,56,34,7,6
E00009407,137,48,34,9,8
E00009408,139,46,35,13,10
E00009409,43,60,9,5,9
E00009410,52,46,9,3,14
E00009411,91,90,13,6,27
E00009412,123,32,30,7,7
E00009413,132,57,30,8,15
E00009414,55,49,8,5,15
E00009415,163,79,34,11,12
E00009416,146,63,32,4,4
E00009417,100,65,25,8,14
E00009418,87,85,16,10,18
E00009419,216,70,48,2,12
E00009420,115,40,33,5,3
E00009421,168,56,48,9,8
E00009423,127,84,19,16,11
E00009425,160,88,24,22,8
E00009426,146,55,19,14,11
E00009427,100,116,11,14,18
E00009428,89,58,11,3,10
E00009431,166,75,37,9,11
E00009433,114,118,17,13,23
E00009434,139,65,26,4,10
E00009435,140,40,32,2,5
E00009436,87,51,17,14,21
E00009437,132,53,33,8,5
E00009440,265,22,14,10,8
E00009441,106,48,12,4,7
E00009442,107,71,11,5,9
E00009443,119,82,23,10,11
E00009444,153,166,32,51,15
E00009446,63,68,19,7,20
E00009447,114,42,28,8,11
E00009448,122,51,34,9,13
E00009450,154,57,47,9,2
E00009451,161,45,27,0,4
E00009453,234,111,40,23,6
E00009454,225,78,29,26,8
E00009456,166,60,25,11,6
E00009458,57,83,15,9,13
E00009517,108,56,29,10,14
E00009518,214,79,33,15,15
E00009519,85,87,12,11,12
E00009538,114,54,23,13,14
E00009539,106,87,21,14,18
E00009540,116,37,26,4,6
E00009541,169,34,37,5,5
E00009542,112,39,23,11,13
E00009543,62,31,20,3,4
E00009544,202,83,39,16,16
E00009545,184,26,33,6,5
E00009546,211,27,20,7,9
E00009547,163,40,31,8,5
E00009548,130,56,26,14,15
E00009549,115,67,21,17,18
E00009550,108,32,24,9,6
E00009551,95,31,13,3,7
E00009552,184,42,32,11,11
E00009553,124,67,34,14,11
E00009554,115,42,23,2,4
E00009555,150,45,26,8,7
E00009556,105,109,22,12,19
E00009557,104,40,15,6,7
E00009558,134,92,19,22,16
E00009559,117,56,22,9,9
E00009560,95,82,17,17,18
E00009561,110,97,33,17,10
E00009562,182,70,25,14,14
E00009563,119,22,10,8,10
E00009564,87,59,20,10,25
E00009565,164,60,37,11,13
E00009566,115,91,32,13,18
E00009567,158,25,33,1,8
E00009568,162,39,15,6,10
E00009569,156,48,29,8,10
E00009570,108,80,22,10,11
E00009571,160,45,36,2,11
E00009572,120,31,16,5,6
E00009573,46,51,5,5,10
E00009574,69,91,16,10,23
E00009575,123,70,15,7,8
E00009576,90,87,10,8,19
E00009577,132,46,26,4,5
E00009578,151,39,24,7,2
E00009579,186,33,18,11,4
E00009580,136,46,26,4,13
E00009738,84,82,11,6,22
E00009739,55,39,6,3,20
E00009740,89,79,20,10,23
E00009746,104,90,18,13,39
E00014043,98,79,32,2,5
E00014044,107,59,44,0,2
E00014045,103,85,37,1,2
E00014046,92,89,39,1,6
E00014047,123,49,42,1,3
E00014048,122,42,29,2,3
E00014049,137,61,50,1,12
E00014050,68,74,21,9,19
E00014051,66,66,21,3,9
E00014052,104,92,20,7,6
E00014053,103,53,27,5,5
E00014054,74,67,22,4,5
E00014055,84,69,33,4,5
E00014056,91,56,26,2,9
E00014057,78,56,27,3,5
E00014058,123,59,32,6,9
E00014059,59,73,9,4,12
E00014060,128,71,27,6,19
E00014061,118,74,22,0,3
E00014062,96,90,34,3,5
E00014063,166,53,37,10,6
E00014064,89,63,41,2,2
E00014065,100,50,29,6,7
E00014066,65,67,32,3,4
E00014067,120,56,56,0,8
E00014068,79,70,43,2,4
E00014069,107,65,18,4,2
E00014070,98,58,52,2,7
E00014071,94,83,17,4,7
E00014072,96,68,56,2,3
E00014073,119,85,31,3,6
E00014074,133,134,24,13,8
E00014075,99,59,38,3,6
E00014076,68,74,42,2,2
E00014077,96,55,29,8,14
E00014080,62,25,21,0,4
E00014081,114,46,35,3,5
E00014101,119,70,24,3,4
E00014103,66,44,25,4,3
E00014104,89,47,21,1,4
E00014105,124,74,39,5,4
E00014116,105,58,42,5,3
E00014117,80,53,53,5,4
E00014118,160,46,22,6,10
E00014119,106,64,60,5,1
E00014120,97,50,26,1,1
E00014121,92,46,25,1,4
E00014122,57,38,23,1,1
E00014123,123,74,52,0,6
E00014124,113,102,37,0,15
E00014125,118,75,33,8,11
E00014126,115,93,28,6,4
E00014127,83,54,36,0,6
E00014128,85,47,22,3,5
E00014129,132,90,36,0,0
E00014130,128,58,29,9,2
E00014131,66,48,20,0,0
E00014132,133,42,28,0,3
E00014133,101,43,30,1,6
E00014134,92,48,26,3,5
E00014135,146,117,50,9,18
E00014136,93,44,26,3,5
E00014137,101,53,34,1,8
E00014138,129,70,40,3,6
E00014140,108,38,37,0,7
E00014141,86,47,46,2,2
E00014142,124,41,24,2,4
E00014143,98,36,28,0,5
E00014144,74,57,41,3,0
E00014145,96,29,40,1,3
E00014146,59,47,29,0,3
E00014147,84,28,38,0,4
E00014148,92,44,33,1,5
E00014149,60,65,16,1,7
E00014182,95,42,24,2,6
E00014183,74,41,29,5,1
E00014184,89,53,17,6,15
E00014185,116,65,24,5,16
E00014186,89,70,18,5,5
E00014187,103,50,25,1,5
E00014188,77,24,27,0,3
E00014189,81,77,22,3,5
E00014190,127,60,31,0,15
E00014191,100,59,45,2,2
E00014192,69,42,13,6,4
E00014193,120,75,22,3,10
E00014194,51,26,27,0,4
E00014195,67,47,18,1,8
E00014196,62,30,22,2,5
E00014197,131,50,24,2,1
E00014198,93,35,31,3,2
E00014199,97,37,20,1,3
E00014200,81,45,19,11,6
E00014201,61,68,17,2,2
E00014202,96,37,27,0,4
E00014203,87,41,18,3,4
E00014204,108,59,36,2,4
E00014205,107,53,40,6,3
E00014206,48,44,14,4,3
E00014207,98,68,26,6,7
E00014208,79,23,26,2,3
E00014209,120,69,41,12,2
E00014210,97,57,25,3,9
E00014211,104,61,40,2,3
E00014212,85,35,30,0,3
E00014213,105,32,27,5,3
E00014214,85,82,42,2,2
E00014215,84,44,30,1,6
E00014217,83,80,31,1,5
E00014218,149,69,31,2,5
E00014219,38,42,10,3,15
E00014220,64,82,19,7,30
E00014230,117,50,27,2,3
E00014237,42,43,9,1,9
E00014238,34,44,11,9,7
E00014239,70,65,13,2,18
E00014240,89,97,22,7,14
E00014241,54,55,22,4,14
E00014246,39,47,9,1,5
E00014258,135,70,37,7,15
E00014259,23,90,5,5,10
E00014260,112,49,30,6,12
E00014261,116,62,30,5,8
E00014262,100,48,13,5,12
E00014263,110,58,24,9,11
E00014264,105,40,33,7,12
E00014265,97,27,15,7,6
E00014266,128,49,29,8,8
