geocode,all
E02001882,34
E02001883,35
E02001884,23
E02001886,31
E02001888,35
E02001889,26
E02001890,31
E02001892,29
E02001893,38
E02001895,38
E02001896,26
E02001897,28
E02001898,42
E02001899,41
E02001900,30
E02001901,34
E02001902,38
E02001903,25
E02001904,31
E02001905,21
E02001906,39
E02001907,41
E02001908,25
E02001909,26
E02001910,27
E02001911,32
E02001913,32
E02001914,31
E02001915,35
E02001916,30
E02001918,35
E02001919,34
E02001920,36
E02001921,35
E02001922,21
E02001923,31
E02001924,36
E02001925,36
E02001926,31
E02001927,35
E02001928,38
E02001929,31
E02001930,35
E02001931,40
E02001932,33
E02001933,37
E02001934,37
E02001935,40
E02001936,41
E02001937,35
E02001938,35
E02001939,42
E02001941,36
E02001942,38
E02001943,36
E02001944,36
E02001945,33
E02001946,41
E02001947,35
E02001948,39
E02001949,35
E02001950,40
E02001951,36
E02001952,34
E02001953,43
E02001954,35
E02001955,34
E02001956,37
E02001957,39
E02001958,36
E02001959,40
E02001961,34
E02001962,31
E02001963,41
E02001964,31
E02001965,39
E02001966,28
E02001967,46
E02001968,32
E02001969,34
E02001970,43
E02001971,39
E02001972,28
E02001973,31
E02001974,39
E02001975,36
E02001976,38
E02001977,29
E02001978,35
E02001979,42
E02001980,47
E02001981,24
E02001982,39
E02001983,38
E02001984,36
E02001985,23
E02001986,36
E02001987,28
E02001988,23
E02001989,35
E02001990,42
E02001991,43
E02001992,33
E02001993,36
E02001994,38
E02001995,36
E02001996,33
E02001997,45
E02001998,43
E02001999,22
E02002021,33
E02002022,37
E02002023,42
E02002024,39
E02002025,39
E02002026,41
E02002027,41
E02002028,46
E02002029,46
E02002030,39
E02002031,36
E02002032,35
E02002033,43
E02002034,41
E02002035,47
E02002036,37
E02002037,44
E02002038,41
E02002039,42
E02002040,49
E02002041,49
E02002042,46
E02002074,39
E02002075,38
E02002076,34
E02002077,37
E02002078,43
E02002079,41
E02002080,40
E02002086,38
E02002087,36
E02002088,34
E02002089,42
E02002090,39
E02002091,44
E02002092,42
E02002093,42
E02002094,46
E02002095,42
E02002096,44
E02002097,47
E02002098,42
E02002099,47
E02002101,45
E02002102,43
E02002103,48
E02002104,44
E02002105,45
E02002106,48
E02002107,42
E02002108,45
E02002109,39
E02002905,50
E02002906,41
E02002907,43
E02002908,50
E02002909,48
E02002911,45
E02002912,44
E02002913,51
E02002914,41
E02002915,46
E02002916,36
E02002917,39
E02002918,47
E02002919,35
E02002920,42
E02002921,34
E02002922,48
E02002923,45
E02002925,44
E02002926,45
E02002927,49
E02003212,45
E02004600,38
E02004601,51
E02004602,34
E02004603,26
E02004604,32
E02004605,37
E02004606,33
E02004607,35
E02004608,32
E02004609,41
E02004610,41
E02004611,41
E02004612,43
E02004613,47
E02004614,43
E02004615,51
E02004616,49
E02004617,47
E02004618,46
E02004619,47
E02004620,42
E02004621,43
E02004622,40
E02004623,47
E02004624,46
E02004625,46
E02004626,46
E02004627,45
E02004628,44
E02004629,42
E02004630,47
E02004631,49
E02004632,44
E02004633,46
E02004634,43
E02004635,45
E02004636,42
E02004637,39
E02004638,42
E02004639,34
E02004640,31
E02004641,48
E02004642,37
E02004643,32
E02004644,36
E02004645,40
E02004646,40
E02004647,45
E02004648,45
E02004649,34
E02004650,30
E02004651,41
E02004652,52
E02004653,45
E02004654,42
E02004655,40
E02004656,40
E02004657,44
E02004658,43
E02004659,48
E02004660,50
E02004661,46
E02004662,46
E02004663,44
E02004664,39
E02004665,45
E02004666,37
E02004667,44
E02004668,49
E02004669,48
E02004670,43
E02004671,48
E02004672,41
E02004673,49
E02004674,41
E02005929,46
E02005984,46
E02005986,40
E02005993,42
E02005994,45
E02005995,47
E02005997,48
E02005999,46
E02006000,38
E02006001,36
E02006002,39
E02006004,48
E02006005,31
E02006006,37
E02006007,46
E02006014,47
E02006043,47
E02006045,46
E02006046,47
E02006187,50
E02006487,43
E02006488,52
E02006489,36
E02006490,40
E02006495,44
E02006504,49
E02006505,50
E02006506,45
E02006508,45
E02006509,45
E02006510,50
E02006511,46
E02006512,41
E02006513,43
E02006514,46
E02006515,46
E02006516,45
E02006517,45
E02006518,48
E02006519,46
E02006520,44
E02006521,47
E02006522,47
E02006523,40
E02006524,38
E02006525,38
E02006526,41
E02006527,38
E02006528,32
E02006529,37
E02006530,40
E02006531,27
E02006532,42
E02006533,38
E02006644,45
E02006696,45
E02006697,48
E02006698,45
E02006699,47
E02006700,49
E02006701,48
