geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01000037,12,73,440,79,21,9,4,6,246
E01000039,13,78,410,37,20,9,3,7,171
E01002249,13,115,393,236,13,9,7,5,233
E01002252,3,40,374,30,22,8,2,7,219
E01002253,3,31,340,21,36,6,6,12,259
E01002254,6,33,324,49,44,4,1,9,263
E01002255,3,26,356,20,21,7,2,6,304
E01002256,5,38,386,25,24,8,2,6,217
E01002257,8,14,278,48,54,4,2,8,324
E01002258,7,38,367,45,24,2,3,4,234
E01002259,6,31,376,23,32,1,3,9,231
E01002260,5,77,339,32,32,4,4,12,234
E01002261,9,85,364,33,25,5,3,8,284
E01002262,4,73,394,20,23,7,5,8,225
E01002263,10,55,450,35,28,7,4,5,270
E01002264,6,74,265,33,6,3,1,1,195
E01002265,13,72,382,32,24,10,3,13,239
E01002266,8,45,360,19,19,5,3,12,183
E01002267,3,81,362,31,14,4,1,6,184
E01002268,3,35,379,33,34,11,5,6,162
E01002269,3,47,507,26,40,6,7,10,213
E01002270,3,29,481,16,67,1,5,3,215
E01002271,6,21,416,17,70,3,8,7,158
E01002272,9,54,339,37,23,3,4,8,207
E01002273,2,23,394,20,46,6,2,6,137
E01002274,6,40,419,34,37,7,8,7,240
E01002275,2,17,369,17,50,1,7,13,184
E01002276,2,81,491,53,31,12,6,10,154
E01002277,8,93,376,30,16,4,3,2,136
E01002278,10,84,336,55,12,8,3,5,113
E01002279,5,79,426,29,19,9,2,2,134
E01002280,6,85,295,54,10,4,6,2,95
E01002281,4,100,311,50,13,10,1,3,130
E01002282,4,96,325,43,9,5,4,1,118
E01002283,1,80,337,32,14,0,4,2,141
E01002284,8,82,423,62,11,12,2,4,177
E01002285,3,45,287,35,23,7,5,12,196
E01002286,7,50,392,41,27,8,5,16,262
E01002287,3,51,400,37,23,6,1,8,270
E01002288,6,65,433,50,27,7,7,15,261
E01002289,12,54,354,49,29,10,5,6,263
E01002290,3,43,303,40,21,1,3,16,261
E01002291,8,59,332,41,21,8,6,20,344
E01002292,7,56,353,35,18,2,3,7,200
E01002293,11,45,429,42,27,6,4,8,305
E01002294,4,29,330,53,39,8,4,6,238
E01002295,6,37,406,29,25,7,10,8,264
E01002296,9,36,481,28,39,3,6,9,201
E01002297,5,89,346,53,13,8,5,4,112
E01002298,2,46,384,30,24,9,4,7,245
E01002299,9,95,438,48,16,10,1,7,189
E01002300,6,31,359,36,23,2,6,4,275
E01002303,6,98,494,28,31,9,3,12,184
E01002304,5,39,386,25,39,6,3,7,86
E01002309,7,83,363,35,22,9,4,5,118
E01002310,1,101,353,53,12,10,2,3,128
E01002311,13,73,404,46,19,7,4,6,129
E01002312,1,49,322,25,20,11,5,3,107
E01002313,3,69,376,27,14,8,0,2,121
E01002314,12,93,369,49,10,11,4,2,130
E01002315,6,74,387,34,16,6,8,2,131
E01002316,2,87,278,61,4,4,7,5,132
E01002317,6,43,462,40,27,7,6,8,199
E01002318,5,58,447,48,24,6,3,20,187
E01002319,4,65,371,93,24,6,6,13,214
E01002320,16,46,442,55,25,15,5,11,211
E01002321,10,38,435,47,30,16,7,15,231
E01002322,12,83,608,72,30,8,6,10,273
E01002323,6,66,454,56,26,8,3,15,217
E01002324,9,44,360,47,18,7,5,10,175
E01002333,10,42,360,27,35,5,6,13,132
E01002334,2,30,483,45,47,2,5,19,184
E01002336,6,41,417,31,33,6,5,14,151
E01002337,6,19,305,25,45,1,3,8,178
E01002339,9,26,436,62,33,4,2,9,189
E01002340,3,54,347,81,18,9,1,6,179
E01002341,7,46,385,27,20,7,1,9,145
E01002342,9,61,403,55,10,4,5,3,168
E01002343,3,41,500,23,37,3,11,6,185
E01002344,8,42,419,26,24,3,5,11,164
E01002345,8,71,368,52,21,6,5,5,233
E01002346,6,86,403,46,15,7,1,5,176
E01002347,5,42,392,29,24,7,5,1,164
E01002348,6,40,467,18,25,7,6,5,163
E01002349,4,42,462,30,19,9,10,13,172
E01002350,5,60,283,108,21,10,8,3,228
E01002351,10,62,377,94,33,8,6,11,259
E01002352,7,60,381,108,28,6,1,7,281
E01002353,12,75,385,110,47,9,7,7,319
E01002354,9,19,309,47,37,4,2,8,240
E01002355,8,23,320,64,38,3,6,16,280
E01002356,13,123,342,158,27,9,2,8,352
E01002358,10,77,374,133,30,7,4,5,374
E01002359,7,33,321,52,26,9,7,9,198
E01002360,2,62,300,38,23,5,3,11,176
E01002361,5,72,377,80,25,7,17,8,271
E01002362,3,42,336,37,41,8,3,14,280
E01002363,8,59,363,58,19,5,6,9,205
E01002364,6,47,317,33,27,3,4,10,219
E01002365,8,61,304,27,15,4,7,12,221
E01002366,15,51,369,33,14,6,10,11,259
E01002367,4,49,425,46,23,7,6,18,244
E01002369,10,73,517,30,24,7,9,8,178
E01002370,12,107,521,35,22,4,7,9,197
E01002371,7,59,471,26,19,9,7,3,141
E01002372,11,62,446,44,20,8,4,8,174
E01002373,2,71,427,28,22,7,3,5,177
E01002374,6,55,409,16,20,5,3,6,217
E01002375,14,73,389,33,15,11,0,2,143
E01002376,4,29,364,23,41,3,4,12,286
E01002377,2,38,447,45,29,6,5,10,274
E01002378,8,47,473,51,35,12,5,9,232
E01002379,7,43,290,61,46,8,2,3,288
E01002380,11,73,467,60,37,9,2,7,472
E01002381,3,48,402,26,34,1,5,9,245
E01002382,6,54,426,66,38,10,3,10,340
E01002383,9,42,399,36,38,7,6,7,274
E01002384,7,13,306,51,39,2,3,7,322
E01002385,6,18,390,47,59,2,7,10,248
E01002386,4,39,358,71,47,5,3,6,448
E01002387,6,14,329,44,45,4,1,14,311
E01002388,5,18,378,40,54,5,2,12,288
E01002389,4,18,335,43,49,6,4,15,217
E01002390,6,22,321,42,39,3,5,13,244
E01002391,4,17,366,55,48,5,5,8,206
E01015924,13,46,526,29,19,12,8,2,93
E01015932,8,42,470,33,21,7,6,4,133
E01015971,10,32,430,30,12,5,3,3,163
E01015972,11,32,525,58,20,10,7,4,118
E01015973,11,48,460,39,18,4,3,13,132
E01015974,3,20,465,25,32,5,4,12,184
E01015975,7,16,505,35,29,14,4,8,157
E01015976,18,44,553,54,15,9,1,9,88
E01021435,10,18,513,73,48,7,5,6,186
E01021436,9,13,507,210,63,6,10,4,424
E01021437,13,29,482,51,26,7,2,6,144
E01021438,4,13,611,71,67,4,7,5,287
E01021439,6,28,587,169,46,5,9,5,561
E01021445,11,5,687,47,87,7,5,5,246
E01021446,3,6,449,29,48,12,9,3,205
E01021454,10,14,454,31,39,3,7,5,159
E01021468,6,23,573,79,77,6,8,6,174
E01021472,10,14,426,97,34,6,4,3,205
